"날짜","종가","시가","고가","저가","거래량","변동 %"
"2018- 08- 16","1,335.79","1,336.68","1,344.78","1,333.64","","-0.31%"
"2018- 08- 14","1,339.90","1,331.32","1,341.30","1,331.32","","0.78%"
"2018- 08- 13","1,329.53","1,334.38","1,337.23","1,328.93","","-0.72%"
"2018- 08- 10","1,339.12","1,344.73","1,344.73","1,337.56","","-0.37%"
"2018- 08- 09","1,344.14","1,345.89","1,346.17","1,341.80","","0.22%"
"2018- 08- 08","1,341.16","1,337.11","1,342.24","1,331.76","","0.52%"
"2018- 08- 07","1,334.25","1,338.62","1,339.70","1,329.95","","-0.03%"
"2018- 08- 06","1,334.67","1,335.21","1,337.69","1,331.10","","0.35%"
"2018- 08- 03","1,329.99","1,321.23","1,330.72","1,321.23","","1.12%"
"2018- 08- 02","1,315.31","1,324.34","1,324.34","1,314.12","","-0.76%"
"2018- 08- 01","1,325.42","1,326.69","1,328.84","1,321.38","","0.03%"
"2018- 07- 31","1,325.06","1,319.90","1,326.04","1,313.80","","0.36%"
"2018- 07- 30","1,320.34","1,315.14","1,321.04","1,312.16","","0.57%"
"2018- 07- 27","1,312.92","1,307.82","1,313.27","1,306.20","","0.90%"
"2018- 07- 26","1,301.27","1,297.91","1,303.43","1,296.63","","0.30%"
"2018- 07- 25","1,297.33","1,301.93","1,301.99","1,294.68","","-0.17%"
"2018- 07- 24","1,299.55","1,292.88","1,300.31","1,292.10","","0.81%"
"2018- 07- 23","1,289.14","1,281.62","1,289.86","1,280.00","","0.91%"
"2018- 07- 20","1,277.56","1,271.23","1,279.12","1,268.37","","0.57%"
"2018- 07- 19","1,270.30","1,274.38","1,275.14","1,266.47","","-0.20%"
"2018- 07- 18","1,272.87","1,284.25","1,286.18","1,268.35","","-0.40%"
"2018- 07- 17","1,277.96","1,268.79","1,279.31","1,265.59","","0.80%"
"2018- 07- 16","1,267.86","1,279.49","1,279.49","1,266.62","","-0.90%"
"2018- 07- 13","1,279.38","1,284.67","1,285.17","1,275.90","","-0.05%"
"2018- 07- 12","1,280.01","1,280.63","1,288.23","1,278.70","","0.51%"
"2018- 07- 11","1,273.53","1,274.04","1,277.33","1,270.84","","0.03%"
"2018- 07- 10","1,273.11","1,262.78","1,274.39","1,262.78","","1.06%"
"2018- 07- 09","1,259.73","1,257.65","1,260.28","1,254.88","","0.76%"
"2018- 07- 06","1,250.19","1,246.60","1,255.42","1,245.71","","0.29%"
"2018- 07- 05","1,246.55","1,254.44","1,254.44","1,244.55","","-0.46%"
"2018- 07- 04","1,252.35","1,247.55","1,252.89","1,243.41","","0.45%"
"2018- 07- 03","1,246.72","1,242.10","1,248.36","1,236.73","","0.54%"
"2018- 07- 02","1,240.08","1,248.62","1,248.62","1,233.70","","-0.48%"
"2018- 06- 29","1,246.02","1,231.51","1,246.95","1,231.51","","1.56%"
"2018- 06- 28","1,226.83","1,239.01","1,240.53","1,225.28","","-1.08%"
"2018- 06- 27","1,240.18","1,256.43","1,256.43","1,237.76","","-1.10%"
"2018- 06- 26","1,253.95","1,250.95","1,258.51","1,249.70","","0.14%"
"2018- 06- 25","1,252.22","1,261.07","1,262.62","1,251.01","","-0.68%"
"2018- 06- 22","1,260.78","1,252.16","1,262.31","1,247.51","","0.69%"
"2018- 06- 21","1,252.10","1,259.06","1,259.69","1,249.87","","-0.25%"
"2018- 06- 20","1,255.21","1,253.24","1,257.33","1,251.71","","0.40%"
"2018- 06- 19","1,250.19","1,259.85","1,259.85","1,248.79","","-0.91%"
"2018- 06- 18","1,261.67","1,265.96","1,266.70","1,260.60","","-0.19%"
"2018- 06- 15","1,264.11","1,262.41","1,266.10","1,255.31","","0.16%"
"2018- 06- 14","1,262.10","1,266.05","1,266.05","1,256.96","","-0.51%"
"2018- 06- 13","1,268.51","1,271.20","1,273.47","1,266.98","","0.22%"
"2018- 06- 12","1,265.73","1,262.11","1,267.42","1,259.77","","0.52%"
"2018- 06- 11","1,259.21","1,258.74","1,265.92","1,258.20","","0.21%"
"2018- 06- 08","1,256.53","1,252.85","1,257.64","1,248.95","","0.17%"
"2018- 06- 07","1,254.35","1,245.36","1,258.07","1,245.36","","1.00%"
"2018- 06- 06","1,241.91","1,229.42","1,242.97","1,227.82","","1.13%"
"2018- 06- 05","1,228.07","1,235.67","1,235.67","1,223.68","","-0.61%"
"2018- 06- 04","1,235.57","1,245.03","1,245.46","1,234.16","","-0.33%"
"2018- 06- 01","1,239.69","1,244.51","1,248.41","1,238.11","","-0.25%"
"2018- 05- 31","1,242.76","1,240.39","1,244.41","1,234.23","","0.58%"
"2018- 05- 30","1,235.64","1,234.80","1,239.87","1,231.32","","-0.41%"
"2018- 05- 29","1,240.67","1,244.96","1,248.19","1,237.48","","-0.34%"
"2018- 05- 28","1,244.94","1,241.67","1,246.06","1,240.48","","0.77%"
"2018- 05- 25","1,235.39","1,226.23","1,238.00","1,225.69","","1.02%"
"2018- 05- 24","1,222.94","1,219.28","1,225.35","1,212.88","","0.68%"
"2018- 05- 23","1,214.65","1,225.33","1,226.82","1,213.18","","-0.97%"
"2018- 05- 22","1,226.57","1,220.01","1,227.50","1,216.22","","0.52%"
"2018- 05- 21","1,220.23","1,232.68","1,234.24","1,218.97","","-1.01%"
"2018- 05- 18","1,232.67","1,244.93","1,244.93","1,231.72","","-1.04%"
"2018- 05- 17","1,245.64","1,256.51","1,256.90","1,243.50","","-0.55%"
"2018- 05- 16","1,252.58","1,252.94","1,258.55","1,246.36","","-0.45%"
"2018- 05- 15","1,258.21","1,260.72","1,272.12","1,255.07","","-0.18%"
"2018- 05- 14","1,260.47","1,265.08","1,265.38","1,257.18","","-0.25%"
"2018- 05- 11","1,263.59","1,257.14","1,264.06","1,255.47","","0.66%"
"2018- 05- 10","1,255.34","1,265.49","1,266.58","1,254.08","","-0.48%"
"2018- 05- 09","1,261.42","1,258.49","1,265.01","1,257.71","","0.07%"
"2018- 05- 08","1,260.57","1,266.71","1,266.71","1,258.69","","-0.18%"
"2018- 05- 07","1,262.80","1,256.29","1,263.47","1,252.62","","0.95%"
"2018- 05- 04","1,250.91","1,263.31","1,263.31","1,250.06","","-0.78%"
"2018- 05- 03","1,260.78","1,268.31","1,268.31","1,257.33","","-0.58%"
"2018- 05- 02","1,268.09","1,281.16","1,281.57","1,264.29","","-0.66%"
"2018- 04- 30","1,276.54","1,273.41","1,278.80","1,273.41","","0.34%"
"2018- 04- 27","1,272.26","1,263.15","1,276.37","1,263.15","","0.72%"
"2018- 04- 26","1,263.12","1,260.90","1,264.27","1,257.47","","0.39%"
"2018- 04- 25","1,258.22","1,261.89","1,263.02","1,253.75","","-0.25%"
"2018- 04- 24","1,261.41","1,257.32","1,264.31","1,256.34","","0.24%"
"2018- 04- 23","1,258.35","1,256.93","1,265.60","1,253.72","","0.31%"
"2018- 04- 20","1,254.49","1,252.17","1,256.14","1,250.08","","0.11%"
"2018- 04- 19","1,253.07","1,251.99","1,253.72","1,249.90","","0.45%"
"2018- 04- 18","1,247.40","1,252.75","1,254.61","1,245.31","","-0.14%"
"2018- 04- 17","1,249.20","1,251.28","1,251.30","1,243.25","","0.11%"
"2018- 04- 16","1,247.78","1,232.84","1,248.51","1,232.84","","0.30%"
"2018- 04- 13","1,244.05","1,246.34","1,248.59","1,241.07","","0.21%"
"2018- 04- 12","1,241.43","1,234.97","1,242.42","1,233.64","","0.45%"
"2018- 04- 11","1,235.87","1,237.15","1,237.15","1,229.27","","0.24%"
"2018- 04- 10","1,232.97","1,235.02","1,236.53","1,230.46","","0.20%"
"2018- 04- 09","1,230.46","1,227.20","1,233.43","1,227.20","","0.25%"
"2018- 04- 06","1,227.41","1,225.76","1,229.33","1,221.50","","0.13%"
"2018- 04- 05","1,225.83","1,208.19","1,226.17","1,208.19","","1.86%"
"2018- 04- 04","1,203.49","1,220.28","1,220.41","1,201.48","","-1.01%"
"2018- 04- 03","1,215.71","1,208.21","1,217.07","1,205.62","","0.40%"
"2018- 04- 02","1,210.88","1,203.71","1,211.59","1,199.73","","1.05%"
"2018- 03- 28","1,198.24","1,204.10","1,205.34","1,196.93","","-0.82%"
"2018- 03- 27","1,208.17","1,209.02","1,211.31","1,203.38","","0.55%"
"2018- 03- 26","1,201.56","1,186.98","1,202.78","1,182.28","","1.16%"
"2018- 03- 23","1,187.80","1,192.82","1,192.82","1,180.37","","-1.02%"
"2018- 03- 22","1,200.06","1,207.51","1,212.71","1,199.27","","-0.53%"
"2018- 03- 21","1,206.43","1,209.33","1,215.82","1,203.45","","0.34%"
"2018- 03- 20","1,202.35","1,191.83","1,204.65","1,190.28","","0.53%"
"2018- 03- 19","1,195.99","1,212.71","1,213.89","1,193.99","","-1.15%"
"2018- 03- 16","1,209.92","1,225.72","1,225.72","1,207.30","","-1.42%"
"2018- 03- 15","1,227.32","1,234.08","1,235.87","1,225.93","","-0.56%"
