"날짜","종가","시가","고가","저가","거래량","변동 %"
"2020- 11- 09","200.41","198.21","200.55","198.21","","2.23%"
"2020- 11- 06","196.04","196.95","197.87","196.02","","0.70%"
"2020- 11- 05","194.68","194.38","195.67","193.89","","0.81%"
"2020- 11- 04","193.12","193.47","193.58","191.94","","0.61%"
"2020- 11- 03","191.94","191.41","191.96","190.87","","0.46%"
"2020- 11- 02","191.06","189.82","191.20","189.55","","0.48%"
"2020- 10- 30","190.14","192.58","193.43","189.69","","-1.91%"
"2020- 10- 29","193.85","191.68","193.85","191.38","","-0.21%"
"2020- 10- 28","194.25","192.76","195.55","192.63","","0.84%"
"2020- 10- 27","192.64","194.81","195.01","192.64","","-2.23%"
"2020- 10- 23","197.03","196.12","197.03","194.99","","0.61%"
"2020- 10- 22","195.83","196.69","196.69","194.57","","-0.52%"
"2020- 10- 21","196.86","197.40","197.95","196.52","","-0.33%"
"2020- 10- 20","197.52","196.16","198.16","196.02","","0.74%"
"2020- 10- 19","196.07","196.22","197.00","195.94","","-0.53%"
"2020- 10- 16","197.11","197.53","198.15","196.99","","-0.81%"
"2020- 10- 15","198.71","200.07","200.07","197.79","","-1.06%"
"2020- 10- 14","200.84","199.10","200.87","198.67","","0.46%"
"2020- 10- 13","199.93","198.41","199.93","197.92","","1.32%"
"2020- 10- 12","197.33","196.95","197.39","196.36","","0.65%"
"2020- 10- 09","196.06","196.47","197.09","195.65","","-0.27%"
"2020- 10- 08","196.59","194.45","196.70","194.29","","2.21%"
"2020- 10- 07","192.33","191.04","192.33","190.91","","0.28%"
"2020- 10- 06","191.79","191.90","192.01","190.08","","0.48%"
"2020- 10- 05","190.87","189.56","190.87","188.76","","0.77%"
"2020- 10- 02","189.41","190.48","190.93","188.78","","-0.40%"
"2020- 10- 01","190.18","189.55","190.66","189.00","","0.52%"
"2020- 09- 30","189.19","189.84","190.06","187.50","","-0.24%"
"2020- 09- 29","189.64","191.76","192.08","188.91","","-1.21%"
"2020- 09- 28","191.97","192.92","192.92","188.05","","-0.88%"
"2020- 09- 25","193.67","192.76","193.67","191.55","","1.03%"
"2020- 09- 24","191.70","191.33","191.90","190.66","","-0.01%"
"2020- 09- 23","191.71","190.85","191.74","189.59","","1.56%"
"2020- 09- 22","188.76","187.28","189.51","187.03","","0.82%"
"2020- 09- 21","187.22","187.98","188.41","187.03","","-0.78%"
"2020- 09- 18","188.69","190.51","191.65","188.64","","-1.72%"
"2020- 09- 17","191.99","193.69","194.17","191.78","","-1.12%"
"2020- 09- 16","194.16","194.13","194.94","193.96","","0.63%"
