"날짜","종가","시가","고가","저가","거래량","변동 %"
"2023- 01- 31","7,326.70","7,404.05","7,416.74","7,326.70","","-1.28%"
"2023- 01- 30","7,421.45","7,444.86","7,462.04","7,346.43","","-0.22%"
"2023- 01- 27","7,437.65","7,426.69","7,499.55","7,405.05","","0.99%"
"2023- 01- 26","7,364.91","7,270.22","7,376.30","7,264.93","","1.45%"
"2023- 01- 25","7,259.98","7,324.83","7,326.28","7,257.02","","-0.71%"
"2023- 01- 24","7,311.94","7,352.14","7,376.78","7,291.52","","-0.56%"
"2023- 01- 20","7,353.06","7,345.95","7,368.34","7,315.75","","0.32%"
"2023- 01- 19","7,329.33","7,280.49","7,338.95","7,266.95","","0.71%"
"2023- 01- 18","7,277.44","7,256.54","7,289.13","7,210.38","","0.01%"
"2023- 01- 17","7,277.04","7,170.39","7,318.87","7,163.39","","1.69%"
"2023- 01- 16","7,155.92","7,071.37","7,155.92","7,066.16","","1.03%"
"2023- 01- 13","7,083.29","7,112.25","7,140.45","7,031.96","","-0.48%"
"2023- 01- 12","7,117.49","7,052.14","7,164.19","7,042.05","","1.20%"
"2023- 01- 11","7,032.89","7,039.01","7,065.83","6,983.66","","-0.79%"
"2023- 01- 10","7,088.94","7,204.63","7,207.72","7,048.54","","-2.06%"
"2023- 01- 09","7,238.16","7,206.54","7,250.23","7,163.80","","0.54%"
"2023- 01- 06","7,199.10","7,105.43","7,200.66","7,091.36","","0.28%"
"2023- 01- 05","7,178.67","7,291.67","7,291.67","7,125.37","","-1.72%"
"2023- 01- 04","7,304.14","7,405.81","7,415.16","7,304.14","","-1.35%"
"2023- 01- 03","7,404.03","7,352.56","7,441.04","7,341.81","","0.44%"
"2023- 01- 02","7,371.37","7,380.48","7,380.65","7,328.75","","-0.29%"
"2022- 12- 30","7,393.13","7,400.33","7,442.14","7,393.13","","-0.07%"
"2022- 12- 29","7,398.37","7,334.70","7,398.37","7,315.09","","0.28%"
"2022- 12- 28","7,377.91","7,440.15","7,440.15","7,345.85","","-0.58%"
"2022- 12- 27","7,420.66","7,428.81","7,440.24","7,403.94","","0.17%"
"2022- 12- 26","7,408.35","7,395.03","7,427.69","7,379.29","","0.35%"
"2022- 12- 23","7,382.34","7,398.44","7,418.54","7,382.28","","-0.76%"
"2022- 12- 22","7,438.62","7,468.41","7,477.20","7,428.85","","-0.21%"
"2022- 12- 21","7,454.25","7,435.65","7,459.47","7,409.28","","0.31%"
"2022- 12- 20","7,431.30","7,447.06","7,477.99","7,407.85","","-0.71%"
"2022- 12- 19","7,484.52","7,502.10","7,526.85","7,439.45","","-0.18%"
"2022- 12- 16","7,497.98","7,339.49","7,498.32","7,339.49","","1.17%"
"2022- 12- 15","7,411.46","7,441.17","7,466.74","7,411.46","","-1.13%"
"2022- 12- 14","7,496.33","7,529.15","7,541.86","7,450.89","","-0.02%"
"2022- 12- 13","7,498.18","7,412.88","7,517.13","7,406.49","","0.92%"
"2022- 12- 12","7,430.15","7,327.67","7,430.15","7,296.15","","0.96%"
"2022- 12- 09","7,359.64","7,385.32","7,400.61","7,325.81","","-0.76%"
"2022- 12- 08","7,416.02","7,356.80","7,444.47","7,288.55","","0.23%"
"2022- 12- 07","7,398.67","7,456.71","7,480.49","7,398.67","","-1.75%"
"2022- 12- 06","7,530.38","7,589.82","7,592.31","7,479.74","","-1.59%"
"2022- 12- 05","7,651.84","7,684.00","7,720.85","7,651.84","","-0.68%"
"2022- 12- 02","7,704.53","7,697.91","7,707.85","7,661.85","","-0.37%"
"2022- 12- 01","7,732.85","7,845.71","7,862.39","7,732.30","","-1.21%"
"2022- 11- 30","7,827.65","7,639.15","7,839.87","7,639.15","","2.09%"
"2022- 11- 29","7,667.27","7,641.80","7,677.90","7,636.35","","0.21%"
"2022- 11- 28","7,651.39","7,654.16","7,688.80","7,619.79","","0.04%"
"2022- 11- 25","7,648.06","7,642.69","7,654.67","7,586.08","","-0.13%"
"2022- 11- 24","7,658.17","7,628.91","7,673.40","7,620.20","","0.89%"
"2022- 11- 23","7,590.43","7,583.13","7,636.50","7,581.11","","0.40%"
"2022- 11- 22","7,560.49","7,590.20","7,627.70","7,560.49","","0.05%"
"2022- 11- 21","7,556.37","7,605.84","7,620.96","7,556.37","","-0.36%"
"2022- 11- 18","7,583.34","7,572.45","7,609.57","7,540.03","","0.26%"
"2022- 11- 17","7,563.38","7,491.57","7,583.78","7,472.35","","0.68%"
"2022- 11- 16","7,512.16","7,545.99","7,551.73","7,463.52","","-1.13%"
"2022- 11- 15","7,597.88","7,580.38","7,614.65","7,555.60","","0.46%"
"2022- 11- 14","7,563.21","7,655.43","7,655.43","7,563.00","","-1.07%"
"2022- 11- 11","7,644.83","7,640.60","7,664.01","7,598.99","","1.38%"
"2022- 11- 10","7,540.93","7,555.19","7,564.93","7,525.30","","-1.41%"
"2022- 11- 09","7,648.74","7,596.89","7,648.74","7,596.11","","0.29%"
"2022- 11- 08","7,626.33","7,711.36","7,712.56","7,609.04","","-1.04%"
"2022- 11- 07","7,706.31","7,609.66","7,706.31","7,562.61","","1.33%"
"2022- 11- 04","7,605.01","7,538.88","7,605.01","7,503.56","","0.45%"
"2022- 11- 03","7,570.71","7,533.74","7,590.70","7,502.19","","0.00%"
"2022- 11- 02","7,570.66","7,666.25","7,671.20","7,535.30","","-1.28%"
"2022- 11- 01","7,668.67","7,776.77","7,776.77","7,612.37","","-0.61%"
"2022- 10- 31","7,715.82","7,702.04","7,728.66","7,670.86","","0.58%"
"2022- 10- 28","7,671.50","7,656.02","7,671.50","7,604.13","","0.05%"
"2022- 10- 27","7,667.81","7,609.79","7,669.83","7,609.79","","0.95%"
"2022- 10- 26","7,595.29","7,651.02","7,651.02","7,563.01","","-0.68%"
"2022- 10- 25","7,646.94","7,688.09","7,720.66","7,638.90","","-0.26%"
