Time,exmo
2025-04-30 00:00:00 UTC,4117014.90297126
2025-05-01 00:00:00 UTC,4140073.72247555
2025-05-02 00:00:00 UTC,4192399.81546964
2025-05-03 00:00:00 UTC,4115401.02378175
2025-05-04 00:00:00 UTC,4043860.77591779
2025-05-05 00:00:00 UTC,3990509.40150652
2025-05-06 00:00:00 UTC,4038963.78119241
2025-05-07 00:00:00 UTC,4165728.6126997
2025-05-08 00:00:00 UTC,4311264.3240621
2025-05-09 00:00:00 UTC,4422080.32481917
2025-05-10 00:00:00 UTC,4425280.90876209
2025-05-11 00:00:00 UTC,4458814.50757946
2025-05-12 00:00:00 UTC,4432567.45888143
2025-05-13 00:00:00 UTC,4433287.95537113
2025-05-14 00:00:00 UTC,4466613.7514359
2025-05-15 00:00:00 UTC,4425303.79776596
2025-05-16 00:00:00 UTC,4478218.22998638
2025-05-17 00:00:00 UTC,4443544.91451101
2025-05-18 00:00:00 UTC,4475836.29111333
2025-05-19 00:00:00 UTC,4475397.09168111
2025-05-20 00:00:00 UTC,4541400.99425369
2025-05-21 00:00:00 UTC,4617617.17785279
2025-05-22 00:00:00 UTC,4742197.19063861
2025-05-23 00:00:00 UTC,4696428.54802686
2025-05-24 00:00:00 UTC,4632140.95350756
2025-05-25 00:00:00 UTC,4589461.58756216
2025-05-26 00:00:00 UTC,4683574.03379652
2025-05-27 00:00:00 UTC,4681466.49899635
2025-05-28 00:00:00 UTC,4625621.01846626
2025-05-29 00:00:00 UTC,4575438.68790999
2025-05-30 00:00:00 UTC,4491789.73820958
2025-05-31 00:00:00 UTC,4454717.51541964
2025-06-01 00:00:00 UTC,4463503.54066448
2025-06-02 00:00:00 UTC,4455278.40203419
2025-06-03 00:00:00 UTC,4478709.33191155
2025-06-04 00:00:00 UTC,4453778.23795547
2025-06-05 00:00:00 UTC,4410418.13776012
2025-06-06 00:00:00 UTC,4412867.10767927
2025-06-07 00:00:00 UTC,4493236.7710428
2025-06-08 00:00:00 UTC,4518680.12197993
2025-06-09 00:00:00 UTC,4559992.67937018
2025-06-10 00:00:00 UTC,4654702.63090966
2025-06-11 00:00:00 UTC,4664378.97539755
2025-06-12 00:00:00 UTC,4592370.08181205
2025-06-13 00:00:00 UTC,4483444.6212997
2025-06-14 00:00:00 UTC,4489132.61972353
2025-06-15 00:00:00 UTC,4513173.05284799
2025-06-16 00:00:00 UTC,4569929.39854704
2025-06-17 00:00:00 UTC,4519799.9514694
2025-06-18 00:00:00 UTC,4482044.41136151
2025-06-19 00:00:00 UTC,4480039.50955711
2025-06-20 00:00:00 UTC,4469887.91894309
2025-06-21 00:00:00 UTC,4411935.5248828
2025-06-22 00:00:00 UTC,4343110.60184698
2025-06-23 00:00:00 UTC,4407453.74125784
2025-06-24 00:00:00 UTC,4563582.04499653
2025-06-25 00:00:00 UTC,4640767.09757752
2025-06-26 00:00:00 UTC,4642057.25703127
2025-06-27 00:00:00 UTC,4616753.28993167
2025-06-28 00:00:00 UTC,4622280.22312384
2025-06-29 00:00:00 UTC,4625361.74123117
2025-06-30 00:00:00 UTC,4631720.25405957
2025-07-01 00:00:00 UTC,4570389.55942457
2025-07-02 00:00:00 UTC,4620673.86173237
2025-07-03 00:00:00 UTC,4694299.39071034
2025-07-04 00:00:00 UTC,4682676.12310664
2025-07-05 00:00:00 UTC,4671176.11011864
2025-07-06 00:00:00 UTC,4680702.2456807
2025-07-07 00:00:00 UTC,4693689.60285532
2025-07-08 00:00:00 UTC,4650985.17625199
2025-07-09 00:00:00 UTC,4676155.21000184
2025-07-10 00:00:00 UTC,4757000.72533835
2025-07-11 00:00:00 UTC,4923454.34948897
2025-07-12 00:00:00 UTC,4985720.76396188
2025-07-13 00:00:00 UTC,4987532.5053377
2025-07-14 00:00:00 UTC,5003008.53582506
2025-07-15 00:00:00 UTC,4921482.59097697
2025-07-16 00:00:00 UTC,4946636.10163053
2025-07-17 00:00:00 UTC,4976015.98651929
2025-07-18 00:00:00 UTC,4954484.56860286
2025-07-19 00:00:00 UTC,4935457.81520901
2025-07-20 00:00:00 UTC,4920400.19727608
2025-07-21 00:00:00 UTC,4855750.12430443
2025-07-22 00:00:00 UTC,4942117.32045229
2025-07-23 00:00:00 UTC,4988175.23438016
2025-07-24 00:00:00 UTC,4997222.75780809
2025-07-25 00:00:00 UTC,4955187.89787899
2025-07-26 00:00:00 UTC,4953508.98988846
2025-07-27 00:00:00 UTC,4921715.45350735
2025-07-28 00:00:00 UTC,4914995.22098224
2025-07-29 00:00:00 UTC,4912437.12557155
2025-07-30 00:00:00 UTC,4923659.63584169
2025-07-31 00:00:00 UTC,4878907.05812156
