Time,mercadobitcoin
2013-08-01 00:00:00 UTC,238.371225555556
2013-08-02 00:00:00 UTC,239.6821279329
2013-08-03 00:00:00 UTC,241.060475636364
2013-08-04 00:00:00 UTC,234.821999666667
2013-08-05 00:00:00 UTC,238.2436889375
2013-08-06 00:00:00 UTC,236.616712085859
2013-08-07 00:00:00 UTC,233.646647380952
2013-08-08 00:00:00 UTC,233.548422272727
2013-08-09 00:00:00 UTC,224.891712755102
2013-08-10 00:00:00 UTC,220.910298666667
2013-08-11 00:00:00 UTC,218.68
2013-08-12 00:00:00 UTC,230.763303386243
2013-08-13 00:00:00 UTC,231.350022986111
2013-08-14 00:00:00 UTC,242.056029397959
2013-08-15 00:00:00 UTC,249.376385404762
2013-08-16 00:00:00 UTC,246.987770555556
2013-08-17 00:00:00 UTC,247.473335
2013-08-18 00:00:00 UTC,247.666666666667
2013-08-19 00:00:00 UTC,259.912007872449
2013-08-20 00:00:00 UTC,273.232159777778
2013-08-21 00:00:00 UTC,278.480375492424
2013-08-22 00:00:00 UTC,284.69334922619
2013-08-23 00:00:00 UTC,282.111416432823
2013-08-24 00:00:00 UTC,276.858333333333
2013-08-25 00:00:00 UTC,276.326666666667
2013-08-26 00:00:00 UTC,278.874876880952
2013-08-27 00:00:00 UTC,291.692590928922
2013-08-28 00:00:00 UTC,301.799511304945
2013-08-29 00:00:00 UTC,310.7476873
2013-08-30 00:00:00 UTC,313.323622077922
2013-08-31 00:00:00 UTC,330.416657051282
2013-09-01 00:00:00 UTC,342.355621904762
2013-09-02 00:00:00 UTC,343.489502805556
2013-09-03 00:00:00 UTC,342.656611319728
2013-09-04 00:00:00 UTC,332.509112601981
2013-09-05 00:00:00 UTC,322.165668023732
2013-09-06 00:00:00 UTC,323.458728974359
2013-09-07 00:00:00 UTC,300.07656125
2013-09-08 00:00:00 UTC,261.052222222222
2013-09-09 00:00:00 UTC,301.8149845
2013-09-10 00:00:00 UTC,307.780554444444
2013-09-11 00:00:00 UTC,309.343261527778
2013-09-12 00:00:00 UTC,314.462312164021
2013-09-13 00:00:00 UTC,311.833947861111
2013-09-14 00:00:00 UTC,308.233941893939
2013-09-15 00:00:00 UTC,306.496002
2013-09-16 00:00:00 UTC,312.653808819444
2013-09-17 00:00:00 UTC,317.967023809524
2013-09-18 00:00:00 UTC,316.052042352941
2013-09-19 00:00:00 UTC,313.370067545788
2013-09-20 00:00:00 UTC,308.847569861111
2013-09-21 00:00:00 UTC,314.50416625
2013-09-22 00:00:00 UTC,305.240740740741
2013-09-23 00:00:00 UTC,311.953878333333
2013-09-24 00:00:00 UTC,308.791308212963
2013-09-25 00:00:00 UTC,308.028256886399
2013-09-26 00:00:00 UTC,312.571895217172
2013-09-27 00:00:00 UTC,315.684811851852
2013-09-28 00:00:00 UTC,326.197344489796
2013-09-29 00:00:00 UTC,331.549832415584
2013-09-30 00:00:00 UTC,332.085109628099
2013-10-01 00:00:00 UTC,330.861619789418
2013-10-02 00:00:00 UTC,313.749828746936
2013-10-03 00:00:00 UTC,295.198937405731
2013-10-04 00:00:00 UTC,301.220754166667
2013-10-05 00:00:00 UTC,302.168472222222
2013-10-06 00:00:00 UTC,299.99
2013-10-07 00:00:00 UTC,303.225893564102
2013-10-08 00:00:00 UTC,306.263187000812
2013-10-09 00:00:00 UTC,309.137085177045
2013-10-10 00:00:00 UTC,311.132481380952
2013-10-11 00:00:00 UTC,312.301311369048
2013-10-12 00:00:00 UTC,311.424719958333
2013-10-13 00:00:00 UTC,308.711203703704
2013-10-14 00:00:00 UTC,324.005669495126
2013-10-15 00:00:00 UTC,342.211540329004
2013-10-16 00:00:00 UTC,345.727830338789
2013-10-17 00:00:00 UTC,343.870446230159
2013-10-18 00:00:00 UTC,351.227471788682
2013-10-19 00:00:00 UTC,398.756765585952
2013-10-20 00:00:00 UTC,424.881663333333
2013-10-21 00:00:00 UTC,408.326616722222
2013-10-22 00:00:00 UTC,433.534255991071
2013-10-23 00:00:00 UTC,450.23650465873
2013-10-24 00:00:00 UTC,463.266881163222
2013-10-25 00:00:00 UTC,439.234156292235
2013-10-26 00:00:00 UTC,449.147324583333
2013-10-27 00:00:00 UTC,442.994533333333
2013-10-28 00:00:00 UTC,448.240410439153
2013-10-29 00:00:00 UTC,471.025489966811
2013-10-30 00:00:00 UTC,481.096717606838
2013-10-31 00:00:00 UTC,480.999072104958
2013-11-01 00:00:00 UTC,483.56322132963
2013-11-02 00:00:00 UTC,483.364837820513
2013-11-03 00:00:00 UTC,492.408449551282
2013-11-04 00:00:00 UTC,531.928098559831
2013-11-05 00:00:00 UTC,621.805136616883
2013-11-06 00:00:00 UTC,657.557564107837
2013-11-07 00:00:00 UTC,732.418918094474
2013-11-08 00:00:00 UTC,838.117589112113
2013-11-09 00:00:00 UTC,933.342370328853
2013-11-10 00:00:00 UTC,829.677967570145
2013-11-11 00:00:00 UTC,898.430507737292
2013-11-12 00:00:00 UTC,945.659944976799
2013-11-13 00:00:00 UTC,1032.30814714499
2013-11-14 00:00:00 UTC,1126.31449861061
2013-11-15 00:00:00 UTC,1134.80836781025
2013-11-16 00:00:00 UTC,1124.30411396825
2013-11-17 00:00:00 UTC,1215.87314243043
2013-11-18 00:00:00 UTC,1509.13201236098
2013-11-19 00:00:00 UTC,1809.38975979328
2013-11-20 00:00:00 UTC,1593.57297223528
2013-11-21 00:00:00 UTC,1739.17121071388
2013-11-22 00:00:00 UTC,1839.97481273354
2013-11-23 00:00:00 UTC,1955.40407436852
2013-11-24 00:00:00 UTC,1940.1495783032
2013-11-25 00:00:00 UTC,1946.50115893704
2013-11-26 00:00:00 UTC,2064.5190219093
2013-11-27 00:00:00 UTC,2379.28095536502
2013-11-28 00:00:00 UTC,3041.23733248891
2013-11-29 00:00:00 UTC,3320.89382550066
2013-11-30 00:00:00 UTC,3270.76708824603
2013-12-01 00:00:00 UTC,2968.50763267016
2013-12-02 00:00:00 UTC,2980.53077960478
2013-12-03 00:00:00 UTC,2942.11442565224
2013-12-04 00:00:00 UTC,2982.71615536937
2013-12-05 00:00:00 UTC,2921.61171015844
2013-12-06 00:00:00 UTC,2683.94719465528
2013-12-07 00:00:00 UTC,2074.33650710294
2013-12-08 00:00:00 UTC,1975.88299078342
2013-12-09 00:00:00 UTC,2263.13885804699
2013-12-10 00:00:00 UTC,2405.37315768103
2013-12-11 00:00:00 UTC,2365.22937374477
2013-12-12 00:00:00 UTC,2288.37247837309
2013-12-13 00:00:00 UTC,2215.57776699495
2013-12-14 00:00:00 UTC,2088.00375142058
2013-12-15 00:00:00 UTC,2072.25949584059
2013-12-16 00:00:00 UTC,1974.59818358083
2013-12-17 00:00:00 UTC,1765.04854546571
2013-12-18 00:00:00 UTC,1486.03211397977
2013-12-19 00:00:00 UTC,1637.43960957303
2013-12-20 00:00:00 UTC,1766.91025588511
2013-12-21 00:00:00 UTC,1619.1442493601
2013-12-22 00:00:00 UTC,1628.66120482867
2013-12-23 00:00:00 UTC,1675.50894200658
2013-12-24 00:00:00 UTC,1723.40619332512
2013-12-25 00:00:00 UTC,1729.05394468104
2013-12-26 00:00:00 UTC,1784.72492217012
2013-12-27 00:00:00 UTC,1885.68112976589
2013-12-28 00:00:00 UTC,1848.6277262259
2013-12-29 00:00:00 UTC,1833.74683693751
2013-12-30 00:00:00 UTC,1848.94310323599
2013-12-31 00:00:00 UTC,1848.62646919608
2014-01-01 00:00:00 UTC,1859.3113082312
2014-01-02 00:00:00 UTC,1888.71309509701
2014-01-03 00:00:00 UTC,2030.75765895338
2014-01-04 00:00:00 UTC,2102.4164646366
2014-01-05 00:00:00 UTC,2222.46956133151
2014-01-06 00:00:00 UTC,2325.54414347274
2014-01-07 00:00:00 UTC,2228.90820438733
2014-01-08 00:00:00 UTC,2095.89488478009
2014-01-09 00:00:00 UTC,2101.90537616457
2014-01-10 00:00:00 UTC,2126.73356498804
2014-01-11 00:00:00 UTC,2189.31456530041
2014-01-12 00:00:00 UTC,2156.2762315341
2014-01-13 00:00:00 UTC,2078.45356740047
2014-01-14 00:00:00 UTC,2055.4738443284
2014-01-15 00:00:00 UTC,2024.0246477518
2014-01-16 00:00:00 UTC,1981.9926030434
2014-01-17 00:00:00 UTC,1948.14224732815
2014-01-18 00:00:00 UTC,1943.74802985441
2014-01-19 00:00:00 UTC,1961.05521038889
2014-01-20 00:00:00 UTC,1963.20895550186
2014-01-21 00:00:00 UTC,1920.86747401686
2014-01-22 00:00:00 UTC,1941.66830419965
2014-01-23 00:00:00 UTC,1916.56358272162
2014-01-24 00:00:00 UTC,1909.24210332452
2014-01-25 00:00:00 UTC,1902.73080769666
2014-01-26 00:00:00 UTC,1892.24355819988
2014-01-27 00:00:00 UTC,1921.16606346219
2014-01-28 00:00:00 UTC,1900.91086748824
2014-01-29 00:00:00 UTC,1961.15684127863
2014-01-30 00:00:00 UTC,1927.07392230924
2014-01-31 00:00:00 UTC,1880.35873127306
2014-02-01 00:00:00 UTC,1851.37660041547
2014-02-02 00:00:00 UTC,1863.2798900467
2014-02-03 00:00:00 UTC,1889.65630981017
2014-02-04 00:00:00 UTC,1911.94126848646
2014-02-05 00:00:00 UTC,1906.99755716863
2014-02-06 00:00:00 UTC,1893.06845246872
2014-02-07 00:00:00 UTC,1781.31702910431
2014-02-08 00:00:00 UTC,1711.39988908257
2014-02-09 00:00:00 UTC,1658.76445812905
2014-02-10 00:00:00 UTC,1609.36979246756
2014-02-11 00:00:00 UTC,1615.8494882215
2014-02-12 00:00:00 UTC,1625.25827868272
2014-02-13 00:00:00 UTC,1636.09891891221
2014-02-14 00:00:00 UTC,1598.10682059027
2014-02-15 00:00:00 UTC,1667.00836574599
2014-02-16 00:00:00 UTC,1581.09039217688
2014-02-17 00:00:00 UTC,1588.36615897896
2014-02-18 00:00:00 UTC,1576.02338723799
2014-02-19 00:00:00 UTC,1558.91789604392
2014-02-20 00:00:00 UTC,1487.99291980157
2014-02-21 00:00:00 UTC,1414.04837005335
2014-02-22 00:00:00 UTC,1448.0321568356
2014-02-23 00:00:00 UTC,1467.59113731764
2014-02-24 00:00:00 UTC,1425.10714591625
2014-02-25 00:00:00 UTC,1303.41419855374
2014-02-26 00:00:00 UTC,1329.55805397099
2014-02-27 00:00:00 UTC,1391.73313284499
2014-02-28 00:00:00 UTC,1401.4169180198
2014-03-01 00:00:00 UTC,1400.26241300866
2014-03-02 00:00:00 UTC,1409.17591340476
2014-03-03 00:00:00 UTC,1480.67179534963
2014-03-04 00:00:00 UTC,1543.93639141578
2014-03-05 00:00:00 UTC,1537.88948141667
2014-03-06 00:00:00 UTC,1524.23862934944
2014-03-07 00:00:00 UTC,1503.20168611092
2014-03-08 00:00:00 UTC,1470.95080108652
2014-03-09 00:00:00 UTC,1472.61963072396
2014-03-10 00:00:00 UTC,1488.69228811464
2014-03-11 00:00:00 UTC,1492.31769582982
2014-03-12 00:00:00 UTC,1490.82928772498
2014-03-13 00:00:00 UTC,1511.44348017864
2014-03-14 00:00:00 UTC,1519.12978241054
2014-03-15 00:00:00 UTC,1530.91197594094
2014-03-16 00:00:00 UTC,1533.90581385714
2014-03-17 00:00:00 UTC,1506.01363127565
2014-03-18 00:00:00 UTC,1492.11968693161
2014-03-19 00:00:00 UTC,1525.16633601013
2014-03-20 00:00:00 UTC,1536.63984701112
2014-03-21 00:00:00 UTC,1524.6125135487
2014-03-22 00:00:00 UTC,1510.25278941671
2014-03-23 00:00:00 UTC,1493.13434191203
2014-03-24 00:00:00 UTC,1484.81553115238
2014-03-25 00:00:00 UTC,1494.11641498067
2014-03-26 00:00:00 UTC,1503.79708267622
2014-03-27 00:00:00 UTC,1479.44555217296
2014-03-28 00:00:00 UTC,1377.34069522252
2014-03-29 00:00:00 UTC,1335.5909096655
2014-03-30 00:00:00 UTC,1218.46698563067
2014-03-31 00:00:00 UTC,1202.96539348665
2014-04-01 00:00:00 UTC,1256.83930810797
2014-04-02 00:00:00 UTC,1230.06864959787
2014-04-03 00:00:00 UTC,1137.76120550513
2014-04-04 00:00:00 UTC,1139.39307810959
2014-04-05 00:00:00 UTC,1134.59765557298
2014-04-06 00:00:00 UTC,1174.64979112963
2014-04-07 00:00:00 UTC,1167.20305626341
2014-04-08 00:00:00 UTC,1151.79940910306
2014-04-09 00:00:00 UTC,1151.14991615652
2014-04-10 00:00:00 UTC,1064.90152248801
2014-04-11 00:00:00 UTC,974.487389081914
2014-04-12 00:00:00 UTC,1072.81485217806
2014-04-13 00:00:00 UTC,1021.55515491319
2014-04-14 00:00:00 UTC,1074.58350204397
2014-04-15 00:00:00 UTC,1140.28989920362
2014-04-16 00:00:00 UTC,1172.02595640349
2014-04-17 00:00:00 UTC,1184.2343137369
2014-04-18 00:00:00 UTC,1167.86116597376
2014-04-19 00:00:00 UTC,1172.70365105602
2014-04-20 00:00:00 UTC,1172.85898587121
2014-04-21 00:00:00 UTC,1173.4854600771
2014-04-22 00:00:00 UTC,1175.1129644871
2014-04-23 00:00:00 UTC,1214.20256060689
2014-04-24 00:00:00 UTC,1238.54334153115
2014-04-25 00:00:00 UTC,1195.64620873514
2014-04-26 00:00:00 UTC,1175.63605483881
2014-04-27 00:00:00 UTC,1175.49853521465
2014-04-28 00:00:00 UTC,1117.51374025975
2014-04-29 00:00:00 UTC,1145.5951724288
2014-04-30 00:00:00 UTC,1117.80146579944
2014-05-01 00:00:00 UTC,1111.29205329046
2014-05-02 00:00:00 UTC,1106.37434371974
2014-05-03 00:00:00 UTC,1113.67313678788
2014-05-04 00:00:00 UTC,1096.88043273214
2014-05-05 00:00:00 UTC,1100.34975781741
2014-05-06 00:00:00 UTC,1092.14997681977
2014-05-07 00:00:00 UTC,1108.41725066435
2014-05-08 00:00:00 UTC,1115.87680845309
2014-05-09 00:00:00 UTC,1114.38024095685
2014-05-10 00:00:00 UTC,1138.0872876078
2014-05-11 00:00:00 UTC,1118.02452686111
2014-05-12 00:00:00 UTC,1109.58744842273
2014-05-13 00:00:00 UTC,1108.35520399692
2014-05-14 00:00:00 UTC,1115.36677332017
2014-05-15 00:00:00 UTC,1111.88330300725
2014-05-16 00:00:00 UTC,1119.18594798979
2014-05-17 00:00:00 UTC,1121.16443230556
2014-05-18 00:00:00 UTC,1106.76084133333
2014-05-19 00:00:00 UTC,1115.3263877022
2014-05-20 00:00:00 UTC,1154.95445866841
2014-05-21 00:00:00 UTC,1207.82229542108
2014-05-22 00:00:00 UTC,1271.61272969615
2014-05-23 00:00:00 UTC,1335.11543895838
2014-05-24 00:00:00 UTC,1337.12936412774
2014-05-25 00:00:00 UTC,1364.92307391137
2014-05-26 00:00:00 UTC,1416.26750482535
2014-05-27 00:00:00 UTC,1389.11592508351
2014-05-28 00:00:00 UTC,1406.75468632864
2014-05-29 00:00:00 UTC,1410.8398093764
2014-05-30 00:00:00 UTC,1465.19584982351
2014-05-31 00:00:00 UTC,1502.54955852057
2014-06-01 00:00:00 UTC,1557.40858663255
2014-06-02 00:00:00 UTC,1561.96845573996
2014-06-03 00:00:00 UTC,1649.39146276379
2014-06-04 00:00:00 UTC,1596.62074734791
2014-06-05 00:00:00 UTC,1594.12194932867
2014-06-06 00:00:00 UTC,1594.57797167667
2014-06-07 00:00:00 UTC,1595.10193424242
2014-06-08 00:00:00 UTC,1587.40679672109
2014-06-09 00:00:00 UTC,1585.49161551427
2014-06-10 00:00:00 UTC,1592.98292610874
2014-06-11 00:00:00 UTC,1573.78728541279
2014-06-12 00:00:00 UTC,1520.31153630253
2014-06-13 00:00:00 UTC,1477.41522748791
2014-06-14 00:00:00 UTC,1458.05901822237
2014-06-15 00:00:00 UTC,1444.7427689256
2014-06-16 00:00:00 UTC,1464.28752195061
2014-06-17 00:00:00 UTC,1454.58245887299
2014-06-18 00:00:00 UTC,1487.89281726198
2014-06-19 00:00:00 UTC,1480.71395440724
2014-06-20 00:00:00 UTC,1463.53728887431
2014-06-21 00:00:00 UTC,1483.21199072156
2014-06-22 00:00:00 UTC,1472.29910891369
2014-06-23 00:00:00 UTC,1468.71211644757
2014-06-24 00:00:00 UTC,1455.22210064564
2014-06-25 00:00:00 UTC,1397.21336039116
2014-06-26 00:00:00 UTC,1378.95970678622
2014-06-27 00:00:00 UTC,1413.53714713947
2014-06-28 00:00:00 UTC,1430.94527598167
2014-06-29 00:00:00 UTC,1415.11100385702
2014-06-30 00:00:00 UTC,1451.68364554116
2014-07-01 00:00:00 UTC,1501.99081055175
2014-07-02 00:00:00 UTC,1524.68118603919
2014-07-03 00:00:00 UTC,1531.91450949541
2014-07-04 00:00:00 UTC,1531.96309932215
2014-07-05 00:00:00 UTC,1507.27884139501
2014-07-06 00:00:00 UTC,1498.10385940972
2014-07-07 00:00:00 UTC,1462.91683842489
2014-07-08 00:00:00 UTC,1477.77957890117
2014-07-09 00:00:00 UTC,1482.94814617836
2014-07-10 00:00:00 UTC,1484.10822811147
2014-07-11 00:00:00 UTC,1491.53278395934
2014-07-12 00:00:00 UTC,1489.82387804971
2014-07-13 00:00:00 UTC,1469.47270646032
2014-07-14 00:00:00 UTC,1460.00785302603
2014-07-15 00:00:00 UTC,1466.13521299512
2014-07-16 00:00:00 UTC,1482.95907706913
2014-07-17 00:00:00 UTC,1505.28760618933
2014-07-18 00:00:00 UTC,1526.27501066246
2014-07-19 00:00:00 UTC,1546.55766612971
2014-07-20 00:00:00 UTC,1548.58319862714
2014-07-21 00:00:00 UTC,1546.91644088225
2014-07-22 00:00:00 UTC,1553.69066281681
2014-07-23 00:00:00 UTC,1558.45687274769
2014-07-24 00:00:00 UTC,1541.43501195437
2014-07-25 00:00:00 UTC,1524.42439595331
2014-07-26 00:00:00 UTC,1523.81472151671
2014-07-27 00:00:00 UTC,1510.39160150967
2014-07-28 00:00:00 UTC,1493.78454479046
2014-07-29 00:00:00 UTC,1474.73224252851
2014-07-30 00:00:00 UTC,1462.05348402198
2014-07-31 00:00:00 UTC,1467.11529998136
2014-08-01 00:00:00 UTC,1484.50689200589
2014-08-02 00:00:00 UTC,1505.26023226315
2014-08-03 00:00:00 UTC,1490.96171026874
2014-08-04 00:00:00 UTC,1495.91538770785
2014-08-05 00:00:00 UTC,1482.51471699594
2014-08-06 00:00:00 UTC,1457.04098895677
2014-08-07 00:00:00 UTC,1451.88433643782
2014-08-08 00:00:00 UTC,1467.24944946287
2014-08-09 00:00:00 UTC,1486.05696405093
2014-08-10 00:00:00 UTC,1475.58590419048
2014-08-11 00:00:00 UTC,1485.03628453173
2014-08-12 00:00:00 UTC,1453.62891007635
2014-08-13 00:00:00 UTC,1435.43273955215
2014-08-14 00:00:00 UTC,1363.17039522528
2014-08-15 00:00:00 UTC,1308.65308089051
2014-08-16 00:00:00 UTC,1303.24222487257
2014-08-17 00:00:00 UTC,1302.75347752479
2014-08-18 00:00:00 UTC,1230.03901557332
2014-08-19 00:00:00 UTC,1190.66046812466
2014-08-20 00:00:00 UTC,1231.88272029199
2014-08-21 00:00:00 UTC,1270.05784455497
2014-08-22 00:00:00 UTC,1288.45889256986
2014-08-23 00:00:00 UTC,1267.67503385445
2014-08-24 00:00:00 UTC,1259.97962284722
2014-08-25 00:00:00 UTC,1254.78745982239
2014-08-26 00:00:00 UTC,1243.43457124235
2014-08-27 00:00:00 UTC,1250.49407761851
2014-08-28 00:00:00 UTC,1248.2380303199
2014-08-29 00:00:00 UTC,1248.44898614676
2014-08-30 00:00:00 UTC,1244.99997613095
2014-08-31 00:00:00 UTC,1212.78500515072
2014-09-01 00:00:00 UTC,1187.95670281269
2014-09-02 00:00:00 UTC,1187.61735908953
2014-09-03 00:00:00 UTC,1148.96868176114
2014-09-04 00:00:00 UTC,1133.42713282814
2014-09-05 00:00:00 UTC,1151.30994409137
2014-09-06 00:00:00 UTC,1151.20247672932
2014-09-07 00:00:00 UTC,1138.37369102525
2014-09-08 00:00:00 UTC,1149.37649787696
2014-09-09 00:00:00 UTC,1145.63501824919
2014-09-10 00:00:00 UTC,1161.0951488878
2014-09-11 00:00:00 UTC,1169.17169206099
2014-09-12 00:00:00 UTC,1172.61266658226
2014-09-13 00:00:00 UTC,1179.26315867435
2014-09-14 00:00:00 UTC,1179.47072768518
2014-09-15 00:00:00 UTC,1178.82507579649
2014-09-16 00:00:00 UTC,1175.32443209164
2014-09-17 00:00:00 UTC,1170.08113881375
2014-09-18 00:00:00 UTC,1107.41897820097
2014-09-19 00:00:00 UTC,1003.79115279055
2014-09-20 00:00:00 UTC,1042.95907011274
2014-09-21 00:00:00 UTC,1021.42758479233
2014-09-22 00:00:00 UTC,1003.87076337865
2014-09-23 00:00:00 UTC,1042.94306332932
2014-09-24 00:00:00 UTC,1091.37639135997
2014-09-25 00:00:00 UTC,1059.55982426564
2014-09-26 00:00:00 UTC,1052.48302230119
2014-09-27 00:00:00 UTC,1055.18784772796
2014-09-28 00:00:00 UTC,1024.60221997967
2014-09-29 00:00:00 UTC,992.301894459448
2014-09-30 00:00:00 UTC,995.38919078499
2014-10-01 00:00:00 UTC,1003.244745521
2014-10-02 00:00:00 UTC,999.703695558747
2014-10-03 00:00:00 UTC,976.327380686372
2014-10-04 00:00:00 UTC,910.376461324217
2014-10-05 00:00:00 UTC,809.492032896167
2014-10-06 00:00:00 UTC,826.977867292189
2014-10-07 00:00:00 UTC,856.778919028709
2014-10-08 00:00:00 UTC,868.479147971617
2014-10-09 00:00:00 UTC,940.607629716608
2014-10-10 00:00:00 UTC,943.223760477389
2014-10-11 00:00:00 UTC,920.488858945851
2014-10-12 00:00:00 UTC,928.531708526455
2014-10-13 00:00:00 UTC,956.138884528748
2014-10-14 00:00:00 UTC,1003.57154831611
2014-10-15 00:00:00 UTC,1008.79158872363
2014-10-16 00:00:00 UTC,992.521464754809
2014-10-17 00:00:00 UTC,982.601879597738
2014-10-18 00:00:00 UTC,983.282057980082
2014-10-19 00:00:00 UTC,977.290802919754
2014-10-20 00:00:00 UTC,969.082841686174
2014-10-21 00:00:00 UTC,987.476922152896
2014-10-22 00:00:00 UTC,998.626564822203
2014-10-23 00:00:00 UTC,979.597291940594
2014-10-24 00:00:00 UTC,952.635701702907
2014-10-25 00:00:00 UTC,916.791733853398
2014-10-26 00:00:00 UTC,925.196520355655
2014-10-27 00:00:00 UTC,951.890657637088
2014-10-28 00:00:00 UTC,943.677887035591
2014-10-29 00:00:00 UTC,918.559994647657
2014-10-30 00:00:00 UTC,896.777704123271
2014-10-31 00:00:00 UTC,890.473616307754
2014-11-01 00:00:00 UTC,872.790182672943
2014-11-02 00:00:00 UTC,836.378879386761
2014-11-03 00:00:00 UTC,847.263465398327
2014-11-04 00:00:00 UTC,869.945668703951
2014-11-05 00:00:00 UTC,903.939089072303
2014-11-06 00:00:00 UTC,916.209802242954
2014-11-07 00:00:00 UTC,938.871326992415
2014-11-08 00:00:00 UTC,939.110740261263
2014-11-09 00:00:00 UTC,952.004072018321
2014-11-10 00:00:00 UTC,994.713742461037
2014-11-11 00:00:00 UTC,995.777588392708
2014-11-12 00:00:00 UTC,1071.26121865152
2014-11-13 00:00:00 UTC,1141.81476838087
2014-11-14 00:00:00 UTC,1095.75941608742
2014-11-15 00:00:00 UTC,1078.38561172022
2014-11-16 00:00:00 UTC,1044.00522317504
2014-11-17 00:00:00 UTC,1069.79534351261
2014-11-18 00:00:00 UTC,1053.65467540589
2014-11-19 00:00:00 UTC,1056.4292916314
2014-11-20 00:00:00 UTC,1019.92453623995
2014-11-21 00:00:00 UTC,977.848460604953
2014-11-22 00:00:00 UTC,970.079191323024
2014-11-23 00:00:00 UTC,971.316864887266
2014-11-24 00:00:00 UTC,1006.70676135486
2014-11-25 00:00:00 UTC,1028.66293572875
2014-11-26 00:00:00 UTC,1014.61455034633
2014-11-27 00:00:00 UTC,1007.70162798438
2014-11-28 00:00:00 UTC,1007.05164290079
2014-11-29 00:00:00 UTC,1017.15953097143
2014-11-30 00:00:00 UTC,1013.5974397202
2014-12-01 00:00:00 UTC,1029.39582839917
2014-12-02 00:00:00 UTC,1037.21846517624
2014-12-03 00:00:00 UTC,1031.25571244965
2014-12-04 00:00:00 UTC,1026.90900192428
2014-12-05 00:00:00 UTC,1024.96417261093
2014-12-06 00:00:00 UTC,1031.98454179495
2014-12-07 00:00:00 UTC,1023.36878073789
2014-12-08 00:00:00 UTC,1015.90012857954
2014-12-09 00:00:00 UTC,993.102925910927
2014-12-10 00:00:00 UTC,983.380471999194
2014-12-11 00:00:00 UTC,993.184645007924
2014-12-12 00:00:00 UTC,1008.06005839812
2014-12-13 00:00:00 UTC,1001.79162668571
2014-12-14 00:00:00 UTC,994.449110998397
2014-12-15 00:00:00 UTC,1004.67943744743
2014-12-16 00:00:00 UTC,993.129562898063
2014-12-17 00:00:00 UTC,946.955977444147
2014-12-18 00:00:00 UTC,905.586126531813
2014-12-19 00:00:00 UTC,890.79696833422
2014-12-20 00:00:00 UTC,926.985473679092
2014-12-21 00:00:00 UTC,924.96285384863
2014-12-22 00:00:00 UTC,936.307180415678
2014-12-23 00:00:00 UTC,955.933930442061
2014-12-24 00:00:00 UTC,940.706038849596
2014-12-25 00:00:00 UTC,918.702614778388
2014-12-26 00:00:00 UTC,933.705733238701
2014-12-27 00:00:00 UTC,930.792251880238
2014-12-28 00:00:00 UTC,920.871014042468
2014-12-29 00:00:00 UTC,915.768725466852
2014-12-30 00:00:00 UTC,903.146448143271
2014-12-31 00:00:00 UTC,889.546844883943
2015-01-01 00:00:00 UTC,893.751756121795
2015-01-02 00:00:00 UTC,899.604155782551
2015-01-03 00:00:00 UTC,890.947632974783
2015-01-04 00:00:00 UTC,808.934679863162
2015-01-05 00:00:00 UTC,805.980780784287
2015-01-06 00:00:00 UTC,819.735536288502
2015-01-07 00:00:00 UTC,871.696458999379
2015-01-08 00:00:00 UTC,903.539981619154
2015-01-09 00:00:00 UTC,892.438481996824
2015-01-10 00:00:00 UTC,868.286567193444
2015-01-11 00:00:00 UTC,848.778439397436
2015-01-12 00:00:00 UTC,839.045772436054
2015-01-13 00:00:00 UTC,763.817280115426
2015-01-14 00:00:00 UTC,594.09396926623
2015-01-15 00:00:00 UTC,614.122011138454
2015-01-16 00:00:00 UTC,641.21692586755
2015-01-17 00:00:00 UTC,623.209900472468
2015-01-18 00:00:00 UTC,625.095472959002
2015-01-19 00:00:00 UTC,632.812012448884
2015-01-20 00:00:00 UTC,619.35288613679
2015-01-21 00:00:00 UTC,612.070766149832
2015-01-22 00:00:00 UTC,644.362775894508
2015-01-23 00:00:00 UTC,638.679331850151
2015-01-24 00:00:00 UTC,653.462612737841
2015-01-25 00:00:00 UTC,679.874810237006
2015-01-26 00:00:00 UTC,763.421424346569
2015-01-27 00:00:00 UTC,737.976933657416
2015-01-28 00:00:00 UTC,707.182068430239
2015-01-29 00:00:00 UTC,657.995949468623
2015-01-30 00:00:00 UTC,661.536445184594
2015-01-31 00:00:00 UTC,666.269391061506
2015-02-01 00:00:00 UTC,640.725078292753
2015-02-02 00:00:00 UTC,666.106283607758
2015-02-03 00:00:00 UTC,685.830612064355
2015-02-04 00:00:00 UTC,665.393052272694
2015-02-05 00:00:00 UTC,653.440629989821
2015-02-06 00:00:00 UTC,648.744777622032
2015-02-07 00:00:00 UTC,662.527735844643
2015-02-08 00:00:00 UTC,659.871091603175
2015-02-09 00:00:00 UTC,654.165110521248
2015-02-10 00:00:00 UTC,662.044831741617
2015-02-11 00:00:00 UTC,670.818554284375
2015-02-12 00:00:00 UTC,670.062340497796
2015-02-13 00:00:00 UTC,685.716373328764
2015-02-14 00:00:00 UTC,713.095125105682
2015-02-15 00:00:00 UTC,714.082473842213
2015-02-16 00:00:00 UTC,694.677843226191
2015-02-17 00:00:00 UTC,699.469409558712
2015-02-18 00:00:00 UTC,714.381431559524
2015-02-19 00:00:00 UTC,703.902069149465
