Time,anxbtc,bitmarket,cavirtex,coinbase,kraken,mtgox,quadrigacx
2021-05-30 00:00:00 UTC,,,,,42957.9626325482,,
2021-05-31 00:00:00 UTC,,,,,43679.961929947,,
2021-06-01 00:00:00 UTC,,,,,44168.0527847429,,
2021-06-02 00:00:00 UTC,,,,,45023.440405361,,
2021-06-03 00:00:00 UTC,,,,,46551.6391808696,,
2021-06-04 00:00:00 UTC,,,,,44912.548604879,,
2021-06-05 00:00:00 UTC,,,,,44213.7012225885,,
2021-06-06 00:00:00 UTC,,,,,43457.5557182111,,
2021-06-07 00:00:00 UTC,,,,,43323.0598083268,,
2021-06-08 00:00:00 UTC,,,,,39746.7875351342,,
2021-06-09 00:00:00 UTC,,,,,42203.2992899665,,
2021-06-10 00:00:00 UTC,,,,,44734.7680451832,,
2021-06-11 00:00:00 UTC,,,,,44670.9681280468,,
2021-06-12 00:00:00 UTC,,,,,43122.9214454786,,
2021-06-13 00:00:00 UTC,,,,,43900.9853711111,,
2021-06-14 00:00:00 UTC,,,,,47756.8333615962,,
2021-06-15 00:00:00 UTC,,,,,48919.1158404806,,
2021-06-16 00:00:00 UTC,,,,,48091.0656705463,,
2021-06-17 00:00:00 UTC,,,,,47564.3148887568,,
2021-06-18 00:00:00 UTC,,,,,45865.1010421863,,
2021-06-19 00:00:00 UTC,,,,,44612.2866481314,,
2021-06-20 00:00:00 UTC,,,,,43715.4196766396,,
2021-06-21 00:00:00 UTC,,,,,41082.4444032381,,
2021-06-22 00:00:00 UTC,,,,,39556.0404034459,,
2021-06-23 00:00:00 UTC,,,,,41611.2944594491,,
2021-06-24 00:00:00 UTC,,,,,41589.6328977892,,
2021-06-25 00:00:00 UTC,,,,,41052.9673336328,,
2021-06-26 00:00:00 UTC,,,,,38788.1620309539,,
2021-06-27 00:00:00 UTC,,,,,40693.4155097387,,
2021-06-28 00:00:00 UTC,,,,,42481.9656815829,,
2021-06-29 00:00:00 UTC,,,,,44006.8899726722,,
2021-06-30 00:00:00 UTC,,,,,43267.9602917159,,
2021-07-01 00:00:00 UTC,,,,,41842.4556943919,,
2021-07-02 00:00:00 UTC,,,,,41249.5507911483,,
2021-07-03 00:00:00 UTC,,,,,42331.6747566626,,
2021-07-04 00:00:00 UTC,,,,,43473.7376792792,,
2021-07-05 00:00:00 UTC,,,,,42095.8508844842,,
2021-07-06 00:00:00 UTC,,,,,42313.0793625732,,
2021-07-07 00:00:00 UTC,,,,,43070.6609122003,,
2021-07-08 00:00:00 UTC,,,,,41241.493312301,,
2021-07-09 00:00:00 UTC,,,,,41464.4095132176,,
2021-07-10 00:00:00 UTC,,,,,41981.4477997491,,
2021-07-11 00:00:00 UTC,,,,,42094.1890167303,,
2021-07-12 00:00:00 UTC,,,,,42039.5511477608,,
2021-07-13 00:00:00 UTC,,,,,41044.2468303873,,
2021-07-14 00:00:00 UTC,,,,,40631.8969721911,,
2021-07-15 00:00:00 UTC,,,,,40297.1704156491,,
2021-07-16 00:00:00 UTC,,,,,39977.8814901866,,
2021-07-17 00:00:00 UTC,,,,,39780.7491803131,,
2021-07-18 00:00:00 UTC,,,,,40043.1341345516,,
2021-07-19 00:00:00 UTC,,,,,39607.8646450972,,
2021-07-20 00:00:00 UTC,,,,,37958.2911897475,,
2021-07-21 00:00:00 UTC,,,,,39415.8333358868,,
2021-07-22 00:00:00 UTC,,,,,40367.3202230313,,
2021-07-23 00:00:00 UTC,,,,,40836.784253493,,
2021-07-24 00:00:00 UTC,,,,,42580.4678764003,,
2021-07-25 00:00:00 UTC,,,,,43174.9574003808,,
2021-07-26 00:00:00 UTC,,,,,47826.4414733117,,
2021-07-27 00:00:00 UTC,,,,,47153.873625062,,
2021-07-28 00:00:00 UTC,,,,,49875.5066520957,,
2021-07-29 00:00:00 UTC,,,,,49636.3559125747,,
2021-07-30 00:00:00 UTC,,,,,49341.9715055562,,
2021-07-31 00:00:00 UTC,,,,,51518.4978028999,,
2021-08-01 00:00:00 UTC,,,,,51133.8957371168,,
2021-08-02 00:00:00 UTC,,,,,48960.180663248,,
2021-08-03 00:00:00 UTC,,,,,47957.7490359147,,
2021-08-04 00:00:00 UTC,,,,,48267.8661225931,,
2021-08-05 00:00:00 UTC,,,,,49134.0421758741,,
2021-08-06 00:00:00 UTC,,,,,51614.079695659,,
2021-08-07 00:00:00 UTC,,,,,54183.8301599807,,
2021-08-08 00:00:00 UTC,,,,,55296.5670721086,,
2021-08-09 00:00:00 UTC,,,,,55797.9582535476,,
2021-08-10 00:00:00 UTC,,,,,57084.3419363683,,
2021-08-11 00:00:00 UTC,,,,,57684.6740658163,,
2021-08-12 00:00:00 UTC,,,,,56216.789706424,,
2021-08-13 00:00:00 UTC,,,,,57832.0538017123,,
2021-08-14 00:00:00 UTC,,,,,58984.796576328,,
2021-08-15 00:00:00 UTC,,,,,58085.0213575445,,
2021-08-16 00:00:00 UTC,,,,,58884.3988573762,,
2021-08-17 00:00:00 UTC,,,,,57930.3502444926,,
2021-08-18 00:00:00 UTC,,,,,56909.9978224159,,
2021-08-19 00:00:00 UTC,,,,,57676.4883330243,,
2021-08-20 00:00:00 UTC,,,,,61224.9761618154,,
2021-08-21 00:00:00 UTC,,,,,62728.6648609251,,
2021-08-22 00:00:00 UTC,,,,,62528.5014380602,,
2021-08-23 00:00:00 UTC,,,,,63108.964535339,,
2021-08-24 00:00:00 UTC,,,,,60768.7608065683,,
2021-08-25 00:00:00 UTC,,,,,60723.3393616,,
2021-08-26 00:00:00 UTC,,,,,59624.3668315682,,
2021-08-27 00:00:00 UTC,,,,,60406.7817746669,,
2021-08-28 00:00:00 UTC,,,,,61752.0287866278,,
2021-08-29 00:00:00 UTC,,,,,61361.6396991113,,
2021-08-30 00:00:00 UTC,,,,,60495.2665695062,,
2021-08-31 00:00:00 UTC,,,,,59353.5157498743,,
2021-09-01 00:00:00 UTC,,,,,59843.8243739498,,
2021-09-02 00:00:00 UTC,,,,,61823.2588186046,,
2021-09-03 00:00:00 UTC,,,,,62127.4329622924,,
2021-09-04 00:00:00 UTC,,,,,62001.7761197588,,
2021-09-05 00:00:00 UTC,,,,,62090.3384765761,,
2021-09-06 00:00:00 UTC,,,,,63945.6677872145,,
2021-09-07 00:00:00 UTC,,,,,62357.8439170139,,
2021-09-08 00:00:00 UTC,,,,,58646.8088596424,,
2021-09-09 00:00:00 UTC,,,,,58871.3971006413,,
2021-09-10 00:00:00 UTC,,,,,58066.2818795925,,
2021-09-11 00:00:00 UTC,,,,,57597.736053506,,
2021-09-12 00:00:00 UTC,,,,,57872.0892672573,,
2021-09-13 00:00:00 UTC,,,,,56769.3073415092,,
2021-09-14 00:00:00 UTC,,,,,58266.6437308164,,
2021-09-15 00:00:00 UTC,,,,,60265.5865953054,,
2021-09-16 00:00:00 UTC,,,,,60581.8993135669,,
2021-09-17 00:00:00 UTC,,,,,60386.2884746141,,
2021-09-18 00:00:00 UTC,,,,,61463.4381345769,,
2021-09-19 00:00:00 UTC,,,,,60593.5502906561,,
2021-09-20 00:00:00 UTC,,,,,56937.000904936,,
2021-09-21 00:00:00 UTC,,,,,54020.8537841198,,
2021-09-22 00:00:00 UTC,,,,,54027.8267220228,,
2021-09-23 00:00:00 UTC,,,,,55817.4754636197,,
2021-09-24 00:00:00 UTC,,,,,54587.2946862284,,
2021-09-25 00:00:00 UTC,,,,,53903.8589270274,,
2021-09-26 00:00:00 UTC,,,,,54207.3132382841,,
2021-09-27 00:00:00 UTC,,,,,54995.9440971638,,
2021-09-28 00:00:00 UTC,,,,,53034.1468217219,,
2021-09-29 00:00:00 UTC,,,,,53173.7053215282,,
2021-09-30 00:00:00 UTC,,,,,54946.8600621538,,
2021-10-01 00:00:00 UTC,,,,,58329.9374340341,,
2021-10-02 00:00:00 UTC,,,,,60087.4731587052,,
2021-10-03 00:00:00 UTC,,,,,59959.0093013396,,
2021-10-04 00:00:00 UTC,,,,,60028.7909335246,,
2021-10-05 00:00:00 UTC,,,,,62719.7366785847,,
2021-10-06 00:00:00 UTC,,,,,66190.6042525266,,
2021-10-07 00:00:00 UTC,,,,,67332.6945386489,,
2021-10-08 00:00:00 UTC,,,,,67849.9044710952,,
2021-10-09 00:00:00 UTC,,,,,67520.9661799819,,
2021-10-10 00:00:00 UTC,,,,,67888.6140904779,,
2021-10-11 00:00:00 UTC,,,,,69622.4254122747,,
2021-10-12 00:00:00 UTC,,,,,69908.6248047113,,
2021-10-13 00:00:00 UTC,,,,,69589.8086295633,,
2021-10-14 00:00:00 UTC,,,,,70914.0060789335,,
2021-10-15 00:00:00 UTC,,,,,73541.1313995987,,
2021-10-16 00:00:00 UTC,,,,,75158.3306330712,,
2021-10-17 00:00:00 UTC,,,,,74713.318468823,,
2021-10-18 00:00:00 UTC,,,,,76117.0734466112,,
2021-10-19 00:00:00 UTC,,,,,77096.6838614981,,
2021-10-20 00:00:00 UTC,,,,,79024.4718847257,,
2021-10-21 00:00:00 UTC,,,,,78145.4872074551,,
2021-10-22 00:00:00 UTC,,,,,76781.6259430363,,
2021-10-23 00:00:00 UTC,,,,,75091.9042210283,,
2021-10-24 00:00:00 UTC,,,,,74774.8837930888,,
2021-10-25 00:00:00 UTC,,,,,77189.8209057765,,
2021-10-26 00:00:00 UTC,,,,,77123.4939459397,,
2021-10-27 00:00:00 UTC,,,,,73701.6772361402,,
2021-10-28 00:00:00 UTC,,,,,74463.6482059734,,
2021-10-29 00:00:00 UTC,,,,,76010.4301147682,,
2021-10-30 00:00:00 UTC,,,,,76123.5563097157,,
2021-10-31 00:00:00 UTC,,,,,75355.6118468503,,
2021-11-01 00:00:00 UTC,,,,,75629.1637889002,,
2021-11-02 00:00:00 UTC,,,,,77110.3876351424,,
2021-11-03 00:00:00 UTC,,,,,77675.6280604973,,
2021-11-04 00:00:00 UTC,,,,,76561.4048116325,,
2021-11-05 00:00:00 UTC,,,,,76599.1454982797,,
2021-11-06 00:00:00 UTC,,,,,75727.4708412541,,
2021-11-07 00:00:00 UTC,,,,,77055.5273333219,,
2021-11-08 00:00:00 UTC,,,,,81160.0317469578,,
2021-11-09 00:00:00 UTC,,,,,83519.3446095661,,
2021-11-10 00:00:00 UTC,,,,,82953.6739635845,,
2021-11-11 00:00:00 UTC,,,,,81502.4451312319,,
2021-11-12 00:00:00 UTC,,,,,80675.9225245253,,
2021-11-13 00:00:00 UTC,,,,,80189.1615022665,,
2021-11-14 00:00:00 UTC,,,,,80365.1313711234,,
2021-11-15 00:00:00 UTC,,,,,80971.2357270726,,
2021-11-16 00:00:00 UTC,,,,,76209.9149447449,,
2021-11-17 00:00:00 UTC,,,,,75378.5514871951,,
2021-11-18 00:00:00 UTC,,,,,74354.969731177,,
2021-11-19 00:00:00 UTC,,,,,72016.6483820274,,
2021-11-20 00:00:00 UTC,,,,,73953.111328105,,
2021-11-21 00:00:00 UTC,,,,,74304.9083054603,,
2021-11-22 00:00:00 UTC,,,,,72433.8612403991,,
2021-11-23 00:00:00 UTC,,,,,72109.4873062654,,
2021-11-24 00:00:00 UTC,,,,,71934.9461866204,,
2021-11-25 00:00:00 UTC,,,,,73760.6138458609,,
2021-11-26 00:00:00 UTC,,,,,70957.2325265339,,
2021-11-27 00:00:00 UTC,,,,,69859.8157046784,,
2021-11-28 00:00:00 UTC,,,,,69551.6138233994,,
2021-11-29 00:00:00 UTC,,,,,73164.9723751817,,
2021-11-30 00:00:00 UTC,,,,,72837.5992252699,,
2021-12-01 00:00:00 UTC,,,,,72859.379456164,,
2021-12-02 00:00:00 UTC,,,,,72403.3017190331,,
2021-12-03 00:00:00 UTC,,,,,71586.647231801,,
2021-12-04 00:00:00 UTC,,,,,63011.5652823042,,
2021-12-05 00:00:00 UTC,,,,,63137.0001376083,,
2021-12-06 00:00:00 UTC,,,,,62477.5585831121,,
2021-12-07 00:00:00 UTC,,,,,64706.6503292231,,
2021-12-08 00:00:00 UTC,,,,,63555.3624460121,,
2021-12-09 00:00:00 UTC,,,,,62117.7723393236,,
2021-12-10 00:00:00 UTC,,,,,61250.645967573,,
2021-12-11 00:00:00 UTC,,,,,61628.1332805249,,
2021-12-12 00:00:00 UTC,,,,,63021.8812468956,,
2021-12-13 00:00:00 UTC,,,,,61389.5730371078,,
2021-12-14 00:00:00 UTC,,,,,60480.8913408649,,
2021-12-15 00:00:00 UTC,,,,,61841.3428143096,,
2021-12-16 00:00:00 UTC,,,,,62061.6685354746,,
2021-12-17 00:00:00 UTC,,,,,60056.4809988946,,
2021-12-18 00:00:00 UTC,,,,,59552.7790305705,,
2021-12-19 00:00:00 UTC,,,,,60187.5336805307,,
2021-12-20 00:00:00 UTC,,,,,59514.9201469672,,
2021-12-21 00:00:00 UTC,,,,,62405.0714077045,,
2021-12-22 00:00:00 UTC,,,,,63045.8540468819,,
2021-12-23 00:00:00 UTC,,,,,62867.736179385,,
2021-12-24 00:00:00 UTC,,,,,65337.4323211561,,
2021-12-25 00:00:00 UTC,,,,,65008.2650564892,,
2021-12-26 00:00:00 UTC,,,,,64134.7960535813,,
2021-12-27 00:00:00 UTC,,,,,65343.2913148428,,
2021-12-28 00:00:00 UTC,,,,,62464.167309565,,
2021-12-29 00:00:00 UTC,,,,,60924.8010250957,,
2021-12-30 00:00:00 UTC,,,,,60159.297210551,,
2021-12-31 00:00:00 UTC,,,,,59992.9496680933,,
2022-01-01 00:00:00 UTC,,,,,59467.7569591954,,
2022-01-02 00:00:00 UTC,,,,,59623.6751057441,,
2022-01-03 00:00:00 UTC,,,,,59412.5401683447,,
2022-01-04 00:00:00 UTC,,,,,58924.0274654667,,
2022-01-05 00:00:00 UTC,,,,,57953.288626952,,
2022-01-06 00:00:00 UTC,,,,,54781.9030889708,,
2022-01-07 00:00:00 UTC,,,,,53171.2188538624,,
2022-01-08 00:00:00 UTC,,,,,52584.4598237192,,
2022-01-09 00:00:00 UTC,,,,,52475.2372881847,,
2022-01-10 00:00:00 UTC,,,,,52476.529173397,,
2022-01-11 00:00:00 UTC,,,,,53209.9987011831,,
2022-01-12 00:00:00 UTC,,,,,54138.0196800795,,
2022-01-13 00:00:00 UTC,,,,,54276.2732173312,,
2022-01-14 00:00:00 UTC,,,,,53524.7235510098,,
2022-01-15 00:00:00 UTC,,,,,54137.7446890525,,
2022-01-16 00:00:00 UTC,,,,,54052.6994869664,,
2022-01-17 00:00:00 UTC,,,,,53275.3143389511,,
2022-01-18 00:00:00 UTC,,,,,52491.491705372,,
2022-01-19 00:00:00 UTC,,,,,52354.5355192676,,
2022-01-20 00:00:00 UTC,,,,,52673.4007701627,,
2022-01-21 00:00:00 UTC,,,,,48327.6536142093,,
2022-01-22 00:00:00 UTC,,,,,44588.5398742178,,
2022-01-23 00:00:00 UTC,,,,,44491.5735650727,,
2022-01-24 00:00:00 UTC,,,,,44192.8235975864,,
2022-01-25 00:00:00 UTC,,,,,46046.340542514,,
2022-01-26 00:00:00 UTC,,,,,47286.2768442288,,
2022-01-27 00:00:00 UTC,,,,,46189.2249504003,,
2022-01-28 00:00:00 UTC,,,,,47252.6594938162,,
2022-01-29 00:00:00 UTC,,,,,48311.3779117076,,
2022-01-30 00:00:00 UTC,,,,,48473.1961983251,,
2022-01-31 00:00:00 UTC,,,,,47789.190558032,,
2022-02-01 00:00:00 UTC,,,,,48965.7200894694,,
2022-02-02 00:00:00 UTC,,,,,48270.6527900013,,
2022-02-03 00:00:00 UTC,,,,,46725.3043337317,,
2022-02-04 00:00:00 UTC,,,,,49241.6994548026,,
2022-02-05 00:00:00 UTC,,,,,53001.5996173205,,
2022-02-06 00:00:00 UTC,,,,,53122.9495298731,,
2022-02-07 00:00:00 UTC,,,,,54829.7316560335,,
2022-02-08 00:00:00 UTC,,,,,55706.7953290814,,
2022-02-09 00:00:00 UTC,,,,,55764.8301724253,,
2022-02-10 00:00:00 UTC,,,,,56213.3024192212,,
2022-02-11 00:00:00 UTC,,,,,54892.9362706854,,
2022-02-12 00:00:00 UTC,,,,,53890.6392214261,,
2022-02-13 00:00:00 UTC,,,,,53876.3569187605,,
2022-02-14 00:00:00 UTC,,,,,53787.6790879148,,
2022-02-15 00:00:00 UTC,,,,,55849.6543638644,,
2022-02-16 00:00:00 UTC,,,,,55827.5051647868,,
2022-02-17 00:00:00 UTC,,,,,54131.4344788608,,
2022-02-18 00:00:00 UTC,,,,,51338.4306451304,,
2022-02-19 00:00:00 UTC,,,,,51033.0800435211,,
2022-02-20 00:00:00 UTC,,,,,49349.1402700528,,
2022-02-21 00:00:00 UTC,,,,,48978.8166965613,,
2022-02-22 00:00:00 UTC,,,,,47709.3940053916,,
2022-02-23 00:00:00 UTC,,,,,48619.3087183331,,
2022-02-24 00:00:00 UTC,,,,,46238.8477692112,,
2022-02-25 00:00:00 UTC,,,,,49558.5929039376,,
2022-02-26 00:00:00 UTC,,,,,49756.3925766627,,
2022-02-27 00:00:00 UTC,,,,,49155.345828147,,
2022-02-28 00:00:00 UTC,,,,,50176.0337002903,,
2022-03-01 00:00:00 UTC,,,,,55393.8524872003,,
2022-03-02 00:00:00 UTC,,,,,55924.5196929353,,
2022-03-03 00:00:00 UTC,,,,,54476.3975235887,,
2022-03-04 00:00:00 UTC,,,,,52036.3172670261,,
2022-03-05 00:00:00 UTC,,,,,49865.21119933,,
2022-03-06 00:00:00 UTC,,,,,49660.7671600052,,
2022-03-07 00:00:00 UTC,,,,,48739.8867747659,,
2022-03-08 00:00:00 UTC,,,,,49444.8956964903,,
2022-03-09 00:00:00 UTC,,,,,53267.0695444973,,
2022-03-10 00:00:00 UTC,,,,,50693.9975433263,,
2022-03-11 00:00:00 UTC,,,,,49682.081774568,,
2022-03-12 00:00:00 UTC,,,,,49848.9683446349,,
2022-03-13 00:00:00 UTC,,,,,49574.8898587389,,
2022-03-14 00:00:00 UTC,,,,,49445.5589345493,,
2022-03-15 00:00:00 UTC,,,,,49851.0940103823,,
2022-03-16 00:00:00 UTC,,,,,51245.5379291442,,
2022-03-17 00:00:00 UTC,,,,,51790.4693908501,,
2022-03-18 00:00:00 UTC,,,,,51702.1458853014,,
2022-03-19 00:00:00 UTC,,,,,52774.9614186005,,
2022-03-20 00:00:00 UTC,,,,,52477.3570897451,,
2022-03-21 00:00:00 UTC,,,,,51788.571587266,,
2022-03-22 00:00:00 UTC,,,,,53392.3875390981,,
2022-03-23 00:00:00 UTC,,,,,53175.2948347919,,
2022-03-24 00:00:00 UTC,,,,,54434.1681043662,,
2022-03-25 00:00:00 UTC,,,,,55426.807183869,,
2022-03-26 00:00:00 UTC,,,,,55406.8465827532,,
2022-03-27 00:00:00 UTC,,,,,56143.9407014665,,
2022-03-28 00:00:00 UTC,,,,,59192.4153386023,,
2022-03-29 00:00:00 UTC,,,,,59450.1702973894,,
2022-03-30 00:00:00 UTC,,,,,58910.4415028687,,
2022-03-31 00:00:00 UTC,,,,,58254.2862272872,,
2022-04-01 00:00:00 UTC,,,,,56864.3147573959,,
2022-04-02 00:00:00 UTC,,,,,58016.4918975335,,
2022-04-03 00:00:00 UTC,,,,,57943.3425832758,,
2022-04-04 00:00:00 UTC,,,,,57509.685736664,,
2022-04-05 00:00:00 UTC,,,,,57746.0533667399,,
2022-04-06 00:00:00 UTC,,,,,55781.4775816259,,
2022-04-07 00:00:00 UTC,,,,,54623.3639092618,,
2022-04-08 00:00:00 UTC,,,,,54489.4744650445,,
2022-04-09 00:00:00 UTC,,,,,53377.8137679489,,
2022-04-10 00:00:00 UTC,,,,,53719.4007280905,,
2022-04-11 00:00:00 UTC,,,,,51907.46404424,,
2022-04-12 00:00:00 UTC,,,,,50451.2782159776,,
2022-04-13 00:00:00 UTC,,,,,51017.434251619,,
2022-04-14 00:00:00 UTC,,,,,51123.2754873213,,
2022-04-15 00:00:00 UTC,,,,,50695.8533669127,,
2022-04-16 00:00:00 UTC,,,,,50938.3512269891,,
2022-04-17 00:00:00 UTC,,,,,50721.6585055588,,
2022-04-18 00:00:00 UTC,,,,,49896.2041879942,,
2022-04-19 00:00:00 UTC,,,,,51583.2302349843,,
2022-04-20 00:00:00 UTC,,,,,51908.863849972,,
2022-04-21 00:00:00 UTC,,,,,52145.5112437898,,
2022-04-22 00:00:00 UTC,,,,,50725.5964847441,,
2022-04-23 00:00:00 UTC,,,,,50390.9645583269,,
2022-04-24 00:00:00 UTC,,,,,50292.2770510344,,
2022-04-25 00:00:00 UTC,,,,,49892.8952411002,,
2022-04-26 00:00:00 UTC,,,,,50519.8682115179,,
2022-04-27 00:00:00 UTC,,,,,49691.9546981288,,
2022-04-28 00:00:00 UTC,,,,,50803.9946742804,,
2022-04-29 00:00:00 UTC,,,,,49939.7101117154,,
2022-04-30 00:00:00 UTC,,,,,49395.6800859498,,
2022-05-01 00:00:00 UTC,,,,,48718.6812619932,,
2022-05-02 00:00:00 UTC,,,,,49758.5776024341,,
2022-05-03 00:00:00 UTC,,,,,49135.1438506833,,
2022-05-04 00:00:00 UTC,,,,,49682.1273529787,,
2022-05-05 00:00:00 UTC,,,,,49083.7878774312,,
2022-05-06 00:00:00 UTC,,,,,46466.0273742845,,
2022-05-07 00:00:00 UTC,,,,,46256.5364169654,,
2022-05-08 00:00:00 UTC,,,,,44548.1316502862,,
2022-05-09 00:00:00 UTC,,,,,42255.416233399,,
2022-05-10 00:00:00 UTC,,,,,40747.5711001764,,
2022-05-11 00:00:00 UTC,,,,,39614.3490518873,,
2022-05-12 00:00:00 UTC,,,,,36876.872561435,,
2022-05-13 00:00:00 UTC,,,,,39018.8362750614,,
2022-05-14 00:00:00 UTC,,,,,37804.6998498859,,
2022-05-15 00:00:00 UTC,,,,,38736.2936002293,,
2022-05-16 00:00:00 UTC,,,,,38616.7556406341,,
2022-05-17 00:00:00 UTC,,,,,38764.6315040829,,
2022-05-18 00:00:00 UTC,,,,,37936.3536939542,,
2022-05-19 00:00:00 UTC,,,,,37826.1306902694,,
2022-05-20 00:00:00 UTC,,,,,38132.3147578511,,
2022-05-21 00:00:00 UTC,,,,,37580.8969022169,,
2022-05-22 00:00:00 UTC,,,,,38136.9205742218,,
2022-05-23 00:00:00 UTC,,,,,38429.7620395624,,
2022-05-24 00:00:00 UTC,,,,,37500.1285472097,,
2022-05-25 00:00:00 UTC,,,,,38133.6185519435,,
2022-05-26 00:00:00 UTC,,,,,37656.6270528734,,
2022-05-27 00:00:00 UTC,,,,,36772.4669685812,,
2022-05-28 00:00:00 UTC,,,,,36699.664666441,,
2022-05-29 00:00:00 UTC,,,,,37027.3136262769,,
2022-05-30 00:00:00 UTC,,,,,38800.4738365861,,
2022-05-31 00:00:00 UTC,,,,,40114.4113521926,,
2022-06-01 00:00:00 UTC,,,,,39275.1954811793,,
2022-06-02 00:00:00 UTC,,,,,37910.6625971204,,
2022-06-03 00:00:00 UTC,,,,,37687.0488383156,,
2022-06-04 00:00:00 UTC,,,,,37392.3689435558,,
2022-06-05 00:00:00 UTC,,,,,37539.2886845047,,
2022-06-06 00:00:00 UTC,,,,,39292.170572491,,
2022-06-07 00:00:00 UTC,,,,,37707.4691801407,,
2022-06-08 00:00:00 UTC,,,,,38202.5905335368,,
2022-06-09 00:00:00 UTC,,,,,38134.3426559527,,
2022-06-10 00:00:00 UTC,,,,,37737.470231246,,
2022-06-11 00:00:00 UTC,,,,,36844.2574203669,,
2022-06-12 00:00:00 UTC,,,,,35229.7294580458,,
2022-06-13 00:00:00 UTC,,,,,31041.3870447262,,
2022-06-14 00:00:00 UTC,,,,,28564.5701580761,,
2022-06-15 00:00:00 UTC,,,,,27485.9128954811,,
2022-06-16 00:00:00 UTC,,,,,27639.9031235814,,
2022-06-17 00:00:00 UTC,,,,,26875.4622930748,,
2022-06-18 00:00:00 UTC,,,,,25094.9151076618,,
2022-06-19 00:00:00 UTC,,,,,24937.9101723991,,
2022-06-20 00:00:00 UTC,,,,,26360.0845671807,,
2022-06-21 00:00:00 UTC,,,,,27161.4233116353,,
2022-06-22 00:00:00 UTC,,,,,26276.1761986746,,
2022-06-23 00:00:00 UTC,,,,,26631.8357091762,,
2022-06-24 00:00:00 UTC,,,,,27309.3424469897,,
2022-06-25 00:00:00 UTC,,,,,27408.2162444418,,
2022-06-26 00:00:00 UTC,,,,,27542.3685903789,,
2022-06-27 00:00:00 UTC,,,,,27102.0487626129,,
2022-06-28 00:00:00 UTC,,,,,26603.1212947379,,
2022-06-29 00:00:00 UTC,,,,,25911.0469487209,,
2022-06-30 00:00:00 UTC,,,,,24925.0812249621,,
2022-07-01 00:00:00 UTC,,,,,25212.1679842221,,
2022-07-02 00:00:00 UTC,,,,,24762.9882060578,,
2022-07-03 00:00:00 UTC,,,,,24668.8745759299,,
2022-07-04 00:00:00 UTC,,,,,25110.6685192033,,
2022-07-05 00:00:00 UTC,,,,,25880.021694847,,
2022-07-06 00:00:00 UTC,,,,,26297.8252885036,,
2022-07-07 00:00:00 UTC,,,,,27012.9000716561,,
2022-07-08 00:00:00 UTC,,,,,28212.0783603023,,
2022-07-09 00:00:00 UTC,,,,,27955.7368930219,,
2022-07-10 00:00:00 UTC,,,,,27324.682099849,,
2022-07-11 00:00:00 UTC,,,,,26567.131526841,,
2022-07-12 00:00:00 UTC,,,,,25711.5128585113,,
2022-07-13 00:00:00 UTC,,,,,25468.9692549927,,
2022-07-14 00:00:00 UTC,,,,,26387.9413857846,,
2022-07-15 00:00:00 UTC,,,,,27168.6919677697,,
2022-07-16 00:00:00 UTC,,,,,27182.7140832704,,
2022-07-17 00:00:00 UTC,,,,,27616.7758037671,,
2022-07-18 00:00:00 UTC,,,,,28316.5914576656,,
2022-07-19 00:00:00 UTC,,,,,29113.5480537984,,
2022-07-20 00:00:00 UTC,,,,,30366.8183902849,,
2022-07-21 00:00:00 UTC,,,,,29570.6673342758,,
2022-07-22 00:00:00 UTC,,,,,29828.0941943953,,
2022-07-23 00:00:00 UTC,,,,,29087.0231009027,,
2022-07-24 00:00:00 UTC,,,,,29264.7191952179,,
2022-07-25 00:00:00 UTC,,,,,28259.4083793057,,
2022-07-26 00:00:00 UTC,,,,,27065.1837998581,,
2022-07-27 00:00:00 UTC,,,,,27864.2201530568,,
2022-07-28 00:00:00 UTC,,,,,29917.8558140625,,
2022-07-29 00:00:00 UTC,,,,,30628.4940270941,,
2022-07-30 00:00:00 UTC,,,,,30776.8372031622,,
2022-07-31 00:00:00 UTC,,,,,30381.1810606623,,
2022-08-01 00:00:00 UTC,,,,,29762.3979949154,,
2022-08-02 00:00:00 UTC,,,,,29547.0945591797,,
2022-08-03 00:00:00 UTC,,,,,29798.4213840555,,
2022-08-04 00:00:00 UTC,,,,,29346.1116438059,,
2022-08-05 00:00:00 UTC,,,,,29764.6947427338,,
2022-08-06 00:00:00 UTC,,,,,30001.3218309502,,
2022-08-07 00:00:00 UTC,,,,,29861.2057933725,,
2022-08-08 00:00:00 UTC,,,,,30674.2323969634,,
2022-08-09 00:00:00 UTC,,,,,30166.8421939537,,
2022-08-10 00:00:00 UTC,,,,,30056.4185365553,,
2022-08-11 00:00:00 UTC,,,,,31124.8717609759,,
2022-08-12 00:00:00 UTC,,,,,30640.4326963243,,
2022-08-13 00:00:00 UTC,,,,,31369.4643586007,,
2022-08-14 00:00:00 UTC,,,,,31337.5739683704,,
2022-08-15 00:00:00 UTC,,,,,31207.3838080266,,
2022-08-16 00:00:00 UTC,,,,,30870.1479703686,,
2022-08-17 00:00:00 UTC,,,,,30532.3228970459,,
2022-08-18 00:00:00 UTC,,,,,30273.5634337169,,
2022-08-19 00:00:00 UTC,,,,,28326.1884920705,,
2022-08-20 00:00:00 UTC,,,,,27505.6305105332,,
2022-08-21 00:00:00 UTC,,,,,27775.3714955604,,
2022-08-22 00:00:00 UTC,,,,,27679.875362341,,
2022-08-23 00:00:00 UTC,,,,,27804.1729202978,,
