Time,bitbay,bitcurex,bitmarket,bitmarketpl,bitomat,mtgox
2019-01-07 00:00:00 UTC,15114.783814227,,,15011.0684357374,,
2019-01-08 00:00:00 UTC,15087.1249576292,,,15052.1069225702,,
2019-01-09 00:00:00 UTC,15019.5193969417,,,14967.8771813288,,
2019-01-10 00:00:00 UTC,14191.7769873325,,,14185.641110558,,
2019-01-11 00:00:00 UTC,13673.3745425858,,,13730.9246128449,,
2019-01-12 00:00:00 UTC,13684.0095505008,,,13737.3124163522,,
2019-01-13 00:00:00 UTC,13515.7482688501,,,13492.7008355952,,
2019-01-14 00:00:00 UTC,13477.0159124582,,,13528.0784330397,,
2019-01-15 00:00:00 UTC,13699.5219879375,,,13756.8158881768,,
2019-01-16 00:00:00 UTC,13588.5250091007,,,13596.1234970406,,
2019-01-17 00:00:00 UTC,13580.5843387516,,,13536.951572113,,
2019-01-18 00:00:00 UTC,13653.1914596757,,,13624.6191100667,,
2019-01-19 00:00:00 UTC,13784.9183344109,,,13843.8839810649,,
2019-01-20 00:00:00 UTC,13534.5042814133,,,13521.4992433432,,
2019-01-21 00:00:00 UTC,13356.1408129644,,,13349.2112487842,,
2019-01-22 00:00:00 UTC,13470.3660351866,,,13486.6767508417,,
2019-01-23 00:00:00 UTC,13515.1483055589,,,13516.8299758708,,
2019-01-24 00:00:00 UTC,13452.7364048055,,,13472.8025046226,,
2019-01-25 00:00:00 UTC,13443.8536945066,,,13443.5382920384,,
2019-01-26 00:00:00 UTC,13451.0968329414,,,13425.4705186644,,
2019-01-27 00:00:00 UTC,13354.0914890602,,,13316.2619910636,,
2019-01-28 00:00:00 UTC,12950.0612623056,,,12977.5591912326,,
2019-01-29 00:00:00 UTC,12794.646345178,,,12847.8898101947,,
2019-01-30 00:00:00 UTC,12864.3445307426,,,12849.9927739956,,
2019-01-31 00:00:00 UTC,12770.8982117908,,,12777.3648079395,,
2019-02-01 00:00:00 UTC,12761.8088841151,,,12779.5181610436,,
2019-02-02 00:00:00 UTC,12845.5246130275,,,12879.9644659974,,
2019-02-03 00:00:00 UTC,12825.0889253126,,,12808.4191411969,,
2019-02-04 00:00:00 UTC,12792.513238345,,,12770.6639504914,,
2019-02-05 00:00:00 UTC,12821.0033019927,,,12869.3190671973,,
2019-02-06 00:00:00 UTC,12709.4531481153,,,12693.9674678367,,
2019-02-07 00:00:00 UTC,12761.435337443,,,12796.4277993906,,
2019-02-08 00:00:00 UTC,13147.6637866998,,,13149.7986681953,,
2019-02-09 00:00:00 UTC,13741.1641192911,,,13728.3411699391,,
2019-02-10 00:00:00 UTC,13728.6452608208,,,13693.3100497226,,
2019-02-11 00:00:00 UTC,13745.0523456719,,,13709.5163175588,,
2019-02-12 00:00:00 UTC,13731.8404751037,,,13793.2112137877,,
2019-02-13 00:00:00 UTC,13751.7886692325,,,13835.5311890673,,
2019-02-14 00:00:00 UTC,13745.24804486,,,13721.1398566551,,
2019-02-15 00:00:00 UTC,13736.8640785103,,,13719.8252200983,,
2019-02-16 00:00:00 UTC,13782.7992639535,,,13783.6864869046,,
2019-02-17 00:00:00 UTC,13774.3874805364,,,13797.1050980008,,
2019-02-18 00:00:00 UTC,14404.9696910257,,,14386.4337402717,,
2019-02-19 00:00:00 UTC,14955.2731675567,,,14945.1639849353,,
2019-02-20 00:00:00 UTC,14965.6193862362,,,15006.1257088589,,
2019-02-21 00:00:00 UTC,14951.4377074696,,,14919.1726723122,,
2019-02-22 00:00:00 UTC,14972.2893369822,,,15021.2672484753,,
2019-02-23 00:00:00 UTC,15231.4300915328,,,15288.3289079574,,
2019-02-24 00:00:00 UTC,15249.6713405931,,,15257.5116074561,,
2019-02-25 00:00:00 UTC,14529.3416457757,,,14632.6494177856,,
2019-02-26 00:00:00 UTC,14544.287390833,,,14608.0361089314,,
2019-02-27 00:00:00 UTC,14460.0811782611,,,14475.0931486967,,
2019-02-28 00:00:00 UTC,14479.0445270404,,,14463.0815169154,,
2019-03-01 00:00:00 UTC,14499.4035109176,,,14492.5148235139,,
2019-03-02 00:00:00 UTC,14462.8381716029,,,14482.1938631397,,
2019-03-03 00:00:00 UTC,14431.9858164163,,,14437.2601873524,,
2019-03-04 00:00:00 UTC,14227.2471939404,,,14249.9682410529,,
2019-03-05 00:00:00 UTC,14366.6817741446,,,14382.9101798697,,
2019-03-06 00:00:00 UTC,14639.0742174928,,,14581.2279367471,,
2019-03-07 00:00:00 UTC,14751.6630646553,,,14697.0373414292,,
2019-03-08 00:00:00 UTC,14887.2072845664,,,14837.8225225146,,
2019-03-09 00:00:00 UTC,14899.0049666477,,,14845.238530601,,
2019-03-10 00:00:00 UTC,14902.5386270905,,,14849.5414654086,,
2019-03-11 00:00:00 UTC,14793.9167611391,,,14748.3752120353,,
2019-03-12 00:00:00 UTC,14703.9429879995,,,14713.1173722875,,
2019-03-13 00:00:00 UTC,14726.200401288,,,14726.3058408356,,
2019-03-14 00:00:00 UTC,14678.7256633208,,,14645.2764837196,,
2019-03-15 00:00:00 UTC,14829.5083449632,,,14903.3515006588,,
2019-03-16 00:00:00 UTC,15109.507097482,,,15076.8150484009,,
2019-03-17 00:00:00 UTC,15055.0433800535,,,15030.7435951763,,
2019-03-18 00:00:00 UTC,15096.0575613554,,,15077.7472958599,,
2019-03-19 00:00:00 UTC,15140.169444393,,,15135.6079356083,,
2019-03-20 00:00:00 UTC,15160.7879461245,,,15164.7257100209,,
2019-03-21 00:00:00 UTC,15104.7336784422,,,15126.3949087759,,
2019-03-22 00:00:00 UTC,15186.93560903,,,15181.974742156,,
2019-03-23 00:00:00 UTC,15234.1855318746,,,15255.4174675718,,
2019-03-24 00:00:00 UTC,15148.9159036755,,,15190.2096065914,,
2019-03-25 00:00:00 UTC,15118.0340919228,,,15134.4337789086,,
2019-03-26 00:00:00 UTC,15022.6405844309,,,15052.7261840688,,
2019-03-27 00:00:00 UTC,15285.0374498485,,,15247.1540392408,,
2019-03-28 00:00:00 UTC,15357.884506823,,,15297.1768868632,,
2019-03-29 00:00:00 UTC,15594.8134679134,,,15554.2411052868,,
2019-03-30 00:00:00 UTC,15674.0980005746,,,15687.9531284768,,
2019-03-31 00:00:00 UTC,15711.3250206552,,,15703.0749952853,,
2019-04-01 00:00:00 UTC,15855.370953211,,,15899.3698576579,,
2019-04-02 00:00:00 UTC,17727.8091618114,,,17879.6448468406,,
2019-04-03 00:00:00 UTC,19017.9858998557,,,19014.8229372106,,
2019-04-04 00:00:00 UTC,18988.1889063453,,,18976.3092377915,,
2019-04-05 00:00:00 UTC,19080.045315693,,,19016.3128312834,,
2019-04-06 00:00:00 UTC,19323.8959234224,,,19331.0121748567,,
2019-04-07 00:00:00 UTC,19629.9360565429,,,19579.6845992833,,
2019-04-08 00:00:00 UTC,20015.3883446311,,,19964.4047330615,,
2019-04-09 00:00:00 UTC,19927.0998392396,,,19860.8192372868,,
2019-04-10 00:00:00 UTC,20069.1125920648,,,20030.1383890035,,
2019-04-11 00:00:00 UTC,19568.2972343333,,,19551.3179347617,,
2019-04-12 00:00:00 UTC,19200.0255596437,,,19269.558047562,,
2019-04-13 00:00:00 UTC,19349.9012250978,,,19378.2432906577,,
2019-04-14 00:00:00 UTC,19304.4025391035,,,19337.3443785613,,
2019-04-15 00:00:00 UTC,19429.7590849614,,,19475.8204598197,,
2019-04-16 00:00:00 UTC,19358.1895605167,,,19456.9549789785,,
2019-04-17 00:00:00 UTC,19770.0922604725,,,19779.1279869868,,
2019-04-18 00:00:00 UTC,20003.5298937074,,,20012.4328006263,,
2019-04-19 00:00:00 UTC,20052.844775779,,,20129.3205902809,,
2019-04-20 00:00:00 UTC,20249.5975734912,,,20206.6955592457,,
2019-04-21 00:00:00 UTC,20200.7028196555,,,20193.8514215929,,
2019-04-22 00:00:00 UTC,20285.2391643001,,,20246.9524709132,,
2019-04-23 00:00:00 UTC,21157.1344458462,,,21124.2910350869,,
2019-04-24 00:00:00 UTC,21080.9958396796,,,21128.547817189,,
2019-04-25 00:00:00 UTC,20975.5569895738,,,20994.1971897224,,
2019-04-26 00:00:00 UTC,20015.9305385912,,,20102.4266118275,,
2019-04-27 00:00:00 UTC,20008.4026530796,,,20005.6651770964,,
2019-04-28 00:00:00 UTC,20024.980871392,,,20048.3373368691,,
2019-04-29 00:00:00 UTC,19901.7766337929,,,19866.4390665871,,
2019-04-30 00:00:00 UTC,19948.1448299598,,,19972.6098359719,,
2019-05-01 00:00:00 UTC,20237.5569392079,,,20186.9863930344,,
2019-05-02 00:00:00 UTC,20559.3960621275,,,20523.9193272074,,
2019-05-03 00:00:00 UTC,21523.0165698112,,,21452.4866228781,,
2019-05-04 00:00:00 UTC,21722.2884174919,,,21615.4135548861,,
2019-05-05 00:00:00 UTC,21848.5257036156,,,21711.0116058486,,
2019-05-06 00:00:00 UTC,21649.2966089542,,,21608.9535949474,,
2019-05-07 00:00:00 UTC,22259.3687314936,,,22215.5086030306,,
2019-05-08 00:00:00 UTC,22178.7125438164,,,22179.3444453274,,
2019-05-09 00:00:00 UTC,22962.8692524132,,,22885.523291383,,
2019-05-10 00:00:00 UTC,23995.748994224,,,23813.1939397842,,
2019-05-11 00:00:00 UTC,26012.0413251303,,,25568.9924260224,,
2019-05-12 00:00:00 UTC,27270.1369077956,,,26676.8948250887,,
2019-05-13 00:00:00 UTC,28318.9386027496,,,28242.7142262836,,
2019-05-14 00:00:00 UTC,30503.5201430065,,,30676.6138009464,,
2019-05-15 00:00:00 UTC,30768.6628538702,,,31029.5637626868,,
2019-05-16 00:00:00 UTC,30824.9307747082,,,30959.5678090996,,
2019-05-17 00:00:00 UTC,28158.0229521201,,,28221.3708438074,,
2019-05-18 00:00:00 UTC,28511.1617361423,,,28560.1833354817,,
2019-05-19 00:00:00 UTC,30670.0711638427,,,30774.1077291837,,
2019-05-20 00:00:00 UTC,30571.1933305476,,,30493.7181123949,,
2019-05-21 00:00:00 UTC,30815.5353026882,,,30840.4419399906,,
2019-05-22 00:00:00 UTC,30619.4065564459,,,30666.7806113483,,
2019-05-23 00:00:00 UTC,29954.7799929711,,,30047.7217576399,,
2019-05-24 00:00:00 UTC,30720.4972972495,,,30818.9231829379,,
2019-05-25 00:00:00 UTC,30830.7650359585,,,30880.4277791641,,
2019-05-26 00:00:00 UTC,31107.0997224511,,,31357.1167268568,,
2019-05-27 00:00:00 UTC,33480.1324581181,,,33700.9907419719,,
2019-05-28 00:00:00 UTC,33372.2627791067,,,33383.0018659221,,
2019-05-29 00:00:00 UTC,33311.9625173921,,,33261.0388159061,,
2019-05-30 00:00:00 UTC,33306.8911924149,,,33207.8057582552,,
2019-05-31 00:00:00 UTC,32403.1548938317,,,32167.24556453,,
2019-06-01 00:00:00 UTC,33033.1330308042,,,32879.1854188069,,
2019-06-02 00:00:00 UTC,33364.0740779128,,,33509.9278544921,,
2019-06-03 00:00:00 UTC,32784.9308345653,,,32921.5300128277,,
2019-06-04 00:00:00 UTC,30204.9284321259,,,30157.0015160057,,
2019-06-05 00:00:00 UTC,29742.327299344,,,29648.3894435777,,
2019-06-06 00:00:00 UTC,29546.4992645893,,,29515.8039108928,,
2019-06-07 00:00:00 UTC,30054.7540011444,,,30268.2980985414,,
2019-06-08 00:00:00 UTC,29951.7339017878,,,30006.282648461,,
2019-06-09 00:00:00 UTC,29492.7531937392,,,29551.9382092797,,
2019-06-10 00:00:00 UTC,29574.1682039854,,,29827.0803538824,,
2019-06-11 00:00:00 UTC,29830.7666409248,,,29982.9931408706,,
2019-06-12 00:00:00 UTC,30314.2406011665,,,30461.9474103906,,
2019-06-13 00:00:00 UTC,30875.0452411345,,,31001.7411419876,,
2019-06-14 00:00:00 UTC,31661.9115028147,,,31802.0654243787,,
2019-06-15 00:00:00 UTC,33019.2203454345,,,33100.8782796683,,
2019-06-16 00:00:00 UTC,33892.8054359997,,,33978.6146471828,,
2019-06-17 00:00:00 UTC,34824.3545947351,,,34707.2045525005,,
2019-06-18 00:00:00 UTC,34855.7893637827,,,34996.9465178027,,
2019-06-19 00:00:00 UTC,34902.048315583,,,34946.2171091616,,
2019-06-20 00:00:00 UTC,35363.4783689058,,,35412.4553837514,,
2019-06-21 00:00:00 UTC,36892.8415452082,,,36853.8175140171,,
2019-06-22 00:00:00 UTC,39954.3804957571,,,39943.3741924553,,
2019-06-23 00:00:00 UTC,40008.9856651525,,,40016.396885592,,
2019-06-24 00:00:00 UTC,40593.7278966478,,,40607.1443665677,,
2019-06-25 00:00:00 UTC,42387.1143890304,,,42312.3337407465,,
2019-06-26 00:00:00 UTC,47409.4256172094,,,46875.0935394667,,
2019-06-27 00:00:00 UTC,44053.0270743647,,,43644.9930129671,,
2019-06-28 00:00:00 UTC,43907.4196596559,,,43948.6111396701,,
2019-06-29 00:00:00 UTC,44536.0803348236,,,44478.5489758333,,
2019-06-30 00:00:00 UTC,43379.3280557979,,,43370.5268111583,,
2019-07-01 00:00:00 UTC,40292.2065309542,,,40410.7547543011,,
2019-07-02 00:00:00 UTC,38858.4487374561,,,38996.8839090408,,
2019-07-03 00:00:00 UTC,42752.5038144127,,,42647.6371992302,,
2019-07-04 00:00:00 UTC,44281.2885279058,,,44292.3724442992,,
2019-07-05 00:00:00 UTC,42277.3452217032,,,42282.3613221556,,
2019-07-06 00:00:00 UTC,43406.0664959445,,,43300.4936277062,,
2019-07-07 00:00:00 UTC,43025.6128659211,,,42957.0299861915,,
2019-07-08 00:00:00 UTC,44668.3177392233,,,44487.1222058509,,
2019-07-09 00:00:00 UTC,47599.2334973062,,,,,
2019-07-10 00:00:00 UTC,48100.1820562483,,,,,
2019-07-11 00:00:00 UTC,44091.4382678888,,,,,
2019-07-12 00:00:00 UTC,44073.225763671,,,,,
2019-07-13 00:00:00 UTC,43489.2447427512,,,,,
2019-07-14 00:00:00 UTC,41357.4482203014,,,,,
2019-07-15 00:00:00 UTC,39729.4264071748,,,,,
2019-07-16 00:00:00 UTC,39529.689275575,,,,,
2019-07-17 00:00:00 UTC,36679.2160605092,,,,,
2019-07-18 00:00:00 UTC,38360.1005095472,,,,,
2019-07-19 00:00:00 UTC,39826.3063894084,,,,,
2019-07-20 00:00:00 UTC,40624.7387313295,,,,,
2019-07-21 00:00:00 UTC,40207.590468507,,,,,
2019-07-22 00:00:00 UTC,39713.6876267652,,,,,
2019-07-23 00:00:00 UTC,38440.6219978037,,,,,
2019-07-24 00:00:00 UTC,37192.2304277418,,,,,
2019-07-25 00:00:00 UTC,38350.4460064859,,,,,
2019-07-26 00:00:00 UTC,37550.5330578711,,,,,
2019-07-27 00:00:00 UTC,37501.4869398458,,,,,
2019-07-28 00:00:00 UTC,36645.2087081092,,,,,
2019-07-29 00:00:00 UTC,36824.841048717,,,,,
2019-07-30 00:00:00 UTC,36893.9543199164,,,,,
2019-07-31 00:00:00 UTC,38081.1833913374,,,,,
2019-08-01 00:00:00 UTC,39219.7072077067,,,,,
2019-08-02 00:00:00 UTC,40653.9585945821,,,,,
2019-08-03 00:00:00 UTC,41764.5636717034,,,,,
2019-08-04 00:00:00 UTC,41751.0045068837,,,,,
2019-08-05 00:00:00 UTC,44749.2304530007,,,,,
2019-08-06 00:00:00 UTC,45187.898142087,,,,,
2019-08-07 00:00:00 UTC,45018.836523294,,,,,
2019-08-08 00:00:00 UTC,45508.7885664022,,,,,
2019-08-09 00:00:00 UTC,45613.539583301,,,,,
2019-08-10 00:00:00 UTC,44802.5983384424,,,,,
2019-08-11 00:00:00 UTC,44113.6147937673,,,,,
2019-08-12 00:00:00 UTC,44173.4366784802,,,,,
2019-08-13 00:00:00 UTC,43230.6827329567,,,,,
2019-08-14 00:00:00 UTC,40868.2193388862,,,,,
2019-08-15 00:00:00 UTC,39765.0375723088,,,,,
2019-08-16 00:00:00 UTC,40509.7586214406,,,,,
2019-08-17 00:00:00 UTC,40508.4691115135,,,,,
2019-08-18 00:00:00 UTC,40388.757883868,,,,,
2019-08-19 00:00:00 UTC,41779.7600747106,,,,,
2019-08-20 00:00:00 UTC,42335.1593102206,,,,,
2019-08-21 00:00:00 UTC,40083.2267199138,,,,,
2019-08-22 00:00:00 UTC,39615.2089264149,,,,,
2019-08-23 00:00:00 UTC,40468.5498193856,,,,,
2019-08-24 00:00:00 UTC,40082.9501543485,,,,,
2019-08-25 00:00:00 UTC,39899.8441192523,,,,,
2019-08-26 00:00:00 UTC,40689.6789562362,,,,,
2019-08-27 00:00:00 UTC,40184.0593664395,,,,,
2019-08-28 00:00:00 UTC,39877.1349132895,,,,,
2019-08-29 00:00:00 UTC,38105.0964246129,,,,,
2019-08-30 00:00:00 UTC,38140.1081016464,,,,,
2019-08-31 00:00:00 UTC,38449.542089182,,,,,
2019-09-01 00:00:00 UTC,38543.8281887973,,,,,
2019-09-02 00:00:00 UTC,39741.8770165653,,,,,
2019-09-03 00:00:00 UTC,41921.6033202716,,,,,
2019-09-04 00:00:00 UTC,41744.0409455157,,,,,
2019-09-05 00:00:00 UTC,41695.4475902841,,,,,
2019-09-06 00:00:00 UTC,41984.8705185909,,,,,
2019-09-07 00:00:00 UTC,41284.8767485449,,,,,
2019-09-08 00:00:00 UTC,41424.4335460839,,,,,
2019-09-09 00:00:00 UTC,40713.8224145864,,,,,
2019-09-10 00:00:00 UTC,40369.116298569,,,,,
2019-09-11 00:00:00 UTC,39829.5603847288,,,,,
2019-09-12 00:00:00 UTC,40353.8395201011,,,,,
2019-09-13 00:00:00 UTC,40474.1132133808,,,,,
2019-09-14 00:00:00 UTC,40541.553343424,,,,,
2019-09-15 00:00:00 UTC,40419.5013105967,,,,,
2019-09-16 00:00:00 UTC,40303.770108429,,,,,
2019-09-17 00:00:00 UTC,40273.2589437788,,,,,
2019-09-18 00:00:00 UTC,40160.6524879995,,,,,
2019-09-19 00:00:00 UTC,39423.3392185624,,,,,
2019-09-20 00:00:00 UTC,40264.4900312453,,,,,
2019-09-21 00:00:00 UTC,39939.0778627987,,,,,
2019-09-22 00:00:00 UTC,39768.933475545,,,,,
2019-09-23 00:00:00 UTC,39503.6946450258,,,,,
2019-09-24 00:00:00 UTC,37771.1822060079,,,,,
2019-09-25 00:00:00 UTC,33911.0312679633,,,,,
2019-09-26 00:00:00 UTC,33190.6241283713,,,,,
2019-09-27 00:00:00 UTC,32371.1279515,,,,,
2019-09-28 00:00:00 UTC,32863.4772035619,,,,,
2019-09-29 00:00:00 UTC,32505.731017642,,,,,
2019-09-30 00:00:00 UTC,32550.313643388,,,,,
2019-10-01 00:00:00 UTC,33736.9827748665,,,,,
2019-10-02 00:00:00 UTC,33119.7989186652,,,,,
2019-10-03 00:00:00 UTC,32783.1184339841,,,,,
2019-10-04 00:00:00 UTC,32221.5130391492,,,,,
2019-10-05 00:00:00 UTC,32075.3344436433,,,,,
2019-10-06 00:00:00 UTC,31582.7784148372,,,,,
2019-10-07 00:00:00 UTC,31796.6189363895,,,,,
2019-10-08 00:00:00 UTC,32449.4542231603,,,,,
2019-10-09 00:00:00 UTC,32935.1415863922,,,,,
2019-10-10 00:00:00 UTC,33687.6708628001,,,,,
2019-10-11 00:00:00 UTC,32921.8532872729,,,,,
2019-10-12 00:00:00 UTC,32626.9093028756,,,,,
2019-10-13 00:00:00 UTC,32693.1876320055,,,,,
2019-10-14 00:00:00 UTC,32503.5731514033,,,,,
2019-10-15 00:00:00 UTC,32298.9017559278,,,,,
2019-10-16 00:00:00 UTC,31431.4126218224,,,,,
2019-10-17 00:00:00 UTC,31131.552130124,,,,,
2019-10-18 00:00:00 UTC,30725.2758709634,,,,,
2019-10-19 00:00:00 UTC,30638.0754229254,,,,,
2019-10-20 00:00:00 UTC,30856.7216950862,,,,,
2019-10-21 00:00:00 UTC,31628.4178219435,,,,,
2019-10-22 00:00:00 UTC,31569.1180384599,,,,,
2019-10-23 00:00:00 UTC,29866.9244290441,,,,,
2019-10-24 00:00:00 UTC,28737.8735138903,,,,,
2019-10-25 00:00:00 UTC,30496.0059843548,,,,,
2019-10-26 00:00:00 UTC,35592.7660394888,,,,,
2019-10-27 00:00:00 UTC,36059.0819077363,,,,,
2019-10-28 00:00:00 UTC,36215.5737158399,,,,,
2019-10-29 00:00:00 UTC,36018.5285668887,,,,,
2019-10-30 00:00:00 UTC,35304.254094106,,,,,
2019-10-31 00:00:00 UTC,35127.3040530688,,,,,
2019-11-01 00:00:00 UTC,35022.6808111472,,,,,
2019-11-02 00:00:00 UTC,35455.3178213373,,,,,
2019-11-03 00:00:00 UTC,35228.1085575865,,,,,
2019-11-04 00:00:00 UTC,35416.7117692021,,,,,
2019-11-05 00:00:00 UTC,35921.1811534572,,,,,
2019-11-06 00:00:00 UTC,36005.7142593941,,,,,
2019-11-07 00:00:00 UTC,35680.8874115325,,,,,
2019-11-08 00:00:00 UTC,34792.934626929,,,,,
2019-11-09 00:00:00 UTC,34198.8727199726,,,,,
2019-11-10 00:00:00 UTC,34513.0411134154,,,,,
2019-11-11 00:00:00 UTC,34149.8294536686,,,,,
2019-11-12 00:00:00 UTC,33994.3621420024,,,,,
2019-11-13 00:00:00 UTC,34158.98350189,,,,,
2019-11-14 00:00:00 UTC,33821.3342225772,,,,,
2019-11-15 00:00:00 UTC,33208.5508970518,,,,,
2019-11-16 00:00:00 UTC,32863.3616554374,,,,,
2019-11-17 00:00:00 UTC,33024.1074983007,,,,,
2019-11-18 00:00:00 UTC,32548.6993477012,,,,,
2019-11-19 00:00:00 UTC,31521.7741706691,,,,,
2019-11-20 00:00:00 UTC,31494.2966422932,,,,,
2019-11-21 00:00:00 UTC,30544.2141171594,,,,,
2019-11-22 00:00:00 UTC,28821.7440105726,,,,,
2019-11-23 00:00:00 UTC,28330.789058397,,,,,
2019-11-24 00:00:00 UTC,28042.284638099,,,,,
2019-11-25 00:00:00 UTC,27483.6734884517,,,,,
2019-11-26 00:00:00 UTC,27991.06574068,,,,,
2019-11-27 00:00:00 UTC,28501.1293267195,,,,,
2019-11-28 00:00:00 UTC,29565.1355771177,,,,,
2019-11-29 00:00:00 UTC,29983.323329149,,,,,
2019-11-30 00:00:00 UTC,30067.4367921005,,,,,
2019-12-01 00:00:00 UTC,28889.0523425224,,,,,
2019-12-02 00:00:00 UTC,28547.0290671041,,,,,
2019-12-03 00:00:00 UTC,28392.6998072714,,,,,
2019-12-04 00:00:00 UTC,28235.841703909,,,,,
2019-12-05 00:00:00 UTC,28328.6721363295,,,,,
2019-12-06 00:00:00 UTC,28676.0822281871,,,,,
2019-12-07 00:00:00 UTC,29245.3223329416,,,,,
2019-12-08 00:00:00 UTC,29080.3131017684,,,,,
2019-12-09 00:00:00 UTC,29035.9579065954,,,,,
2019-12-10 00:00:00 UTC,28415.0034681825,,,,,
2019-12-11 00:00:00 UTC,27991.6240953839,,,,,
2019-12-12 00:00:00 UTC,27839.4519042966,,,,,
2019-12-13 00:00:00 UTC,27906.8626411543,,,,,
2019-12-14 00:00:00 UTC,27689.4426900245,,,,,
2019-12-15 00:00:00 UTC,27405.3353681705,,,,,
2019-12-16 00:00:00 UTC,27262.8793007445,,,,,
2019-12-17 00:00:00 UTC,26616.6929686111,,,,,
2019-12-18 00:00:00 UTC,26667.2570852318,,,,,
2019-12-19 00:00:00 UTC,27850.2513192431,,,,,
2019-12-20 00:00:00 UTC,27695.8568492631,,,,,
2019-12-21 00:00:00 UTC,27765.0045259384,,,,,
2019-12-22 00:00:00 UTC,27965.9526502729,,,,,
2019-12-23 00:00:00 UTC,28991.7314329207,,,,,
2019-12-24 00:00:00 UTC,28274.8654662195,,,,,
2019-12-25 00:00:00 UTC,28029.2580880727,,,,,
2019-12-26 00:00:00 UTC,28011.3581315905,,,,,
2019-12-27 00:00:00 UTC,27809.4036639195,,,,,
2019-12-28 00:00:00 UTC,28170.5741359707,,,,,
2019-12-29 00:00:00 UTC,28300.0611059804,,,,,
2019-12-30 00:00:00 UTC,27978.6178571127,,,,,
2019-12-31 00:00:00 UTC,27623.1152437366,,,,,
2020-01-01 00:00:00 UTC,27640.0610484022,,,,,
2020-01-02 00:00:00 UTC,27172.986358898,,,,,
2020-01-03 00:00:00 UTC,27775.73101298,,,,,
2020-01-04 00:00:00 UTC,28035.088316615,,,,,
2020-01-05 00:00:00 UTC,28380.2691027434,,,,,
2020-01-06 00:00:00 UTC,28679.5412438271,,,,,
2020-01-07 00:00:00 UTC,30204.7120318028,,,,,
2020-01-08 00:00:00 UTC,31475.2271968872,,,,,
2020-01-09 00:00:00 UTC,30189.6116251696,,,,,
2020-01-10 00:00:00 UTC,30156.1281481623,,,,,
2020-01-11 00:00:00 UTC,30945.0754649715,,,,,
2020-01-12 00:00:00 UTC,30943.1856365782,,,,,
2020-01-13 00:00:00 UTC,30883.5976287072,,,,,
2020-01-14 00:00:00 UTC,32475.2834088586,,,,,
2020-01-15 00:00:00 UTC,32929.8206609625,,,,,
2020-01-16 00:00:00 UTC,32774.6597739964,,,,,
2020-01-17 00:00:00 UTC,33633.4908698167,,,,,
2020-01-18 00:00:00 UTC,34032.7758700533,,,,,
2020-01-19 00:00:00 UTC,33874.382768323,,,,,
2020-01-20 00:00:00 UTC,33176.9277846436,,,,,
2020-01-21 00:00:00 UTC,33140.8884489107,,,,,
2020-01-22 00:00:00 UTC,33209.7080403596,,,,,
2020-01-23 00:00:00 UTC,32440.1601105798,,,,,
2020-01-24 00:00:00 UTC,32402.8477368564,,,,,
2020-01-25 00:00:00 UTC,32260.8709095264,,,,,
2020-01-26 00:00:00 UTC,32670.975436976,,,,,
2020-01-27 00:00:00 UTC,33853.1924887451,,,,,
2020-01-28 00:00:00 UTC,34988.9209590818,,,,,
2020-01-29 00:00:00 UTC,36180.2684106242,,,,,
2020-01-30 00:00:00 UTC,36389.0594456426,,,,,
2020-01-31 00:00:00 UTC,36332.8575544674,,,,,
2020-02-01 00:00:00 UTC,36379.4922853299,,,,,
2020-02-02 00:00:00 UTC,36389.4341888732,,,,,
2020-02-03 00:00:00 UTC,36268.0645572593,,,,,
2020-02-04 00:00:00 UTC,35710.1785617706,,,,,
2020-02-05 00:00:00 UTC,36339.0169144042,,,,,
2020-02-06 00:00:00 UTC,37404.7258991534,,,,,
2020-02-07 00:00:00 UTC,38075.9815809039,,,,,
2020-02-08 00:00:00 UTC,38359.3855458994,,,,,
2020-02-09 00:00:00 UTC,39348.693889881,,,,,
2020-02-10 00:00:00 UTC,38649.9731228313,,,,,
2020-02-11 00:00:00 UTC,38914.7722255988,,,,,
2020-02-12 00:00:00 UTC,40445.9061560337,,,,,
2020-02-13 00:00:00 UTC,40392.6716178134,,,,,
2020-02-14 00:00:00 UTC,40325.7508226882,,,,,
2020-02-15 00:00:00 UTC,39910.0203675891,,,,,
2020-02-16 00:00:00 UTC,39037.1045496995,,,,,
2020-02-17 00:00:00 UTC,38336.1364196553,,,,,
2020-02-18 00:00:00 UTC,39004.0572590277,,,,,
2020-02-19 00:00:00 UTC,40093.3592199686,,,,,
2020-02-20 00:00:00 UTC,38227.4015401732,,,,,
2020-02-21 00:00:00 UTC,38648.6695239598,,,,,
2020-02-22 00:00:00 UTC,38359.7330942275,,,,,
2020-02-23 00:00:00 UTC,39138.4516509559,,,,,
2020-02-24 00:00:00 UTC,38899.5500742651,,,,,
2020-02-25 00:00:00 UTC,37931.3642387946,,,,,
2020-02-26 00:00:00 UTC,36114.4193534614,,,,,
2020-02-27 00:00:00 UTC,35012.6740342098,,,,,
2020-02-28 00:00:00 UTC,34484.3451298076,,,,,
2020-02-29 00:00:00 UTC,34367.8573521753,,,,,
2020-03-01 00:00:00 UTC,33763.8165649699,,,,,
2020-03-02 00:00:00 UTC,34254.2249697616,,,,,
2020-03-03 00:00:00 UTC,34248.0018132216,,,,,
2020-03-04 00:00:00 UTC,34040.8662402712,,,,,
2020-03-05 00:00:00 UTC,34822.3130627066,,,,,
