Time,anxbtc,bitmarket,btcmarkets,mtgox
2017-12-17 00:00:00 UTC,,,26293.8184662118,
2017-12-18 00:00:00 UTC,,,25881.3548705725,
2017-12-19 00:00:00 UTC,,,25109.5099334867,
2017-12-20 00:00:00 UTC,,,23476.6797528123,
2017-12-21 00:00:00 UTC,,,22397.9722002138,
2017-12-22 00:00:00 UTC,,,19730.0449106919,
2017-12-23 00:00:00 UTC,,,20348.4707890358,
2017-12-24 00:00:00 UTC,,,19311.2653598326,
2017-12-25 00:00:00 UTC,,,18989.3568248301,
2017-12-26 00:00:00 UTC,,,20340.1789391763,
2017-12-27 00:00:00 UTC,,,21302.2374407227,
2017-12-28 00:00:00 UTC,,,19755.5134764578,
2017-12-29 00:00:00 UTC,,,19955.1925973672,
2017-12-30 00:00:00 UTC,,,18421.0410155413,
2017-12-31 00:00:00 UTC,,,18179.1416432788,
2018-01-01 00:00:00 UTC,,,18609.7879643376,
2018-01-02 00:00:00 UTC,,,19137.7546338296,
2018-01-03 00:00:00 UTC,,,20726.9845916628,
2018-01-04 00:00:00 UTC,,,20929.5740982038,
2018-01-05 00:00:00 UTC,,,22372.9634129539,
2018-01-06 00:00:00 UTC,,,23250.6475403155,
2018-01-07 00:00:00 UTC,,,23195.161735463,
2018-01-08 00:00:00 UTC,,,22601.5125597834,
2018-01-09 00:00:00 UTC,,,22191.2948523114,
2018-01-10 00:00:00 UTC,,,20887.3050223026,
2018-01-11 00:00:00 UTC,,,19954.1610020704,
2018-01-12 00:00:00 UTC,,,19673.0953672791,
2018-01-13 00:00:00 UTC,,,19996.7057961396,
2018-01-14 00:00:00 UTC,,,19249.3125618549,
2018-01-15 00:00:00 UTC,,,19232.1653505976,
2018-01-16 00:00:00 UTC,,,16849.9858823094,
2018-01-17 00:00:00 UTC,,,13825.6153424015,
2018-01-18 00:00:00 UTC,,,15375.2012725106,
2018-01-19 00:00:00 UTC,,,15382.1940106118,
2018-01-20 00:00:00 UTC,,,16398.1121940593,
2018-01-21 00:00:00 UTC,,,15737.0332529851,
2018-01-22 00:00:00 UTC,,,14604.9878567556,
2018-01-23 00:00:00 UTC,,,13784.7569909546,
2018-01-24 00:00:00 UTC,,,13927.6738318761,
2018-01-25 00:00:00 UTC,,,14275.1675746882,
2018-01-26 00:00:00 UTC,,,13934.6576145068,
2018-01-27 00:00:00 UTC,,,14022.3833062077,
2018-01-28 00:00:00 UTC,,,14457.5372720073,
2018-01-29 00:00:00 UTC,,,14107.148092628,
2018-01-30 00:00:00 UTC,,,13317.8091236214,
2018-01-31 00:00:00 UTC,,,12372.3830896984,
2018-02-01 00:00:00 UTC,,,11849.331028501,
2018-02-02 00:00:00 UTC,,,10287.1202113152,
2018-02-03 00:00:00 UTC,,,10895.8553259295,
2018-02-04 00:00:00 UTC,,,10829.1791234917,
2018-02-05 00:00:00 UTC,,,9452.99531161301,
2018-02-06 00:00:00 UTC,,,8495.21338733918,
2018-02-07 00:00:00 UTC,,,10162.8368927409,
2018-02-08 00:00:00 UTC,,,10609.3830023083,
2018-02-09 00:00:00 UTC,,,10682.7226027535,
2018-02-10 00:00:00 UTC,,,11152.4716281129,
2018-02-11 00:00:00 UTC,,,10563.4952166509,
2018-02-12 00:00:00 UTC,,,11070.494732843,
2018-02-13 00:00:00 UTC,,,11062.245394703,
2018-02-14 00:00:00 UTC,,,11516.8597256335,
2018-02-15 00:00:00 UTC,,,12455.7781080451,
2018-02-16 00:00:00 UTC,,,12763.4371557759,
2018-02-17 00:00:00 UTC,,,13599.7606865014,
2018-02-18 00:00:00 UTC,,,13641.9669712703,
2018-02-19 00:00:00 UTC,,,13834.4124847003,
2018-02-20 00:00:00 UTC,,,14688.54084897,
2018-02-21 00:00:00 UTC,,,13861.4665019799,
2018-02-22 00:00:00 UTC,,,13239.3454834518,
2018-02-23 00:00:00 UTC,,,12871.5681372938,
2018-02-24 00:00:00 UTC,,,12767.526702759,
2018-02-25 00:00:00 UTC,,,12331.567150387,
2018-02-26 00:00:00 UTC,,,12688.4465408232,
2018-02-27 00:00:00 UTC,,,13520.1775905903,
2018-02-28 00:00:00 UTC,,,13718.6900012926,
2018-03-01 00:00:00 UTC,,,13804.2945228204,
2018-03-02 00:00:00 UTC,,,14243.6398178328,
2018-03-03 00:00:00 UTC,,,14643.7591930573,
2018-03-04 00:00:00 UTC,,,14525.231658556,
2018-03-05 00:00:00 UTC,,,14867.2144099501,
2018-03-06 00:00:00 UTC,,,14195.8605244334,
2018-03-07 00:00:00 UTC,,,13426.3937848514,
2018-03-08 00:00:00 UTC,,,12522.4058945206,
2018-03-09 00:00:00 UTC,,,11502.191668745,
2018-03-10 00:00:00 UTC,,,11885.6017834858,
2018-03-11 00:00:00 UTC,,,11614.2016200028,
2018-03-12 00:00:00 UTC,,,12045.7303588054,
2018-03-13 00:00:00 UTC,,,11693.7914472886,
2018-03-14 00:00:00 UTC,,,11189.299801315,
2018-03-15 00:00:00 UTC,,,10392.2702597676,
2018-03-16 00:00:00 UTC,,,10771.6647162102,
2018-03-17 00:00:00 UTC,,,10506.8376176794,
2018-03-18 00:00:00 UTC,,,9990.6827647073,
2018-03-19 00:00:00 UTC,,,10888.6255789185,
2018-03-20 00:00:00 UTC,,,11280.8721449213,
2018-03-21 00:00:00 UTC,,,11737.7067786968,
2018-03-22 00:00:00 UTC,,,11442.5767955603,
2018-03-23 00:00:00 UTC,,,11113.4125330632,
2018-03-24 00:00:00 UTC,,,11583.5021647895,
2018-03-25 00:00:00 UTC,,,11164.9390943,
2018-03-26 00:00:00 UTC,,,10682.8101733545,
2018-03-27 00:00:00 UTC,,,10369.2244230959,
2018-03-28 00:00:00 UTC,,,10293.4176299718,
2018-03-29 00:00:00 UTC,,,9791.06963396516,
2018-03-30 00:00:00 UTC,,,8974.9010548412,
2018-03-31 00:00:00 UTC,,,9112.47662871261,
2018-04-01 00:00:00 UTC,,,8850.50729218406,
2018-04-02 00:00:00 UTC,,,9031.29168930287,
2018-04-03 00:00:00 UTC,,,9471.25219237988,
2018-04-04 00:00:00 UTC,,,9181.41299131666,
2018-04-05 00:00:00 UTC,,,8808.46851067906,
2018-04-06 00:00:00 UTC,,,8668.81595486541,
2018-04-07 00:00:00 UTC,,,8967.92518072383,
2018-04-08 00:00:00 UTC,,,9083.86986126886,
2018-04-09 00:00:00 UTC,,,8968.38650996169,
2018-04-10 00:00:00 UTC,,,8778.74815624068,
2018-04-11 00:00:00 UTC,,,8868.72516211084,
2018-04-12 00:00:00 UTC,,,9342.83662872784,
2018-04-13 00:00:00 UTC,,,10115.1451350847,
2018-04-14 00:00:00 UTC,,,10129.9344036229,
2018-04-15 00:00:00 UTC,,,10392.6571305103,
2018-04-16 00:00:00 UTC,,,10310.4782400099,
2018-04-17 00:00:00 UTC,,,10292.7015400758,
2018-04-18 00:00:00 UTC,,,10324.5044148921,
2018-04-19 00:00:00 UTC,,,10554.7640526102,
2018-04-20 00:00:00 UTC,,,10965.0319785809,
2018-04-21 00:00:00 UTC,,,11357.3756025944,
2018-04-22 00:00:00 UTC,,,11437.2817591941,
2018-04-23 00:00:00 UTC,,,11579.8248245036,
2018-04-24 00:00:00 UTC,,,12276.9116686376,
2018-04-25 00:00:00 UTC,,,12185.1059903661,
2018-04-26 00:00:00 UTC,,,11748.9729752098,
2018-04-27 00:00:00 UTC,,,12194.6486507822,
2018-04-28 00:00:00 UTC,,,12179.3628785249,
2018-04-29 00:00:00 UTC,,,12332.7247636809,
2018-04-30 00:00:00 UTC,,,12280.9772581439,
2018-05-01 00:00:00 UTC,,,11955.2996581889,
2018-05-02 00:00:00 UTC,,,12113.2524073233,
2018-05-03 00:00:00 UTC,,,12398.7205413682,
2018-05-04 00:00:00 UTC,,,12706.1345302988,
2018-05-05 00:00:00 UTC,,,12872.9221364163,
2018-05-06 00:00:00 UTC,,,12608.541604013,
2018-05-07 00:00:00 UTC,,,12327.8595120903,
2018-05-08 00:00:00 UTC,,,12377.3511631117,
2018-05-09 00:00:00 UTC,,,12339.0371092979,
2018-05-10 00:00:00 UTC,,,12343.6748483538,
2018-05-11 00:00:00 UTC,,,11575.8766028586,
2018-05-12 00:00:00 UTC,,,11213.818019082,
2018-05-13 00:00:00 UTC,,,11369.3852632047,
2018-05-14 00:00:00 UTC,,,11406.8513997964,
2018-05-15 00:00:00 UTC,,,11507.981608765,
2018-05-16 00:00:00 UTC,,,11049.7441809733,
2018-05-17 00:00:00 UTC,,,11012.1701858607,
2018-05-18 00:00:00 UTC,,,10826.872219014,
2018-05-19 00:00:00 UTC,,,11005.576579886,
2018-05-20 00:00:00 UTC,,,11120.9297294771,
2018-05-21 00:00:00 UTC,,,11200.1118492833,
2018-05-22 00:00:00 UTC,,,10877.8126570659,
2018-05-23 00:00:00 UTC,,,10339.6481551351,
2018-05-24 00:00:00 UTC,,,9993.27388335922,
2018-05-25 00:00:00 UTC,,,9939.01173317866,
2018-05-26 00:00:00 UTC,,,9942.37583800412,
2018-05-27 00:00:00 UTC,,,9693.60005655556,
2018-05-28 00:00:00 UTC,,,9608.65402801483,
2018-05-29 00:00:00 UTC,,,9714.72691866894,
2018-05-30 00:00:00 UTC,,,9884.72486030572,
2018-05-31 00:00:00 UTC,,,9930.51567307928,
2018-06-01 00:00:00 UTC,,,9929.78570665672,
2018-06-02 00:00:00 UTC,,,10041.4902414084,
2018-06-03 00:00:00 UTC,,,10175.5553808444,
2018-06-04 00:00:00 UTC,,,9939.04688758589,
2018-06-05 00:00:00 UTC,,,9860.1040856561,
2018-06-06 00:00:00 UTC,,,9942.43653308122,
2018-06-07 00:00:00 UTC,,,10061.8831604135,
2018-06-08 00:00:00 UTC,,,10047.1125001808,
2018-06-09 00:00:00 UTC,,,10054.5885322529,
2018-06-10 00:00:00 UTC,,,9420.58766465824,
2018-06-11 00:00:00 UTC,,,8944.27223901021,
2018-06-12 00:00:00 UTC,,,8922.73096431676,
2018-06-13 00:00:00 UTC,,,8539.4478531832,
2018-06-14 00:00:00 UTC,,,8644.48825715518,
2018-06-15 00:00:00 UTC,,,8799.08892978741,
2018-06-16 00:00:00 UTC,,,8688.77373003641,
2018-06-17 00:00:00 UTC,,,8742.57982521918,
2018-06-18 00:00:00 UTC,,,8758.23309121992,
2018-06-19 00:00:00 UTC,,,9087.31758942286,
2018-06-20 00:00:00 UTC,,,9022.54307537115,
2018-06-21 00:00:00 UTC,,,9102.10817061474,
2018-06-22 00:00:00 UTC,,,8555.97180959234,
2018-06-23 00:00:00 UTC,,,8246.61106552707,
2018-06-24 00:00:00 UTC,,,8097.67486920495,
2018-06-25 00:00:00 UTC,,,8355.5232023175,
2018-06-26 00:00:00 UTC,,,8387.28813030051,
2018-06-27 00:00:00 UTC,,,8257.40783644186,
2018-06-28 00:00:00 UTC,,,8256.2549316278,
2018-06-29 00:00:00 UTC,,,7985.9913507347,
2018-06-30 00:00:00 UTC,,,8549.5645863446,
2018-07-01 00:00:00 UTC,,,8506.01437888644,
2018-07-02 00:00:00 UTC,,,8679.69059748165,
2018-07-03 00:00:00 UTC,,,8852.54976273068,
2018-07-04 00:00:00 UTC,,,8786.12570105792,
2018-07-05 00:00:00 UTC,,,8856.52976282072,
2018-07-06 00:00:00 UTC,,,8807.29816339404,
2018-07-07 00:00:00 UTC,,,8816.00485123956,
2018-07-08 00:00:00 UTC,,,8983.24347493107,
2018-07-09 00:00:00 UTC,,,8930.12049695928,
2018-07-10 00:00:00 UTC,,,8698.58397749886,
2018-07-11 00:00:00 UTC,,,8602.65553776491,
2018-07-12 00:00:00 UTC,,,8439.05126100075,
2018-07-13 00:00:00 UTC,,,8435.67714133457,
2018-07-14 00:00:00 UTC,,,8404.60507003549,
2018-07-15 00:00:00 UTC,,,8519.15947514225,
2018-07-16 00:00:00 UTC,,,8764.3067844028,
2018-07-17 00:00:00 UTC,,,9247.11397258385,
2018-07-18 00:00:00 UTC,,,9972.88495819825,
2018-07-19 00:00:00 UTC,,,9973.31806637006,
2018-07-20 00:00:00 UTC,,,10028.6434217487,
2018-07-21 00:00:00 UTC,,,9878.10649443376,
2018-07-22 00:00:00 UTC,,,10014.0765928419,
2018-07-23 00:00:00 UTC,,,10362.5942539709,
2018-07-24 00:00:00 UTC,,,10904.8227215268,
2018-07-25 00:00:00 UTC,,,11082.4408058872,
2018-07-26 00:00:00 UTC,,,11036.7674601272,
2018-07-27 00:00:00 UTC,,,10830.4054642854,
2018-07-28 00:00:00 UTC,,,11042.4208585617,
2018-07-29 00:00:00 UTC,,,11078.9258787504,
2018-07-30 00:00:00 UTC,,,10992.979066619,
2018-07-31 00:00:00 UTC,,,10655.8542739265,
2018-08-01 00:00:00 UTC,,,10189.8765804456,
2018-08-02 00:00:00 UTC,,,10273.9988134127,
2018-08-03 00:00:00 UTC,,,10015.3672708467,
2018-08-04 00:00:00 UTC,,,9791.99706147187,
2018-08-05 00:00:00 UTC,,,9457.38110862745,
2018-08-06 00:00:00 UTC,,,9457.38436962629,
2018-08-07 00:00:00 UTC,,,9450.79838130961,
2018-08-08 00:00:00 UTC,,,8694.15945992504,
2018-08-09 00:00:00 UTC,,,8705.02943376417,
2018-08-10 00:00:00 UTC,,,8815.35409594797,
2018-08-11 00:00:00 UTC,,,8547.56197491199,
2018-08-12 00:00:00 UTC,,,8719.70323637845,
2018-08-13 00:00:00 UTC,,,8772.8300314023,
2018-08-14 00:00:00 UTC,,,8383.10225181235,
2018-08-15 00:00:00 UTC,,,8849.95081338691,
2018-08-16 00:00:00 UTC,,,8777.60447754112,
2018-08-17 00:00:00 UTC,,,8923.7458000671,
2018-08-18 00:00:00 UTC,,,8864.7987813025,
2018-08-19 00:00:00 UTC,,,8793.35496705164,
2018-08-20 00:00:00 UTC,,,8831.85133539743,
2018-08-21 00:00:00 UTC,,,8747.45468080545,
2018-08-22 00:00:00 UTC,,,8961.03612118092,
2018-08-23 00:00:00 UTC,,,8860.27116561246,
2018-08-24 00:00:00 UTC,,,8986.84733483103,
2018-08-25 00:00:00 UTC,,,9153.67997571891,
2018-08-26 00:00:00 UTC,,,9115.17464040804,
2018-08-27 00:00:00 UTC,,,9144.05523270614,
2018-08-28 00:00:00 UTC,,,9488.84691933333,
2018-08-29 00:00:00 UTC,,,9610.89372357067,
2018-08-30 00:00:00 UTC,,,9479.60045117931,
2018-08-31 00:00:00 UTC,,,9623.92668073539,
2018-09-01 00:00:00 UTC,,,9844.10157515972,
2018-09-02 00:00:00 UTC,,,10016.4815954251,
2018-09-03 00:00:00 UTC,,,10014.8381048675,
2018-09-04 00:00:00 UTC,,,10149.1514655167,
2018-09-05 00:00:00 UTC,,,9895.49613590379,
2018-09-06 00:00:00 UTC,,,8937.86224878201,
2018-09-07 00:00:00 UTC,,,9047.3073584511,
2018-09-08 00:00:00 UTC,,,8953.86824654405,
2018-09-09 00:00:00 UTC,,,8851.36674961296,
2018-09-10 00:00:00 UTC,,,8848.89411696865,
2018-09-11 00:00:00 UTC,,,8840.45535952552,
2018-09-12 00:00:00 UTC,,,8777.21904055055,
2018-09-13 00:00:00 UTC,,,8926.03792123325,
2018-09-14 00:00:00 UTC,,,9021.96316252148,
2018-09-15 00:00:00 UTC,,,9080.29258675109,
2018-09-16 00:00:00 UTC,,,9029.94104705347,
2018-09-17 00:00:00 UTC,,,8914.58091290435,
2018-09-18 00:00:00 UTC,,,8758.70232462747,
2018-09-19 00:00:00 UTC,,,8742.30412172247,
2018-09-20 00:00:00 UTC,,,8811.27773744027,
2018-09-21 00:00:00 UTC,,,9096.55130100507,
2018-09-22 00:00:00 UTC,,,9107.28653106184,
2018-09-23 00:00:00 UTC,,,9100.32199070319,
2018-09-24 00:00:00 UTC,,,9078.90513821272,
2018-09-25 00:00:00 UTC,,,8847.62804761683,
2018-09-26 00:00:00 UTC,,,8917.31387772906,
2018-09-27 00:00:00 UTC,,,9039.23607378812,
2018-09-28 00:00:00 UTC,,,9228.35964675657,
2018-09-29 00:00:00 UTC,,,9101.81152203947,
2018-09-30 00:00:00 UTC,,,9135.25842160636,
2018-10-01 00:00:00 UTC,,,9122.2815815189,
2018-10-02 00:00:00 UTC,,,9124.2703900967,
2018-10-03 00:00:00 UTC,,,9037.51877015876,
2018-10-04 00:00:00 UTC,,,9215.60328855098,
2018-10-05 00:00:00 UTC,,,9236.94200196453,
2018-10-06 00:00:00 UTC,,,9282.39302229646,
2018-10-07 00:00:00 UTC,,,9267.25062333805,
2018-10-08 00:00:00 UTC,,,9320.21213172985,
2018-10-09 00:00:00 UTC,,,9299.43430609108,
2018-10-10 00:00:00 UTC,,,9183.31407588276,
2018-10-11 00:00:00 UTC,,,8791.71566970117,
2018-10-12 00:00:00 UTC,,,8755.85095797032,
2018-10-13 00:00:00 UTC,,,8757.066526246,
2018-10-14 00:00:00 UTC,,,8776.43196312085,
2018-10-15 00:00:00 UTC,,,8913.82217776615,
2018-10-16 00:00:00 UTC,,,8980.28300790852,
2018-10-17 00:00:00 UTC,,,8996.65846252744,
2018-10-18 00:00:00 UTC,,,9001.83685567939,
2018-10-19 00:00:00 UTC,,,8963.27597761634,
2018-10-20 00:00:00 UTC,,,8974.87977635945,
2018-10-21 00:00:00 UTC,,,9027.99025165571,
2018-10-22 00:00:00 UTC,,,9005.27117576012,
2018-10-23 00:00:00 UTC,,,9023.24549184825,
2018-10-24 00:00:00 UTC,,,9028.30546099221,
2018-10-25 00:00:00 UTC,,,9007.44152477375,
2018-10-26 00:00:00 UTC,,,9033.30994658281,
2018-10-27 00:00:00 UTC,,,9020.08500565128,
2018-10-28 00:00:00 UTC,,,9007.85834052984,
2018-10-29 00:00:00 UTC,,,8915.8809965834,
2018-10-30 00:00:00 UTC,,,8830.61084244342,
2018-10-31 00:00:00 UTC,,,8844.69715645383,
2018-11-01 00:00:00 UTC,,,8813.9532052609,
2018-11-02 00:00:00 UTC,,,8813.59310725971,
2018-11-03 00:00:00 UTC,,,8803.6796749146,
2018-11-04 00:00:00 UTC,,,8826.79109784759,
2018-11-05 00:00:00 UTC,,,8893.65754236958,
2018-11-06 00:00:00 UTC,,,8875.89178155194,
2018-11-07 00:00:00 UTC,,,8953.99604684155,
2018-11-08 00:00:00 UTC,,,8856.29466581273,
2018-11-09 00:00:00 UTC,,,8813.23989179583,
2018-11-10 00:00:00 UTC,,,8813.73068710128,
2018-11-11 00:00:00 UTC,,,8781.86307645756,
2018-11-12 00:00:00 UTC,,,8822.08304016191,
2018-11-13 00:00:00 UTC,,,8758.43848966213,
2018-11-14 00:00:00 UTC,,,8445.21451266602,
2018-11-15 00:00:00 UTC,,,7664.46291412557,
2018-11-16 00:00:00 UTC,,,7651.30285939522,
2018-11-17 00:00:00 UTC,,,7509.56696093678,
2018-11-18 00:00:00 UTC,,,7538.94908707664,
2018-11-19 00:00:00 UTC,,,7094.12828903606,
2018-11-20 00:00:00 UTC,,,6214.10617359228,
2018-11-21 00:00:00 UTC,,,6138.02964263186,
2018-11-22 00:00:00 UTC,,,6163.57632773578,
2018-11-23 00:00:00 UTC,,,5880.10819552121,
2018-11-24 00:00:00 UTC,,,5813.20999977739,
2018-11-25 00:00:00 UTC,,,5179.20886871003,
2018-11-26 00:00:00 UTC,,,5335.65284922931,
2018-11-27 00:00:00 UTC,,,5136.85984988598,
2018-11-28 00:00:00 UTC,,,5613.95957725494,
2018-11-29 00:00:00 UTC,,,5784.18081007409,
2018-11-30 00:00:00 UTC,,,5595.14561117597,
2018-12-01 00:00:00 UTC,,,5579.05218361455,
2018-12-02 00:00:00 UTC,,,5641.04229769437,
2018-12-03 00:00:00 UTC,,,5362.03170818322,
2018-12-04 00:00:00 UTC,,,5324.38984898428,
2018-12-05 00:00:00 UTC,,,5238.94240686646,
2018-12-06 00:00:00 UTC,,,5127.68500750352,
2018-12-07 00:00:00 UTC,,,4680.78554732525,
2018-12-08 00:00:00 UTC,,,4707.21491217284,
2018-12-09 00:00:00 UTC,,,4814.35241265273,
2018-12-10 00:00:00 UTC,,,4826.72995902386,
2018-12-11 00:00:00 UTC,,,4693.52202440615,
2018-12-12 00:00:00 UTC,,,4715.35929161078,
2018-12-13 00:00:00 UTC,,,4660.94573741572,
2018-12-14 00:00:00 UTC,,,4524.1483782609,
2018-12-15 00:00:00 UTC,,,4435.40870586685,
2018-12-16 00:00:00 UTC,,,4487.55393831557,
2018-12-17 00:00:00 UTC,,,4657.34958348984,
2018-12-18 00:00:00 UTC,,,4892.12619907837,
2018-12-19 00:00:00 UTC,,,5241.46957049274,
2018-12-20 00:00:00 UTC,,,5524.74836851715,
2018-12-21 00:00:00 UTC,,,5614.74255406564,
2018-12-22 00:00:00 UTC,,,5493.51980174821,
2018-12-23 00:00:00 UTC,,,5652.40830104488,
2018-12-24 00:00:00 UTC,,,5854.7943851829,
2018-12-25 00:00:00 UTC,,,5363.3483449098,
2018-12-26 00:00:00 UTC,,,5374.96860577096,
2018-12-27 00:00:00 UTC,,,5301.55159104622,
2018-12-28 00:00:00 UTC,,,5266.49863014136,
2018-12-29 00:00:00 UTC,,,5484.99501095797,
2018-12-30 00:00:00 UTC,,,5397.19673523688,
2018-12-31 00:00:00 UTC,,,5350.0127888129,
2019-01-01 00:00:00 UTC,,,5281.80321631165,
2019-01-02 00:00:00 UTC,,,5470.6561206843,
2019-01-03 00:00:00 UTC,,,5512.31869873866,
2019-01-04 00:00:00 UTC,,,5382.18472505652,
2019-01-05 00:00:00 UTC,,,5401.30075254331,
2019-01-06 00:00:00 UTC,,,5452.98849675526,
2019-01-07 00:00:00 UTC,,,5635.78774576195,
2019-01-08 00:00:00 UTC,,,5619.41635660327,
2019-01-09 00:00:00 UTC,,,5612.83362878909,
2019-01-10 00:00:00 UTC,,,5307.69128476295,
2019-01-11 00:00:00 UTC,,,5069.01128747002,
2019-01-12 00:00:00 UTC,,,5046.9524772351,
2019-01-13 00:00:00 UTC,,,4987.89079386432,
2019-01-14 00:00:00 UTC,,,4991.43491970633,
2019-01-15 00:00:00 UTC,,,5065.74807651574,
2019-01-16 00:00:00 UTC,,,5025.0303092917,
2019-01-17 00:00:00 UTC,,,5037.17723505807,
2019-01-18 00:00:00 UTC,,,5042.61724115541,
2019-01-19 00:00:00 UTC,,,5135.86354880391,
2019-01-20 00:00:00 UTC,,,5043.93946925571,
2019-01-21 00:00:00 UTC,,,4949.85726422607,
2019-01-22 00:00:00 UTC,,,4978.46429482883,
2019-01-23 00:00:00 UTC,,,5005.89742645278,
2019-01-24 00:00:00 UTC,,,5005.25192177756,
2019-01-25 00:00:00 UTC,,,4991.13782414178,
2019-01-26 00:00:00 UTC,,,4981.52809614589,
2019-01-27 00:00:00 UTC,,,4947.72523060075,
2019-01-28 00:00:00 UTC,,,4800.16810079631,
2019-01-29 00:00:00 UTC,,,4754.42229693117,
2019-01-30 00:00:00 UTC,,,4756.92975624326,
2019-01-31 00:00:00 UTC,,,4715.01262797137,
2019-02-01 00:00:00 UTC,,,4709.01315688536,
2019-02-02 00:00:00 UTC,,,4749.35052343463,
2019-02-03 00:00:00 UTC,,,4736.54959653046,
2019-02-04 00:00:00 UTC,,,4735.74312052704,
2019-02-05 00:00:00 UTC,,,4731.69913612745,
2019-02-06 00:00:00 UTC,,,4722.47429913978,
2019-02-07 00:00:00 UTC,,,4748.40640634877,
2019-02-08 00:00:00 UTC,,,4879.16590158722,
2019-02-09 00:00:00 UTC,,,5089.83276978769,
2019-02-10 00:00:00 UTC,,,5074.12818255045,
2019-02-11 00:00:00 UTC,,,5071.03282470977,
2019-02-12 00:00:00 UTC,,,5053.94105965263,
2019-02-13 00:00:00 UTC,,,5030.26677462301,
2019-02-14 00:00:00 UTC,,,5022.05113842914,
2019-02-15 00:00:00 UTC,,,5030.30530297087,
2019-02-16 00:00:00 UTC,,,5032.47541257118,
2019-02-17 00:00:00 UTC,,,5039.06322555971,
2019-02-18 00:00:00 UTC,,,5268.35117683735,
2019-02-19 00:00:00 UTC,,,5472.91036370727,
2019-02-20 00:00:00 UTC,,,5466.41163581114,
2019-02-21 00:00:00 UTC,,,5495.06982114743,
2019-02-22 00:00:00 UTC,,,5509.0743265436,
2019-02-23 00:00:00 UTC,,,5578.89257898047,
2019-02-24 00:00:00 UTC,,,5580.64156477574,
2019-02-25 00:00:00 UTC,,,5300.77827675837,
2019-02-26 00:00:00 UTC,,,5318.86860389893,
2019-02-27 00:00:00 UTC,,,5303.96232164797,
2019-02-28 00:00:00 UTC,,,5362.11791742428,
2019-03-01 00:00:00 UTC,,,5392.97698716011,
2019-03-02 00:00:00 UTC,,,5387.47860346901,
2019-03-03 00:00:00 UTC,,,5383.29949637215,
2019-03-04 00:00:00 UTC,,,5268.85924758679,
2019-03-05 00:00:00 UTC,,,5335.42500816332,
2019-03-06 00:00:00 UTC,,,5462.64503701063,
2019-03-07 00:00:00 UTC,,,5498.69758088114,
2019-03-08 00:00:00 UTC,,,5519.18826598086,
2019-03-09 00:00:00 UTC,,,5524.12518790329,
2019-03-10 00:00:00 UTC,,,5529.85912220756,
2019-03-11 00:00:00 UTC,,,5487.57736859236,
2019-03-12 00:00:00 UTC,,,5442.76804074794,
2019-03-13 00:00:00 UTC,,,5457.22326237673,
2019-03-14 00:00:00 UTC,,,5459.11195495046,
2019-03-15 00:00:00 UTC,,,5475.11603848483,
2019-03-16 00:00:00 UTC,,,5613.40096663423,
2019-03-17 00:00:00 UTC,,,5591.80441706349,
2019-03-18 00:00:00 UTC,,,5602.88220426841,
2019-03-19 00:00:00 UTC,,,5610.23339512175,
2019-03-20 00:00:00 UTC,,,5641.67409140515,
2019-03-21 00:00:00 UTC,,,5625.6897465479,
2019-03-22 00:00:00 UTC,,,5616.82496876703,
2019-03-23 00:00:00 UTC,,,5632.48821922227,
2019-03-24 00:00:00 UTC,,,5613.26339214011,
2019-03-25 00:00:00 UTC,,,5580.64045763594,
2019-03-26 00:00:00 UTC,,,5495.49791746595,
2019-03-27 00:00:00 UTC,,,5635.71200817233,
2019-03-28 00:00:00 UTC,,,5660.16769271394,
2019-03-29 00:00:00 UTC,,,5721.64690642997,
2019-03-30 00:00:00 UTC,,,5762.33018357487,
2019-03-31 00:00:00 UTC,,,5754.82567232868,
2019-04-01 00:00:00 UTC,,,5805.81322625036,
2019-04-02 00:00:00 UTC,,,6516.70040974584,
2019-04-03 00:00:00 UTC,,,7011.46860700417,
2019-04-04 00:00:00 UTC,,,6959.6575993535,
2019-04-05 00:00:00 UTC,,,6982.60674329786,
2019-04-06 00:00:00 UTC,,,7082.79957410994,
2019-04-07 00:00:00 UTC,,,7206.8205080936,
2019-04-08 00:00:00 UTC,,,7373.94220815367,
2019-04-09 00:00:00 UTC,,,7331.91189563434,
2019-04-10 00:00:00 UTC,,,7389.11669811318,
2019-04-11 00:00:00 UTC,,,7195.82997572835,
2019-04-12 00:00:00 UTC,,,7087.4295034723,
2019-04-13 00:00:00 UTC,,,7129.30459875725,
2019-04-14 00:00:00 UTC,,,7114.19922504127,
2019-04-15 00:00:00 UTC,,,7169.75187863898,
2019-04-16 00:00:00 UTC,,,7147.59205263008,
2019-04-17 00:00:00 UTC,,,7286.68291754813,
2019-04-18 00:00:00 UTC,,,7372.01876570734,
2019-04-19 00:00:00 UTC,,,7374.32156880316,
2019-04-20 00:00:00 UTC,,,7451.88807553255,
2019-04-21 00:00:00 UTC,,,7435.44152918249,
2019-04-22 00:00:00 UTC,,,7480.87645605304,
2019-04-23 00:00:00 UTC,,,7810.66452285957,
2019-04-24 00:00:00 UTC,,,7823.94572524164,
2019-04-25 00:00:00 UTC,,,7753.692081497,
2019-04-26 00:00:00 UTC,,,7376.7773793502,
2019-04-27 00:00:00 UTC,,,7382.70366743156,
2019-04-28 00:00:00 UTC,,,7385.03824126735,
2019-04-29 00:00:00 UTC,,,7333.34259707143,
