Time,bit-x,bitcoinde,bitstamp,cex.io,coinbase,exmo,kraken,others,paymium,therocktrading
2014-07-12 00:00:00 UTC,,465.917335160074,,,,,465.441680334913,463.374762448355,465.881708331833,461.645227272727
2014-07-13 00:00:00 UTC,,464.58189556277,,,,,464.36370304732,460.5557313193414,461.141542345238,460.310634920635
2014-07-14 00:00:00 UTC,,462.802371691252,,,,,458.671195490109,456.54993810384184,458.786134143651,457.152871794872
2014-07-15 00:00:00 UTC,,462.351396679057,,,,,457.489741947201,457.61895519610744,457.408930595742,463.098133333333
2014-07-16 00:00:00 UTC,,461.09415494871,,,,,457.177702654206,459.846388157703,457.972272971781,455.643144615801
2014-07-17 00:00:00 UTC,,461.555927674598,,,,,457.632796129768,458.5318659836293,455.554193044115,455.088098568099
2014-07-18 00:00:00 UTC,,464.505988080574,,,,,461.116923901722,460.870109459454,458.062675937748,454.538824404762
2014-07-19 00:00:00 UTC,,465.6501002886,,,,,462.991989076565,462.911149913341,459.346643297941,459.270909090909
2014-07-20 00:00:00 UTC,,464.572133765705,,,,,460.001056336127,458.8856111783347,457.644333333333,455.62125
2014-07-21 00:00:00 UTC,,465.674357271106,,,,,458.184514466662,458.08142145375814,458.877102916667,455.733194444444
2014-07-22 00:00:00 UTC,,464.66247895989,,,,,459.199330665487,459.683024071103,458.754331818182,455.366875
2014-07-23 00:00:00 UTC,,464.109245872049,,,,,460.177048854614,459.0498849127894,461.094227971429,457.2875
2014-07-24 00:00:00 UTC,,458.605493929962,,,,,453.488885399622,452.1116732064972,453.2380644698,454.020765567766
2014-07-25 00:00:00 UTC,,454.862218685454,,,,,448.816049085699,448.2928586528744,449.070054175132,453.72662962963
2014-07-26 00:00:00 UTC,,452.298172818727,,,,,445.483849846321,445.38499502300385,446.831346666667,450.080119047619
2014-07-27 00:00:00 UTC,,452.220766571441,,,,,444.729293857925,444.31521436031215,445.286738594138,452.359047619047
2014-07-28 00:00:00 UTC,,447.388791989371,,,,,437.822387704361,436.0934091203257,439.079587006422,440.224216666667
2014-07-29 00:00:00 UTC,,447.017482955421,,,,,438.00905446166,436.2340510635693,436.286654617378,443.13875
2014-07-30 00:00:00 UTC,,440.531151234817,,,,,432.044678693718,429.74040373912504,432.01712180182,436.324836309524
2014-07-31 00:00:00 UTC,,437.420857004437,,,,,430.083127482784,430.62113733385917,434.82544068263,436.090769230769
2014-08-01 00:00:00 UTC,,447.738454422844,,,,,442.327326334548,442.028299087279,445.212667213913,448.784194444444
2014-08-02 00:00:00 UTC,,450.414977682671,,,,,442.446562490637,439.0090771090793,440.374618863721,448.345242424242
2014-08-03 00:00:00 UTC,,444.787188200356,,,,,436.442060527872,435.3671201536743,436.318214107143,445.420185185185
2014-08-04 00:00:00 UTC,,447.553982510537,,,,,438.145130683758,438.8840953202983,436.074203465397,445.03108974359
2014-08-05 00:00:00 UTC,,444.386238147844,,,,,435.895690122806,436.4854660871944,436.868240328296,444.593882352941
2014-08-06 00:00:00 UTC,,440.251336013059,,,,,435.378082028687,435.896926836037,437.984575570181,444.827668563321
2014-08-07 00:00:00 UTC,,441.532421720133,,,,,437.287257021544,436.82584308970314,438.612686310758,444.689304673721
2014-08-08 00:00:00 UTC,,444.888412502768,,,,,441.518903132432,440.7022313297867,442.119661437409,449.030179356358
2014-08-09 00:00:00 UTC,,443.91835966811,,,,,439.240389493122,437.8574541829513,439.973789908262,445.098333333333
2014-08-10 00:00:00 UTC,,446.361657584246,,,,,439.554157873231,438.8137127554314,438.694717647222,447.6655
2014-08-11 00:00:00 UTC,,443.306501251753,,,,,437.609189403138,436.08693283082033,439.567848286765,441.722863795853
2014-08-12 00:00:00 UTC,,435.723477360608,,,,,428.843927131014,428.3625530874042,429.894454897422,433.007394605064
2014-08-13 00:00:00 UTC,,423.061705997943,,,,,416.147297694973,413.7733234614729,417.124669776748,418.679039228423
2014-08-14 00:00:00 UTC,,403.516560795593,,,,,392.554033011264,392.41229462624784,396.29821413373,401.123898683185
2014-08-15 00:00:00 UTC,,394.843642824452,,,,,384.429740962735,383.21396531029416,386.265068058196,391.945684436595
2014-08-16 00:00:00 UTC,,391.032207629216,,,,,380.761520208393,380.1844569529304,384.130000915052,387.036217836257
2014-08-17 00:00:00 UTC,,395.322420927598,,,,,383.503065302212,381.305711814953,386.274032924473,386.649807189543
2014-08-18 00:00:00 UTC,,377.02864674951,,,,,361.553965307387,358.027465647076,360.759648346663,371.995018737837
2014-08-19 00:00:00 UTC,,375.432244187623,,,,,363.247153582827,364.21924703754615,365.678456739444,372.442177111248
2014-08-20 00:00:00 UTC,,385.17066387365,,,,,376.521140799026,372.51225683513803,378.720426926799,384.027023990897
2014-08-21 00:00:00 UTC,,403.690161691558,,,,,397.32111668817,396.492832084806,403.367042167976,403.996005064299
2014-08-22 00:00:00 UTC,,397.882816227571,,,,,391.763363927565,389.5544470447364,396.639566239248,398.081245726496
2014-08-23 00:00:00 UTC,,393.306975209147,,,,,385.610441410096,385.67555285336783,389.373030040103,392.23796494709
2014-08-24 00:00:00 UTC,,393.162604714186,,,,,384.768712519012,384.24535985888843,387.726279968333,393.968555555555
2014-08-25 00:00:00 UTC,,393.123067310478,,,,,385.343114529174,383.5022927666773,387.257518137896,394.751229166667
2014-08-26 00:00:00 UTC,,393.925673719826,,,,,386.90541978791,387.90946671859666,392.816232691498,394.377683712121
2014-08-27 00:00:00 UTC,,396.913599611481,,,,,390.879708168491,391.60397548364057,394.835584256768,400.941033950617
2014-08-28 00:00:00 UTC,,393.923824207609,,,,,386.016202856583,387.8268922113329,390.754425936348,396.141769005848
2014-08-29 00:00:00 UTC,,392.575706085717,,,,,383.655369421287,385.9043040538551,388.871428951927,392.2897748779
2014-08-30 00:00:00 UTC,,391.002383606731,,,,,384.496998004167,383.8812365274576,385.361165569239,390.938244949495
2014-08-31 00:00:00 UTC,,381.033871240126,,,,,374.504165518936,372.6028475099684,374.240615598134,381.397228676517
2014-09-01 00:00:00 UTC,,375.707025070704,,,,,367.041475154039,368.00743847281956,371.297010084875,372.732838321099
2014-09-02 00:00:00 UTC,,372.69681014958,,,,,364.526419478278,365.29353674807857,368.206687287517,365.828055555556
2014-09-03 00:00:00 UTC,,370.566082567936,,,,,363.733589940287,364.51636583617227,368.849469011433,361.404546104845
2014-09-04 00:00:00 UTC,,373.773498777082,,,,,369.31736774699,370.6873228489563,373.600957886842,367.001867724868
2014-09-05 00:00:00 UTC,,392.445751389327,,,,,375.155579311288,375.42370653503485,379.251309065428,376.294486020924
2014-09-06 00:00:00 UTC,,378.754306851942,,,,,373.138663427573,373.515556117687,376.438431299778,372.983550724638
2014-09-07 00:00:00 UTC,,378.812625605658,,,,,371.245798524758,372.64847474252247,376.652519535417,371.094994363276
2014-09-08 00:00:00 UTC,,373.988877593403,,,,,364.98673708095,371.3444665895543,370.630566847977,369.33013047138
2014-09-09 00:00:00 UTC,,373.122386356537,,,,,364.229625042199,368.26703132307756,370.906296591067,370.778657738095
2014-09-10 00:00:00 UTC,,375.824879869955,,,,,370.449782584004,375.31237084941324,375.150037267129,375.743691798942
2014-09-11 00:00:00 UTC,,375.729213883188,,,,,368.746969623851,372.52279232733525,374.426770312749,376.040564182195
2014-09-12 00:00:00 UTC,,372.679758279915,,,,,366.44230583825,369.7534822746733,371.526584365079,372.141914351852
2014-09-13 00:00:00 UTC,,374.226938405797,,,,,366.137449414914,371.20164851511583,370.074230769231,373.035244047619
2014-09-14 00:00:00 UTC,,374.375299396832,,,,,367.167732808284,370.208777048402,370.171888888889,372.98372718254
2014-09-15 00:00:00 UTC,,373.728001409816,,,,,365.761779406539,369.48059008864476,369.492804422573,370.676636429227
2014-09-16 00:00:00 UTC,,368.464813108787,,,,,362.740751080197,364.0098890031716,367.500709734568,367.271531181917
2014-09-17 00:00:00 UTC,,361.007408950309,,,,,354.128205942976,355.89978663886643,357.290034839285,358.647439207567
2014-09-18 00:00:00 UTC,,347.251160547305,,,,,340.743658789675,340.83581933124435,343.078379575323,348.923053704647
2014-09-19 00:00:00 UTC,,322.931871086586,,,,,316.204885052187,316.88623399382163,317.730839659166,327.215832151703
2014-09-20 00:00:00 UTC,,327.298719467514,,,,,321.335195398794,320.836601715827,325.264729371693,332.897569569116
2014-09-21 00:00:00 UTC,,324.743863389935,,,,,314.82444762827,313.5458097644901,316.921210614478,321.677902774365
2014-09-22 00:00:00 UTC,,321.84774018311,,,,,313.567106556341,312.499835043294,316.171664021164,321.276023007296
2014-09-23 00:00:00 UTC,,324.98881788273,,,,,319.057349375122,319.4130711667065,322.568560599292,327.823005265568
2014-09-24 00:00:00 UTC,,340.006054843632,,,,,334.596660333383,334.899895107959,338.005781852608,343.992514317819
2014-09-25 00:00:00 UTC,,329.676948972701,,,,,322.008780432308,324.18522419550726,325.299262967936,331.009644751082
2014-09-26 00:00:00 UTC,,323.618356570685,,,,,317.65595741102,319.07887466221723,318.006473970734,322.99906142167
2014-09-27 00:00:00 UTC,,323.875098214286,,,,,316.693094717578,317.437424155335,320.461763938806,319.764927536232
2014-09-28 00:00:00 UTC,,313.75133922115,,,,,308.611316413369,308.69141063025666,308.883512567994,311.896806471306
2014-09-29 00:00:00 UTC,,305.006773265627,,,,,296.824536696961,298.89311467924426,298.053740117013,302.170635499339
2014-09-30 00:00:00 UTC,,306.699920277412,,,,,299.497772453064,302.97780996283416,301.190208043953,302.823626736111
2014-10-01 00:00:00 UTC,,311.314641083612,,,,,305.469946715576,305.823095039615,305.509416730263,307.036795349578
2014-10-02 00:00:00 UTC,,305.778044132297,,,,,299.607263530374,301.102554606438,300.345365039852,304.66098036223
2014-10-03 00:00:00 UTC,,299.38842131764,,,,,292.434388834021,295.3312811780621,295.031750710037,295.642657004831
2014-10-04 00:00:00 UTC,,283.727241868663,,,,,276.633034146777,278.08948850130986,273.533822341566,279.616826719577
2014-10-05 00:00:00 UTC,,260.818939900474,,,,,253.006902963814,251.83851958773977,249.220839568394,256.123958675081
2014-10-06 00:00:00 UTC,,274.039461585578,,,,,258.684554216629,263.8346225329036,265.631837003945,266.006648790602
2014-10-07 00:00:00 UTC,,272.199903356447,,,,,264.218622655127,264.51553324287636,265.330261531557,270.309607951077
2014-10-08 00:00:00 UTC,,276.873181070149,,,,,271.556304114749,272.1609097673671,275.06316263231,275.14775503482
2014-10-09 00:00:00 UTC,,296.130972653881,,,,,291.648091793384,291.1471239682235,294.139624198054,295.238174033504
2014-10-10 00:00:00 UTC,,295.752412447721,,,,,288.080030994984,289.5216634051167,291.231141256784,297.706238105397
2014-10-11 00:00:00 UTC,,292.139171627315,,,,,286.23392577668,285.02454726769344,287.368891622222,294.173042824074
2014-10-12 00:00:00 UTC,,293.759658621606,,,,,289.051092089437,290.2727056277136,291.852955371429,294.857677143854
2014-10-13 00:00:00 UTC,,305.000121188433,,,,,298.839531517392,298.64517338236385,300.450651070411,305.829973447712
2014-10-14 00:00:00 UTC,,322.412175439769,,,,,314.093308644291,316.04758655379777,315.18481782206,320.759139737305
2014-10-15 00:00:00 UTC,,318.065504037867,,,,,310.333923862562,310.5709821050836,310.321051753686,316.645717914439
2014-10-16 00:00:00 UTC,,309.252613430202,,,,,302.597056359649,303.720632472222,302.458445759329,309.498352272727
2014-10-17 00:00:00 UTC,,304.041349660987,,,,,297.518875511713,299.90999996085964,300.654754337068,306.743672077922
2014-10-18 00:00:00 UTC,,307.083437671977,,,,,301.847890097573,303.531585421218,305.407030520833,307.414272727273
2014-10-19 00:00:00 UTC,,309.332795757273,,,,,304.405032083633,303.7256389428512,304.793020487179,306.880173611111
2014-10-20 00:00:00 UTC,,306.088302651905,,,,,301.241575149806,302.2956702042685,302.272295531175,301.862176587301
2014-10-21 00:00:00 UTC,,307.316569148732,,,,,302.472714680103,303.79473414415463,304.492063137927,303.48141040305
2014-10-22 00:00:00 UTC,,306.146684435049,,,,,302.889612354191,303.68698632410315,304.397051800334,304.407690641534
2014-10-23 00:00:00 UTC,,295.96421352547,,,,,291.529109218269,292.04658159353164,292.343240785247,297.48834157754
2014-10-24 00:00:00 UTC,,291.747478100119,,,,,284.323854365711,286.323911834688,286.167188125,291.34326649628
2014-10-25 00:00:00 UTC,,282.006025354118,,,,,278.134675166393,279.57341672095635,277.40828175928,280.692296626984
2014-10-26 00:00:00 UTC,,285.102944232424,,,,,280.31390617435,282.46777543601763,283.52710952381,283.248368055556
2014-10-27 00:00:00 UTC,,285.039921632633,,,,,281.755821421931,281.35950937316466,284.727840323888,278.764868636585
2014-10-28 00:00:00 UTC,,285.054338087677,,,,,281.000761737616,280.4445007453397,285.244154233736,278.515995341615
2014-10-29 00:00:00 UTC,,277.555835840373,,,,,274.037426195062,271.87719064897243,276.498901021571,274.444557494589
2014-10-30 00:00:00 UTC,,273.340084637892,,,,,269.718536096473,269.3181166722387,270.889518119539,270.379045548654
2014-10-31 00:00:00 UTC,,277.328186968606,,,,,273.069543380706,272.75369480662044,274.693882176575,274.737079861111
2014-11-01 00:00:00 UTC,,267.06318899068,,,,,264.025977320609,262.05828529889726,264.505603864831,269.167319444444
2014-11-02 00:00:00 UTC,,264.396168823644,,,,,259.456282735982,258.0853154306823,261.077557470238,261.618611111111
2014-11-03 00:00:00 UTC,,266.432321306038,,,,,262.301973809987,261.313763294627,263.074771389923,263.350427536232
2014-11-04 00:00:00 UTC,,264.352451098775,,,,,260.471614780889,259.56737139677836,261.896249305556,264.073751984127
2014-11-05 00:00:00 UTC,,271.395482480061,,,,,269.584523088062,267.0007988183182,270.944821548559,270.324794718013
2014-11-06 00:00:00 UTC,,277.598050365537,,,,,274.018343276252,272.9169221148389,276.124663189919,277.482488185426
2014-11-07 00:00:00 UTC,,280.573598187194,,,,,277.013516727846,275.9686697207911,278.70589921287,279.140659722222
2014-11-08 00:00:00 UTC,,278.960763747894,,,,,274.490634178886,272.7333088669908,273.42635000095,276.315135416667
2014-11-09 00:00:00 UTC,286.0,281.965952899473,,,,,278.479209259253,278.80780064705726,279.828228709748,279.500743055556
2014-11-10 00:00:00 UTC,,294.870620726041,,,,,290.371034738254,291.6705357341199,292.542521020622,289.886110144927
2014-11-11 00:00:00 UTC,,297.709578975261,,,,,292.831743936457,292.6047920122294,293.011205119061,290.937714691674
2014-11-12 00:00:00 UTC,,313.527015868586,,,,,311.42896867145,313.17768008333087,312.798046703009,314.435323583053
2014-11-13 00:00:00 UTC,,337.71914097603,,,,,333.940819330896,335.63345636852426,335.625059862232,337.333513953538
2014-11-14 00:00:00 UTC,,322.179473160023,,,,,317.061441639653,318.1764387050685,319.14891769714,320.091281738958
2014-11-15 00:00:00 UTC,,313.037846375243,,,,,309.348067008709,307.23190898284776,310.414077734192,311.054996567593
2014-11-16 00:00:00 UTC,,313.389285624098,,,,,308.324994409649,306.074254225092,307.146227050849,310.986808275058
2014-11-17 00:00:00 UTC,340.1138445175,320.711125866725,,,,,316.948946250996,315.808314386375,316.170448394463,319.597773904915
2014-11-18 00:00:00 UTC,,313.590485123798,,,,,307.310938712184,304.2747852571157,305.700367518904,308.312673024892
2014-11-19 00:00:00 UTC,,310.578959121366,,,,,304.510015617862,302.605959322081,304.962130706631,304.88826519857
2014-11-20 00:00:00 UTC,,299.413860198897,,,,,294.419744500432,292.8849044366936,293.847717852584,295.625267494824
2014-11-21 00:00:00 UTC,,292.295035733026,,,,,285.060461925008,285.6130470706697,287.311053846529,284.826771407546
2014-11-22 00:00:00 UTC,,293.717217124889,,,,,289.069287523155,289.79547216271897,292.514102563333,286.838226708075
2014-11-23 00:00:00 UTC,,293.748980907537,,,,,290.520448042184,292.53187131043626,290.686612889753,289.371312310878
2014-11-24 00:00:00 UTC,,305.52463291435,,,,,302.281063083218,302.43946286483776,301.576633183925,301.046763285024
2014-11-25 00:00:00 UTC,,311.266093650326,,,,,306.870083658099,306.53190410816126,307.806010826446,309.675696969697
2014-11-26 00:00:00 UTC,,305.226420881233,,,,,297.754198146824,298.26069080731753,299.756711205128,299.279273148148
2014-11-27 00:00:00 UTC,,302.538387814012,,,,,297.77036554244,297.6143113022391,298.980582186609,297.537416666667
2014-11-28 00:00:00 UTC,,303.297386373471,,,,,297.635284558176,297.03311987312304,298.075395197025,299.157588293651
2014-11-29 00:00:00 UTC,,308.45513071474,,,,,303.104455325872,303.8390817655518,302.678823039289,304.744214682582
2014-11-30 00:00:00 UTC,,306.452306574743,,,,,302.062854628719,302.83274917971414,301.636180555486,301.097157323353
2014-12-01 00:00:00 UTC,305.753476838333,307.304288224653,,,,,302.808449438282,303.37226816030164,303.061864872549,302.093273765917
2014-12-02 00:00:00 UTC,308.456009488889,306.793215723394,,,,,303.872430710187,304.28379360730537,305.751031620486,304.03230440231
2014-12-03 00:00:00 UTC,,308.469669312287,,,,,304.93324119093,304.4232662257857,306.726305332885,304.20268133639
2014-12-04 00:00:00 UTC,309.744513700208,306.560435269561,,,,,303.085616647429,301.6495034242768,304.136826355968,301.435587519145
2014-12-05 00:00:00 UTC,,305.016109536052,,,,,301.237729796858,301.85853998624737,304.321793450167,299.627422444217
2014-12-06 00:00:00 UTC,,306.10419436874,,,,,303.015641832017,303.7176994781608,304.9861271112,302.035493055556
2014-12-07 00:00:00 UTC,,306.701819931282,,,,,303.090155676213,302.71232526460886,305.385795480463,302.382628590471
2014-12-08 00:00:00 UTC,,304.182945858083,,,,,300.13264507989,299.8182317230134,301.019633490064,300.12051741831
2014-12-09 00:00:00 UTC,313.515382605714,293.961744419321,,,,,287.279368370843,287.085695330443,287.968105837555,287.545362253297
2014-12-10 00:00:00 UTC,,289.107550880934,,,,,283.792019294223,283.5653927051834,286.473784724839,283.579081144235
2014-12-11 00:00:00 UTC,,290.197635104762,,,,,286.001202568872,285.07960314670777,287.240793140108,285.96051826564
2014-12-12 00:00:00 UTC,,290.080805056451,,,,,285.658993862208,286.9144550851984,288.95928339371,285.654118971307
2014-12-13 00:00:00 UTC,,287.70419651705,,,,,282.058147308112,283.5487868688773,287.277907284381,281.643834541063
2014-12-14 00:00:00 UTC,314.268312685,288.737030052427,,,,,282.471243654371,283.829392685655,283.126337692308,280.857464962574
2014-12-15 00:00:00 UTC,,289.047670417218,,,,,283.241645600967,283.52954057578,284.887103831773,281.723811594203
2014-12-16 00:00:00 UTC,,278.388302600627,,,,,273.043175779294,272.88911190229385,276.311639992316,272.51602521479
2014-12-17 00:00:00 UTC,,268.063583250832,,,,,262.727466530781,262.7060320156711,264.305627571173,264.538115425752
2014-12-18 00:00:00 UTC,,263.024679117382,,,,,257.439058049003,258.3061878474468,259.229406572172,260.169770688496
2014-12-19 00:00:00 UTC,,263.173599759138,,,,,256.963308585234,257.4662153493711,261.136020730941,261.849177310894
2014-12-20 00:00:00 UTC,,272.946873620428,,,,,265.393112476821,265.891739640399,270.151499625429,270.222077190171
2014-12-21 00:00:00 UTC,,275.054724393288,,,,,264.956916645612,266.5039686979289,266.776243275857,269.270999037999
2014-12-22 00:00:00 UTC,,273.320535856779,,,,,267.998565077858,269.49261218750314,270.958900938944,270.952739766082
2014-12-23 00:00:00 UTC,,275.418092069002,,,,,272.706306288544,273.85414268439024,276.382225331391,275.14367294686
2014-12-24 00:00:00 UTC,,277.055275793651,,,,,269.95557947593,271.61574244962463,275.514704845966,275.207551020408
2014-12-25 00:00:00 UTC,,270.119047132819,,,,,262.377533912669,264.8744335524133,268.694102563675,267.407122936778
2014-12-26 00:00:00 UTC,,270.648493108335,,,,,266.00142495792,267.13588171400977,269.471530143714,267.462376417234
2014-12-27 00:00:00 UTC,,268.6314293937,,,,,263.002658608588,263.4618693381495,265.75207946602,266.123275362319
2014-12-28 00:00:00 UTC,,266.728530986953,,,,,261.298182562483,260.59218223720785,260.57702372722,262.467118055556
2014-12-29 00:00:00 UTC,,265.391637205762,,,,,260.612138272951,260.1658665892621,261.203689036705,261.299625667429
2014-12-30 00:00:00 UTC,,263.208889565434,,,,,259.078806381653,259.79706999906875,259.854615626658,261.61597117985
2014-12-31 00:00:00 UTC,,264.273101828727,,,,,260.213816728962,259.983707065566,259.657153661685,261.744717401961
2015-01-01 00:00:00 UTC,,266.483521308504,,,,,263.468849892358,262.0807524253619,261.283685731978,263.987085137085
2015-01-02 00:00:00 UTC,,266.234918980632,,,,,263.319081659626,263.1170979148121,263.133342330746,263.299671143671
2015-01-03 00:00:00 UTC,,260.079069526143,,,,,255.185804152213,254.239440802327,256.680826895551,256.623777465819
2015-01-04 00:00:00 UTC,,237.548216004094,,,,,231.952848035368,231.64043465443788,232.982502987674,233.418755725396
2015-01-05 00:00:00 UTC,,234.154499266817,,,,,229.502351082574,230.05758394146363,228.801156236064,230.648043831169
2015-01-06 00:00:00 UTC,,238.946702377717,,,,,233.724663152798,232.63712985226363,235.998252627407,234.117549199085
2015-01-07 00:00:00 UTC,,248.167322007825,,,,,244.35470188892,245.59933278644388,248.770992712445,239.616251300326
2015-01-08 00:00:00 UTC,,249.689399382512,,,,,245.952631317776,246.82696595536115,248.519885900704,241.096416724059
2015-01-09 00:00:00 UTC,,245.22597720788,,,,,242.822458607999,244.67158746020527,245.458478848788,241.852884469697
2015-01-10 00:00:00 UTC,,241.600215501975,,,,,237.69727011281,239.62684171633802,239.33457876428,239.156853736787
2015-01-11 00:00:00 UTC,,238.975280598739,,,,,232.266008511647,233.08450240688086,233.286334258426,234.236430924148
2015-01-12 00:00:00 UTC,227.73771324,231.513828749579,,,,,228.670179392978,230.6105693250926,230.440581762178,229.758392676768
2015-01-13 00:00:00 UTC,201.760501994747,210.617805820449,,,,,205.488020280473,206.23575171525837,206.882043744515,207.572842815372
2015-01-14 00:00:00 UTC,193.38393060088,176.506239399468,,,,,170.384194470324,169.55960627402166,165.666247431957,170.316316610456
2015-01-15 00:00:00 UTC,198.135107615,185.488355879109,,,,,178.387492363672,180.29045127434122,180.365501054036,179.620161640729
2015-01-16 00:00:00 UTC,198.085187576,188.831943233977,,,,,183.885793143119,186.64795878817898,185.948357332263,186.479620149603
2015-01-17 00:00:00 UTC,197.6480619,181.390135447557,,,,,176.362815398977,178.2112979745358,178.260447511542,177.669760822511
2015-01-18 00:00:00 UTC,,184.861070405072,,,,,180.022448948277,181.80284346733188,181.158813872073,180.889901435744
2015-01-19 00:00:00 UTC,,187.905162958515,,,,,184.39060166188,184.83429410227222,184.43392295108,185.007798185941
2015-01-20 00:00:00 UTC,,187.342733209721,,,,,184.1444675664,184.78788838720078,184.570908519261,184.91639308347
2015-01-21 00:00:00 UTC,185.7646495918,188.628411915454,,,,,186.848152804789,187.65246501150233,187.711811812472,186.604940918926
2015-01-22 00:00:00 UTC,196.668527680007,203.224467832146,,,,,202.422692938129,202.50332242599745,203.35263974716,202.370707776122
2015-01-23 00:00:00 UTC,204.98456997483,205.788697161625,,,,,203.856304664142,204.74270990473224,205.179628631281,203.194184888338
2015-01-24 00:00:00 UTC,206.067360897429,214.464909951937,,,,,212.629651641809,214.69075808385665,214.101846311772,211.793047529979
2015-01-25 00:00:00 UTC,221.61765510884,229.117945560076,,,,,222.571870187346,223.49945093880626,224.867943277252,223.21099479352
2015-01-26 00:00:00 UTC,246.559197532075,251.229401785708,,,,,249.392730962044,249.43302944371442,250.954864833421,249.094090740388
2015-01-27 00:00:00 UTC,237.418260320426,238.407285155629,,,,,232.510659903149,233.60785852144176,233.225668386893,231.521182261579
2015-01-28 00:00:00 UTC,225.85815175947,229.703811060632,,,,,226.224629865311,225.20240366492533,226.450414888548,226.67358507881
2015-01-29 00:00:00 UTC,213.733474900504,211.721571330248,,,,,207.534516425605,207.51941921023626,207.786700590957,208.22749505863
2015-01-30 00:00:00 UTC,207.320293465409,211.383261730852,,,,,206.421199074236,207.79666736179422,210.311653984871,208.07506015081
2015-01-31 00:00:00 UTC,206.922509107143,208.941092012828,,,,,203.280137638058,204.61278874563612,206.011022583636,206.505487179487
2015-02-01 00:00:00 UTC,,202.832731439262,,,,,194.895036952568,198.52729531649112,199.145140657945,198.995049702381
2015-02-02 00:00:00 UTC,204.417061474517,207.820121484445,,,,,202.348367272169,203.91964087956,205.561566541916,203.428933525372
2015-02-03 00:00:00 UTC,209.430989520625,212.425029010806,,,,,208.732885099172,209.5708063019889,210.279270313146,210.531552569058
2015-02-04 00:00:00 UTC,209.149869425,203.056608268201,,,,,199.157102060423,200.92130001464545,201.730654186419,201.139486097848
2015-02-05 00:00:00 UTC,199.726476014803,201.26689974691,,,,,197.255710321132,199.008342413178,197.224138608143,198.728201645457
2015-02-06 00:00:00 UTC,193.660291722287,197.201942465257,,,,,194.223569611594,195.5977400506854,198.154706030496,194.075794231131
2015-02-07 00:00:00 UTC,195.756283414664,202.396203579043,,,,,200.021302232199,199.203052874458,200.138664531848,199.694777391003
2015-02-08 00:00:00 UTC,,202.324537676963,,,,,198.679246589461,199.2402591660715,198.993373082803,199.46127570031
2015-02-09 00:00:00 UTC,195.199011879108,199.27514581557,,,,,195.460835102696,195.00729609408486,197.278243380017,195.673076854707
2015-02-10 00:00:00 UTC,194.689017354812,196.870121358656,,,,,193.279141559202,194.04650761566012,197.487924892779,193.421802712207
2015-02-11 00:00:00 UTC,196.0052015667,198.886326849087,,,,,196.070236909856,195.9235684486531,199.854796592924,195.856372738679
2015-02-12 00:00:00 UTC,196.624623446154,197.708740129813,,,,,194.846354578209,193.76604463624113,198.623606811473,193.097733957219
2015-02-13 00:00:00 UTC,204.7927985317,205.045810607797,,,,,203.003576838988,204.9441447445818,203.993683499446,202.427870741272
2015-02-14 00:00:00 UTC,216.31074997768,212.571233643192,,,,,211.262147721713,214.77422755730262,213.819417205813,212.245077966448
2015-02-15 00:00:00 UTC,220.032089278404,218.176065433012,,,,,215.729406603353,217.33942803702524,216.631913425184,216.074591450956
2015-02-16 00:00:00 UTC,207.52755744005,209.729829185635,,,,,206.026576660324,207.69102022151137,207.663662423854,206.59507259433
2015-02-17 00:00:00 UTC,209.092808158895,213.458987494508,,,,,210.211782435569,210.85488802192626,211.973078697763,211.5391710001
2015-02-18 00:00:00 UTC,209.728112595572,213.307586430602,,,,,210.916330804864,211.115590117257,212.370880828507,211.288305349727
2015-02-19 00:00:00 UTC,,212.021943907101,,,,,209.461149406063,210.41318716038987,211.302465353312,210.36625609871
2015-02-20 00:00:00 UTC,,215.841005293782,,,,,214.235192173237,215.4265655972895,214.87281418039,214.554173382173
2015-02-21 00:00:00 UTC,211.0,216.365757003142,,,,,214.693002242669,215.60814998016275,215.540881019802,214.571884033955
2015-02-22 00:00:00 UTC,,213.891093049535,,,,,212.162531938219,212.92660349496325,212.844128593986,211.676536548663
2015-02-23 00:00:00 UTC,211.004025874983,211.037232596937,,,,,208.853588280358,210.24587891492658,211.830224743014,209.28355639158
2015-02-24 00:00:00 UTC,211.469550331459,213.450604046707,,,,,210.949235558778,212.48345019211774,213.009069131648,210.438351874003
2015-02-25 00:00:00 UTC,211.949240704918,211.769857338072,,,,,209.593319750326,211.24518354290674,213.114011633901,209.670156998199
2015-02-26 00:00:00 UTC,,212.127180979867,,,,,209.290983593853,210.96554552919358,212.392593919555,209.66092613049
2015-02-27 00:00:00 UTC,218.57026094747,220.791716990151,,,,,219.198960398236,221.34838598645925,220.531214977756,219.585828008274
2015-02-28 00:00:00 UTC,220.26907,224.092414115576,,,,,220.876079438489,222.1651057267636,223.853481510372,221.051540584013
2015-03-01 00:00:00 UTC,,224.059350891869,,,,,219.964592307661,222.13622666916862,223.923541753785,219.929482277542
2015-03-02 00:00:00 UTC,226.833672385442,233.471473331492,,,,,231.691290313268,232.80636521736724,234.842225475461,231.621372646332
2015-03-03 00:00:00 UTC,227.437244724487,246.231758337578,,,,,244.260240203872,244.9975593471395,246.775099380916,244.316742777645
2015-03-04 00:00:00 UTC,226.986,252.74076090358,,,,,250.023614976309,250.0497609326216,251.83834973723,251.134792623598
