Time,anxbtc,bit-x,bitmarket,britcoin,coinbase,coinfloor,kraken,mtgox
2018-02-09 00:00:00 UTC,,5974.63084516116,,,5991.91480106461,5970.44906837799,5287.43835645229,
2018-02-10 00:00:00 UTC,,6232.87060199808,,,6311.51136734056,6282.22440225485,6136.85470238095,
2018-02-11 00:00:00 UTC,,5992.1538368728,,,5998.55818502321,6004.85048851235,5905.7714781746,
2018-02-12 00:00:00 UTC,,6222.98638488597,,,6279.52857710517,6245.41306866018,6210.46022556391,
2018-02-13 00:00:00 UTC,,6203.97371159363,,,6289.33775657864,6217.52853098081,6145.68764411028,
2018-02-14 00:00:00 UTC,,6331.2394734927,,,6549.55899979451,6487.90362234381,6173.87693293886,
2018-02-15 00:00:00 UTC,,6964.23784071761,,,7050.55681756037,7014.38353507342,6443.3320998918,
2018-02-16 00:00:00 UTC,,7113.89264351954,,,7201.02594596608,7177.02825160883,6335.63382173382,
2018-02-17 00:00:00 UTC,,7601.02255057421,,,7712.70251703114,7615.56121696497,6555.848,
2018-02-18 00:00:00 UTC,,7632.63621995572,,,7734.54710245011,7704.19022140416,6561.2818627451,
2018-02-19 00:00:00 UTC,,7848.20265841064,,,7839.84839416001,7787.53585238282,6813.44259259259,
2018-02-20 00:00:00 UTC,,8223.48060862502,,,8314.05499812777,8270.03575553182,6900.69854040404,
2018-02-21 00:00:00 UTC,,7615.47003050713,,,7787.62077762739,7775.72015613948,6388.00062091503,
2018-02-22 00:00:00 UTC,,7373.55701193291,,,7439.5820923179,7359.24270803507,6455.44333333333,
2018-02-23 00:00:00 UTC,,7162.03633141712,,,7233.57575481107,7172.36449626371,5953.626,
2018-02-24 00:00:00 UTC,,7096.55309229135,,,7175.7796651532,7107.31336307793,6299.52285714286,
2018-02-25 00:00:00 UTC,,6875.95267050742,,,6930.45292715327,6870.87124144886,6319.73485576923,
2018-02-26 00:00:00 UTC,,7032.28315400543,,,7135.21156312523,7082.17569314786,6402.98589341693,
2018-02-27 00:00:00 UTC,,7587.49103063033,,,7622.80165382372,7573.02694926043,6755.02631944444,
2018-02-28 00:00:00 UTC,,7671.46082626621,,,7716.70255518915,7668.34590529424,6983.17666666667,
2018-03-01 00:00:00 UTC,,7798.94673296677,,,7788.09878709986,7755.84137993201,7122.95416666667,
2018-03-02 00:00:00 UTC,,7980.11989025537,,,8018.5568698498,7963.77615551305,7701.88798941799,
2018-03-03 00:00:00 UTC,,8178.50078561171,,,8235.71945867185,8200.74202077464,7852.06666666667,
2018-03-04 00:00:00 UTC,,8143.9952559163,,,8189.4141405864,8129.45175762688,7990.73333333333,
2018-03-05 00:00:00 UTC,,8341.40507693973,,,8376.48551333144,8321.87198984374,7999.72875,
2018-03-06 00:00:00 UTC,,7958.51735559047,,,7979.4476872251,7911.89031607136,7381.9536395312,
2018-03-07 00:00:00 UTC,,7500.70445568872,,,7552.14970295702,7486.85583385854,7204.45928120684,
2018-03-08 00:00:00 UTC,,7008.90215891521,,,7064.05944041834,6998.92524387589,6817.45545454545,
2018-03-09 00:00:00 UTC,,6445.12023895933,,,6509.43142719547,6461.07915248586,5418.91024509804,
2018-03-10 00:00:00 UTC,,6661.0649709407,,,6742.38434267836,6682.8709847805,5913.950625,
2018-03-11 00:00:00 UTC,,6531.01949649122,,,6597.63188867854,6566.45086072976,5976.89613095238,
2018-03-12 00:00:00 UTC,,6798.00151415559,,,6853.66556169568,6814.94028482097,6301.9754040404,
2018-03-13 00:00:00 UTC,,6571.00322779546,,,6624.0571668123,6573.37817635105,5914.1375,
2018-03-14 00:00:00 UTC,,6210.01958845154,,,6323.16226219744,6275.78208511341,5637.70188888889,
2018-03-15 00:00:00 UTC,,5888.70163475524,,,5858.437747142,5802.47496946386,5341.46111111111,
2018-03-16 00:00:00 UTC,,5902.73949941635,,,6008.44995232436,5958.90644127833,5246.60857142857,
2018-03-17 00:00:00 UTC,,5808.44516666667,,,5823.37652360694,5809.01804387,5316.31597222222,
2018-03-18 00:00:00 UTC,,5513.62090369978,,,5528.34006211442,5510.11434673325,4919.38229166667,
2018-03-19 00:00:00 UTC,,5960.76067283696,,,6000.93901371938,5969.08797647872,5236.33333333333,
2018-03-20 00:00:00 UTC,,6244.99181165968,,,6183.79738893006,6158.92612609923,5348.88712121212,
2018-03-21 00:00:00 UTC,,6421.47584350558,,,6452.67595592862,6405.48937762961,5892.82727324263,
2018-03-22 00:00:00 UTC,,6219.33318144399,,,6280.31814006633,6235.97265140734,5818.91237688238,
2018-03-23 00:00:00 UTC,,6034.67686659848,,,6074.81586172383,6066.07889527336,5606.36285714286,
2018-03-24 00:00:00 UTC,,6267.2800066941,,,6301.32382907437,6294.06564966718,5852.54533333333,
2018-03-25 00:00:00 UTC,,6036.66695013981,,,6081.51554319236,6071.68085187882,5768.8902020202,
2018-03-26 00:00:00 UTC,,5778.94592645721,,,5821.70389076624,5816.69298041001,5059.19318181818,
2018-03-27 00:00:00 UTC,,5616.3325692821,,,5654.1474575472,5650.03487398795,5179.50440476191,
2018-03-28 00:00:00 UTC,,5598.01592695548,,,5633.06785991718,5615.44230578754,5411.32313553113,
2018-03-29 00:00:00 UTC,,5349.65941173645,,,5377.80714578155,5353.82447463303,5211.93416666667,
2018-03-30 00:00:00 UTC,,4915.97530285038,,,4934.14463924194,4932.2886877867,3971.45233333333,
2018-03-31 00:00:00 UTC,,4997.68628205681,,,5026.47774338091,4995.12694609287,4188.22666666667,
2018-04-01 00:00:00 UTC,,4912.60517682806,,,4877.91161583996,4861.49809696323,3949.05555555556,
2018-04-02 00:00:00 UTC,,4969.88618722444,,,4999.21752786486,4970.38415792363,4325.84257142857,
2018-04-03 00:00:00 UTC,,5200.92728696477,,,5255.24007027227,5215.73455400791,5060.939749556,
2018-04-04 00:00:00 UTC,,5146.7680121828,,,5062.33185101179,5032.65611565893,5018.01277777778,
2018-04-05 00:00:00 UTC,,4823.23092744883,,,4844.15189920001,4837.5537964704,4704.76944444445,
2018-04-06 00:00:00 UTC,,4735.34999324302,,,4763.00532151211,4763.86951941544,4697.91388888889,
2018-04-07 00:00:00 UTC,,4890.47227943779,,,4913.16505816702,4947.01366273495,4685.95699346405,
2018-04-08 00:00:00 UTC,,4961.6607699323,,,4983.96088131237,4990.97878730546,4595.55948979592,
2018-04-09 00:00:00 UTC,,4880.10344404263,,,4910.20042540292,4929.11035329393,4619.73847041847,
2018-04-10 00:00:00 UTC,,4800.89199602335,,,4817.73840991667,4834.97598440446,4502.00433333333,
2018-04-11 00:00:00 UTC,,4868.89196021777,,,4878.01725330127,4891.80094493977,4660.26042328042,
2018-04-12 00:00:00 UTC,,4949.37612986054,,,5188.84080718208,5184.72673940982,5012.56688888889,
2018-04-13 00:00:00 UTC,,5480.7952447318,,,5637.99348035429,5633.63793404739,5537.35263736264,
2018-04-14 00:00:00 UTC,,5603.18501933317,,,5654.98865986384,5663.4524567714,5584.97138716356,
2018-04-15 00:00:00 UTC,,5772.43429191478,,,5806.83104030193,5803.07132100543,5587.43042831263,
2018-04-16 00:00:00 UTC,,5648.6840026612,,,5677.78353402638,5680.31851665598,5486.63314331502,
2018-04-17 00:00:00 UTC,,5611.50006036512,,,5642.06139473339,5646.87823947771,5481.38333333333,
2018-04-18 00:00:00 UTC,,5657.45004425612,,,5683.32855521354,5671.85057411435,5593.38476702509,
2018-04-19 00:00:00 UTC,,5794.32746852919,,,5825.76478751808,5804.95761244305,5725.78487301587,
2018-04-20 00:00:00 UTC,,6010.03187156634,,,6052.54120371405,6027.35570898163,5958.82970588235,
2018-04-21 00:00:00 UTC,,6283.76969085212,,,6319.28376947233,6291.48435158817,6122.12165112665,
2018-04-22 00:00:00 UTC,,6344.95385058828,,,6373.86134058227,6349.61108585577,5507.74290123457,
2018-04-23 00:00:00 UTC,,6365.0520065933,,,6397.36103924521,6367.80372125649,5821.39083333333,
2018-04-24 00:00:00 UTC,,6670.46006859618,,,6713.36816072082,6681.86015242992,6146.46275946276,
2018-04-25 00:00:00 UTC,,6608.84296034958,,,6623.51784327238,6617.37776075714,6331.3623030303,
2018-04-26 00:00:00 UTC,,6371.63520210761,,,6386.31726234594,6393.68290411521,6219.96959249084,
2018-04-27 00:00:00 UTC,,6664.96045815475,,,6674.81953534005,6674.20803653875,6517.95756410256,
2018-04-28 00:00:00 UTC,,6708.14391008188,,,6720.2664814729,6653.65737157794,6492.73120748299,
2018-04-29 00:00:00 UTC,,6791.21302577684,,,6795.04391305507,6789.6352775003,6643.71490842491,
2018-04-30 00:00:00 UTC,,6751.71809034987,,,6770.78146056779,6748.81907498644,6611.4630952381,
2018-05-01 00:00:00 UTC,,6568.59124144704,,,6586.08324320938,6567.848369789,6426.80833333333,
2018-05-02 00:00:00 UTC,,6696.53081606354,,,6708.44710847848,6694.17272524371,6734.81184474616,
2018-05-03 00:00:00 UTC,,6907.75056878693,,,6914.81531070143,6895.05972094211,6719.98664761905,
2018-05-04 00:00:00 UTC,,7133.35939373019,,,7141.70105613421,7111.66320330923,6905.10227272727,
2018-05-05 00:00:00 UTC,,7259.24599071952,,,7273.07023961261,7281.39192066827,7138.03111111111,
2018-05-06 00:00:00 UTC,,7218.63080123027,,,7124.60565375363,7131.91468907419,7011.54603174603,
2018-05-07 00:00:00 UTC,,6942.08307254841,,,6915.99345928687,6905.26989029155,6852.95778769841,
2018-05-08 00:00:00 UTC,,6841.30118288931,,,6864.51914323217,6852.53405732898,6815.63888888889,
2018-05-09 00:00:00 UTC,,6785.11824176489,,,6806.23335164646,6795.31472123766,6744.9701010101,
2018-05-10 00:00:00 UTC,,6848.62326484269,,,6872.80131579972,6848.7984938571,6819.01172161172,
2018-05-11 00:00:00 UTC,,6426.98236966934,,,6446.07040584337,6420.33019726615,6420.42761904762,
2018-05-12 00:00:00 UTC,,6218.56654265699,,,6247.89609015203,6218.37806165218,6217.532,
2018-05-13 00:00:00 UTC,,6308.00699286885,,,6345.31111677873,6315.87884048581,6268.21,
2018-05-14 00:00:00 UTC,,6317.04593182187,,,6346.11794199709,6328.46246062233,6241.95324675325,
2018-05-15 00:00:00 UTC,,6391.64445239079,,,6411.0498503962,6387.67969750791,6389.91908730159,
2018-05-16 00:00:00 UTC,,6129.1728652282,,,6158.86186754198,6139.92556472409,6162.18776094276,
2018-05-17 00:00:00 UTC,,6117.72342900378,,,6145.26712215744,6100.76599247343,6107.05408163265,
2018-05-18 00:00:00 UTC,,6009.68788440369,,,6030.68195938597,5964.43055725144,5948.31942857143,
2018-05-19 00:00:00 UTC,,6126.20642035197,,,6151.90296660117,6111.2763488826,6119.95833333333,
2018-05-20 00:00:00 UTC,,6205.45857132362,,,6226.51081947193,6191.56167613768,6177.735,
2018-05-21 00:00:00 UTC,,6296.35580219901,,,6318.63830497755,6283.56797759638,6261.19238095238,
2018-05-22 00:00:00 UTC,,6132.99647989393,,,6149.00885382421,6114.42150181052,6141.30504385965,
2018-05-23 00:00:00 UTC,,5843.61776210085,,,5842.76247927164,5821.34202699517,5908.25416666667,
2018-05-24 00:00:00 UTC,,5630.57235581424,,,5651.82408673773,5629.97387226323,5561.33782757624,
2018-05-25 00:00:00 UTC,,5657.78387866786,,,5634.58274868305,5610.40627650592,5476.082,
2018-05-26 00:00:00 UTC,,5662.22348081246,,,5648.54390675362,5645.96557868951,5585.375,
2018-05-27 00:00:00 UTC,,5496.5682005068,,,5514.6486777715,5511.38496539692,5475.965,
2018-05-28 00:00:00 UTC,,5454.7132982394,,,5461.55937769212,5445.94595937034,5455.49722222222,
2018-05-29 00:00:00 UTC,,5602.6025272745,,,5513.23804661464,5504.70432577828,5540.41428571428,
2018-05-30 00:00:00 UTC,,5599.38763050579,,,5617.7106904635,5606.794913787,5642.5,
2018-05-31 00:00:00 UTC,,5634.68975120255,,,5656.86061835063,5648.94240351687,5606.04166666667,
2018-06-01 00:00:00 UTC,,5617.71539718488,,,5637.8131522886,5626.23570445448,5564.75,
2018-06-02 00:00:00 UTC,,5695.05260803461,,,5712.93078358951,5714.66223211897,5721.8,
2018-06-03 00:00:00 UTC,,5764.89055027495,,,5784.2831154761,5783.08001985937,5775.99121278141,
2018-06-04 00:00:00 UTC,,5673.35265816774,,,5686.42611870472,5682.5284221211,5670.72687021475,
2018-06-05 00:00:00 UTC,,5610.07141465739,,,5629.04599732526,5636.71219394325,5641.77552083333,
2018-06-06 00:00:00 UTC,,5687.07757001618,,,5688.60338169255,5705.07518340701,5742.93055555556,
2018-06-07 00:00:00 UTC,,5733.34090149212,,,5748.36432444613,5747.31108794861,5755.38079365079,
2018-06-08 00:00:00 UTC,,5709.82965593512,,,5711.3088287746,5697.82704334237,5648.5,
2018-06-09 00:00:00 UTC,,5700.94256118437,,,5714.22678025661,5689.42864303616,5726.77333333333,
2018-06-10 00:00:00 UTC,,5386.71965343297,,,5354.14695509884,5333.3665309645,5342.01652191894,
2018-06-11 00:00:00 UTC,,5043.04354629958,,,5079.71266035578,5063.974852139,5234.44305555556,
2018-06-12 00:00:00 UTC,,5051.18745519646,,,5075.59469175827,5041.63859001861,5168.02467741935,
2018-06-13 00:00:00 UTC,,4821.31983815289,,,4843.9173650547,4804.59574335681,4870.77894436947,
2018-06-14 00:00:00 UTC,,4868.23591296513,,,4896.50107791013,4859.47493929874,4942.67036111111,
2018-06-15 00:00:00 UTC,,4934.83511068089,,,4961.10552010483,4930.65734942594,4951.83071428571,
2018-06-16 00:00:00 UTC,,4860.8150156493,,,4892.51020294967,4863.03275121937,4866.08541666667,
2018-06-17 00:00:00 UTC,,4898.5609192683,,,4923.23629381987,4899.17693452381,4871.2,
2018-06-18 00:00:00 UTC,,4920.80145409764,,,4944.32023422368,4924.83319147967,4990.259375,
2018-06-19 00:00:00 UTC,,5087.91171155189,,,5114.07657209323,5093.91333062619,5137.21925925926,
2018-06-20 00:00:00 UTC,,5069.96186343269,,,5095.70999243857,5071.09933656044,5072.0895962371,
2018-06-21 00:00:00 UTC,,5103.97106480129,,,5129.78863414708,5103.2825635434,5114.02859195402,
2018-06-22 00:00:00 UTC,,4789.64378699104,,,4814.20511441316,4786.7127964805,4759.01525573192,
2018-06-23 00:00:00 UTC,,4617.42492916667,,,4650.42305814786,4616.75208999937,,
2018-06-24 00:00:00 UTC,,4535.55825823511,,,4570.02654072587,4527.26498257698,4543.2849846289,
2018-06-25 00:00:00 UTC,,4676.69284803802,,,4705.67159661904,4688.66630048696,4786.65729166667,
2018-06-26 00:00:00 UTC,,4680.27749542114,,,4706.2867236965,4687.1024115935,4652.975,
2018-06-27 00:00:00 UTC,,4626.60298393015,,,4648.10987503289,4635.75114016152,4656.80476190476,
2018-06-28 00:00:00 UTC,,4662.61302225572,,,4670.7433875667,4652.45388433376,4623.68166426166,
2018-06-29 00:00:00 UTC,,4712.76932960048,,,4513.05848112332,4495.96945827321,4484.35315393519,
2018-06-30 00:00:00 UTC,,4823.30594901224,,,4841.01017571022,4816.80833561495,4837.09444444444,
2018-07-01 00:00:00 UTC,,4811.06385727158,,,4849.4894076303,4813.38332418674,4792.53333333333,
2018-07-02 00:00:00 UTC,,4910.70017271332,,,4934.47169199088,4928.57927045435,5022.60333333333,
2018-07-03 00:00:00 UTC,,5010.4093618498,,,5035.4467122197,5014.10793577181,4986.75714285714,
2018-07-04 00:00:00 UTC,,4974.88150403841,,,4994.97473087057,4978.47281845333,4972.07342261905,
2018-07-05 00:00:00 UTC,,4975.57619351906,,,4998.21743065364,4981.38405000796,4976.79703227328,
2018-07-06 00:00:00 UTC,,4940.86672759445,,,4963.30151028597,4946.97200631853,4978.33257575757,
2018-07-07 00:00:00 UTC,,4959.07989134401,,,4998.17490273445,4962.31224048443,4977.17583333333,
2018-07-08 00:00:00 UTC,,5092.9491305036,,,5091.81260018625,5089.2753968254,5096.72666666667,
2018-07-09 00:00:00 UTC,,5047.29250681862,,,5070.43272680053,5056.6326602657,5057.86052083333,
2018-07-10 00:00:00 UTC,,4909.32456873266,,,4910.69190434406,4886.26573107179,4844.18406385281,
2018-07-11 00:00:00 UTC,,4797.4643423396,,,4819.85718045926,4805.17414282577,4807.4,
2018-07-12 00:00:00 UTC,,4708.45974150107,,,4732.35986208046,4709.05139671371,4746.42863247863,
2018-07-13 00:00:00 UTC,,4732.85837004026,,,4753.98297363397,4738.8469611142,4713.69432692308,
2018-07-14 00:00:00 UTC,,4710.64557792714,,,4769.83071830348,4718.7385620915,4733.56363636364,
2018-07-15 00:00:00 UTC,,4773.21871914572,,,4802.32835710047,4789.37789013818,4751.22,
2018-07-16 00:00:00 UTC,,4925.05058894246,,,4946.76451216464,4927.25849873309,4980.33611111111,
2018-07-17 00:00:00 UTC,,5214.34806692848,,,5243.19713350332,5241.40805648733,5194.5729454023,
2018-07-18 00:00:00 UTC,,5662.29479304083,,,5688.57543392378,5665.80542900178,5671.36545421245,
2018-07-19 00:00:00 UTC,,5676.20050177771,,,5698.35721526406,5680.47205008315,5713.56563557654,
2018-07-20 00:00:00 UTC,,5679.2990224974,,,5707.17611699417,5681.79146147768,5703.31073611111,
2018-07-21 00:00:00 UTC,,5599.3862258507,,,5650.85664597591,5605.31547619048,5633.95611111111,
2018-07-22 00:00:00 UTC,,5674.32494693775,,,5725.73152980037,5679.5583256491,5676.53133333333,
2018-07-23 00:00:00 UTC,,5856.19400021687,,,5877.97357657194,5853.13694666097,5832.7119047619,
2018-07-24 00:00:00 UTC,,6150.9831510163,,,6182.86698845751,6153.23283918995,6230.98456196581,
2018-07-25 00:00:00 UTC,,6271.8406992743,,,6294.39477442417,6267.58054383021,6279.46477777778,
2018-07-26 00:00:00 UTC,,6230.0886569223,,,6249.69284510904,6232.2404887069,6228.74571826641,
2018-07-27 00:00:00 UTC,,6121.52932681911,,,6139.45876214328,6114.79134605649,6125.64555555555,
2018-07-28 00:00:00 UTC,,6236.94597711589,,,6258.78487297855,6234.8471984127,6255.62625,
2018-07-29 00:00:00 UTC,,6260.69047320443,,,6279.96608069169,6259.62731601732,6271.07013888889,
2018-07-30 00:00:00 UTC,,6202.26993622557,,,6222.85727269376,6197.80915149125,6222.56600671777,
2018-07-31 00:00:00 UTC,,6032.04606974799,,,6047.00928162423,6013.39308997602,6066.97192989284,
2018-08-01 00:00:00 UTC,,5773.35657821038,,,5786.83505679501,5772.29543963008,5799.61944003527,
2018-08-02 00:00:00 UTC,,5809.82249380615,,,5828.11485361431,5811.61475421397,5837.71702602953,
2018-08-03 00:00:00 UTC,,5683.17692771719,,,5704.24246516568,5685.96032363266,5692.95739140361,
2018-08-04 00:00:00 UTC,,5576.93135687382,,,5616.2432196143,5548.67848113501,5640.3718861024,
2018-08-05 00:00:00 UTC,,5382.72392266949,,,5407.48942494097,5384.40908282116,5385.34393939394,
2018-08-06 00:00:00 UTC,,5393.26323893597,,,5410.91607460952,5396.7412358502,5391.72582651805,
2018-08-07 00:00:00 UTC,,5396.16518549906,,,5418.50651470592,5413.55857797311,5426.73827715249,
2018-08-08 00:00:00 UTC,,4995.89104674138,,,5013.83788562819,5001.14844050069,4992.98433647524,
2018-08-09 00:00:00 UTC,,4967.60233980697,,,4998.25848920552,4982.46831689642,4998.65702689643,
2018-08-10 00:00:00 UTC,,5007.9140384265,,,5034.41359270341,5015.86647430299,5112.93355206168,
2018-08-11 00:00:00 UTC,,4846.39413877119,,,4909.82704783963,4877.91321399869,4932.47031855472,
2018-08-12 00:00:00 UTC,,4937.29823175612,,,4970.72008727566,4950.49546028087,5014.79561515969,
2018-08-13 00:00:00 UTC,,4974.016538371,,,4998.7446573723,4984.41181454418,5026.02218798631,
2018-08-14 00:00:00 UTC,,4746.18202565913,,,4779.22157573221,4760.72838893106,4888.3385002405,
2018-08-15 00:00:00 UTC,,5015.40806202919,,,5042.03858695252,5028.01167660898,5116.69321266968,
2018-08-16 00:00:00 UTC,,4990.73824446799,,,5015.69247091229,4999.31134016577,5044.57298603652,
2018-08-17 00:00:00 UTC,,5079.62978142655,,,5109.3925884057,5089.07329028956,5125.12302083333,
2018-08-18 00:00:00 UTC,,5051.77637099812,,,5126.46308586269,5056.56825408792,5026.3,
2018-08-19 00:00:00 UTC,,5015.1946634887,,,5065.74206850959,5020.54370152986,5063.76875,
2018-08-20 00:00:00 UTC,,5049.72441025811,,,5077.98492466745,5054.81948724774,5080.12718762719,
2018-08-21 00:00:00 UTC,,4974.79978500535,,,5005.95240599821,4987.82404753329,5041.8048502886,
2018-08-22 00:00:00 UTC,,5120.03830715086,,,5117.85431127933,5100.28260021794,5157.59497483857,
2018-08-23 00:00:00 UTC,,5006.88655498781,,,5032.86188753758,5020.26365319755,5059.32071428571,
2018-08-24 00:00:00 UTC,,5104.69859510358,,,5132.71571772188,5118.10365980273,5168.37655844156,
2018-08-25 00:00:00 UTC,,5229.09747445857,,,5274.671630479,5244.35386047328,5241.62925122809,
2018-08-26 00:00:00 UTC,,5196.49866834393,,,5231.16647563816,5208.49957174499,5274.91785714286,
2018-08-27 00:00:00 UTC,,5220.00191066384,,,5247.36522439481,5232.89598411066,5323.55,
2018-08-28 00:00:00 UTC,,5423.8321728846,,,5451.67038227477,5434.29482289554,5538.38482217941,
2018-08-29 00:00:00 UTC,,5453.29377012712,,,5480.76807379057,5466.80972131496,5611.76603741497,
2018-08-30 00:00:00 UTC,,5325.72146468926,,,5347.88769262267,5331.16258225191,5467.79463541667,
2018-08-31 00:00:00 UTC,,5373.29335669073,,,5400.6899462773,5390.02861296017,5545.51428571428,
2018-09-01 00:00:00 UTC,,5484.76267008004,,,5560.08989600557,5496.2437797465,5567.42130968779,
2018-09-02 00:00:00 UTC,,5593.25972787194,,,5663.96958203943,5605.82668759203,5694.93533549783,
2018-09-03 00:00:00 UTC,,5634.626723797,,,5645.0072895726,5644.9549793891,5741.24927083333,
2018-09-04 00:00:00 UTC,,5702.25538906748,,,5717.69683695576,5713.01664955462,5791.37857142857,
2018-09-05 00:00:00 UTC,,5539.0920736252,,,5549.03464640085,5522.35423658588,5552.94052469136,
2018-09-06 00:00:00 UTC,,5176.35105263158,,,4998.71027211553,4985.76338412004,5020.83894871795,
2018-09-07 00:00:00 UTC,,5058.0,,,5011.37776293858,4997.02447704917,5037.12322344322,
2018-09-08 00:00:00 UTC,,4915.39798291014,,,5042.41643497002,4934.05351532567,4929.47945908074,
2018-09-09 00:00:00 UTC,,4870.77230590866,,,5035.77970047249,4894.41260049474,4934.22555143865,
2018-09-10 00:00:00 UTC,,4849.37976377119,,,4881.47661058748,4868.07243786481,4954.39502659682,
2018-09-11 00:00:00 UTC,,4833.31148222693,,,4853.56465836878,4853.80133646547,4940.18654761905,
2018-09-12 00:00:00 UTC,,4817.47126400659,,,4830.13775933568,4842.08448345715,4928.23363612837,
2018-09-13 00:00:00 UTC,,4927.857100871,,,4945.3669780008,4957.93567156241,5121.71961111111,
2018-09-14 00:00:00 UTC,,4962.35575047081,,,4981.10978966193,4994.01964795192,5133.7944375645,
2018-09-15 00:00:00 UTC,,4986.06853684087,,,5060.693484163,5011.63626108191,5129.30460204082,
2018-09-16 00:00:00 UTC,,4959.86386746704,,,5037.68690047694,4983.43531729279,5097.74577922078,
2018-09-17 00:00:00 UTC,,4878.50297163371,,,4894.49594975215,4899.90787051756,5001.31387112887,
2018-09-18 00:00:00 UTC,,4788.40383383485,,,4805.85171089666,4822.21507407404,4941.80557017544,
2018-09-19 00:00:00 UTC,,4819.95702283427,,,4838.15986032917,4843.47463145291,4984.10025252525,
2018-09-20 00:00:00 UTC,,4852.89964440409,,,4869.20830179155,4873.30148997584,5053.17670454546,
2018-09-21 00:00:00 UTC,,5040.71933266565,,,5081.30496513584,5086.76231724135,5298.29339257964,
2018-09-22 00:00:00 UTC,,5135.70154602166,,,5180.5083045584,5139.95057720058,5334.09148503534,
2018-09-23 00:00:00 UTC,,5132.84164653955,,,5176.39409277975,5134.51003002158,5194.225,
2018-09-24 00:00:00 UTC,,5066.2915890419,,,5077.72371588023,5071.82599533567,5148.64761904762,
2018-09-25 00:00:00 UTC,,4881.20041761669,,,4897.65723317897,4894.3654780615,5040.92685185185,
2018-09-26 00:00:00 UTC,,4908.2849376177,,,4926.01923617244,4925.58313216667,5038.32355699856,
2018-09-27 00:00:00 UTC,,4974.11269355492,,,4983.4858223896,4983.25634268477,5182.25298941799,
2018-09-28 00:00:00 UTC,,5110.60345386064,,,5126.45790360635,5120.22968655265,5216.46458333333,
2018-09-29 00:00:00 UTC,,5027.08201400659,,,5087.67782493628,5044.97942130968,5177.79599391035,
2018-09-30 00:00:00 UTC,,5057.45786248018,,,5097.0638113038,5077.99613229907,5189.37594644095,
2018-10-01 00:00:00 UTC,,5054.30287182203,,,5069.7201479216,5063.23127674258,5205.69075723995,
2018-10-02 00:00:00 UTC,,5049.17965889831,,,5062.88216490517,5058.10786885073,5226.0,
2018-10-03 00:00:00 UTC,,4981.18796457156,,,4990.17948231405,4989.83544372294,5119.71759259259,
2018-10-04 00:00:00 UTC,,5058.73652996856,,,5061.81001377564,5052.40161608244,5160.89027777778,
2018-10-05 00:00:00 UTC,,5029.38265160075,,,5030.7366970222,5027.5368095506,5178.75650793651,
2018-10-06 00:00:00 UTC,,5013.64608721751,,,5047.32880040405,5006.92631578947,5106.97035714286,
2018-10-07 00:00:00 UTC,,5008.62979543574,,,5046.90251836486,5000.03554340396,5018.26666666667,
2018-10-08 00:00:00 UTC,,5057.69815726008,,,5061.42807382126,5059.55106190802,5112.8625,
2018-10-09 00:00:00 UTC,,5054.35685451977,,,5066.17550087626,5055.18320943762,5096.46666666667,
2018-10-10 00:00:00 UTC,,4978.66770903955,,,4986.32929910403,4983.99626531681,5039.32046296296,
2018-10-11 00:00:00 UTC,,4739.35479661017,,,4744.72540531394,4749.10801335103,4886.75041819292,
2018-10-12 00:00:00 UTC,,4738.45895516776,,,4738.26681095133,4737.55211745325,4907.12360994398,
2018-10-13 00:00:00 UTC,,4755.09535193032,,,4814.27382022127,4766.51088113276,4903.9575,
2018-10-14 00:00:00 UTC,,4789.86703707221,,,4843.70561898949,4801.60687143544,4905.12397727273,
2018-10-15 00:00:00 UTC,,4990.17277088938,,,4882.12300753955,4892.6634812086,5168.74403188608,
2018-10-16 00:00:00 UTC,,4996.83029460923,,,4921.85335038302,4889.53893865811,5214.44661904762,
2018-10-17 00:00:00 UTC,,5012.95098900091,,,4939.72489442124,4913.26701836176,5240.78869444444,
2018-10-18 00:00:00 UTC,,5026.17236354612,,,4951.7934337485,4923.60061936855,5180.20259259259,
2018-10-19 00:00:00 UTC,,5018.40098454301,,,4935.37197377724,4909.73562791783,5087.89911816579,
2018-10-20 00:00:00 UTC,,5160.095,,,4968.11391648139,4912.4380216189,5073.47037037037,
2018-10-21 00:00:00 UTC,,5135.06738313991,,,5007.3831240196,4937.21481481482,5114.73296296296,
2018-10-22 00:00:00 UTC,,5223.43320888158,,,4994.17751139542,4938.54865574241,5132.54,
2018-10-23 00:00:00 UTC,,5011.96037952098,,,4990.13316587619,4936.93665047074,5134.76223311547,
2018-10-24 00:00:00 UTC,,5040.53101690409,,,5025.94175480716,4983.07926406926,5182.52333333333,
2018-10-25 00:00:00 UTC,,5032.10422361046,,,5033.06782847834,4987.98624369458,5137.83925925926,
2018-10-26 00:00:00 UTC,,5046.42621795568,,,5060.47940305238,5005.8430817303,5132.45607142857,
2018-10-27 00:00:00 UTC,,5036.66105200241,,,5080.42721716084,5005.12519098549,5163.00807692308,
2018-10-28 00:00:00 UTC,,5023.26520633239,,,5081.6571668742,5006.92161654135,5208.72837662338,
2018-10-29 00:00:00 UTC,,4974.29906626648,,,5014.59502797413,4946.97421364383,5156.18943452381,
2018-10-30 00:00:00 UTC,,4945.12155018948,,,4987.90267811161,4923.98791890794,5135.32083333333,
2018-10-31 00:00:00 UTC,,4951.99874846987,,,5008.43504864977,4933.74340435393,5129.3089569161,
