datetime,currency,market,index_name,platform,open,high,low,close,volume,change_pct
2018-04-06,USD,비트스탬프,,USD,6771.7,6847.7,6510.0,6618.3,8.48K,-2.26%
2018-04-07,USD,비트스탬프,,USD,6618.3,7069.1,6604.2,6904.2,7.68K,4.32%
2018-04-08,USD,비트스탬프,,USD,6904.2,7104.2,6894.8,7027.3,4.35K,1.78%
2018-04-09,USD,비트스탬프,,USD,7027.3,7174.7,6612.0,6780.1,10.10K,-3.52%
2018-04-10,USD,비트스탬프,,USD,6780.1,6900.0,6653.2,6836.0,6.48K,0.82%
2018-04-11,USD,비트스탬프,,USD,6835.7,6969.5,6809.3,6940.9,5.83K,1.54%
2018-04-12,USD,비트스탬프,,USD,6940.9,8069.3,6758.5,7923.8,19.03K,14.16%
2018-04-13,USD,비트스탬프,,USD,7923.8,8239.3,7753.3,7884.4,19.61K,-0.50%
2018-04-14,USD,비트스탬프,,USD,7877.3,8230.0,7835.0,8000.4,8.94K,1.47%
2018-04-15,USD,비트스탬프,,USD,8000.4,8415.0,8000.4,8354.2,7.54K,4.42%
2018-04-16,USD,비트스탬프,,USD,8354.2,8420.0,7905.0,8046.6,10.87K,-3.68%
2018-04-17,USD,비트스탬프,,USD,8054.5,8160.9,7806.8,7890.9,9.28K,-1.94%
2018-04-18,USD,비트스탬프,,USD,7890.9,8235.0,7870.4,8172.8,9.23K,3.57%
2018-04-19,USD,비트스탬프,,USD,8172.8,8297.6,8098.2,8271.3,9.44K,1.20%
2018-04-20,USD,비트스탬프,,USD,8271.3,8934.0,8219.4,8861.0,16.06K,7.13%
2018-04-21,USD,비트스탬프,,USD,8868.9,9023.4,8608.0,8923.5,15.34K,0.71%
2018-04-22,USD,비트스탬프,,USD,8920.7,9036.4,8760.0,8790.0,9.35K,-1.50%
2018-04-23,USD,비트스탬프,,USD,8790.0,9006.4,8771.2,8947.0,10.29K,1.79%
2018-04-24,USD,비트스탬프,,USD,8947.0,9737.2,8931.0,9644.6,20.46K,7.80%
2018-04-25,USD,비트스탬프,,USD,9644.6,9755.5,8757.2,8861.5,33.04K,-8.12%
2018-04-26,USD,비트스탬프,,USD,8861.5,9320.0,8650.8,9275.1,20.03K,4.67%
2018-04-27,USD,비트스탬프,,USD,9275.0,9387.8,8901.1,8921.4,11.39K,-3.81%
2018-04-28,USD,비트스탬프,,USD,8921.4,9442.3,8854.5,9345.1,15.56K,4.75%
2018-04-29,USD,비트스탬프,,USD,9345.1,9538.7,9180.0,9389.7,10.94K,0.48%
2018-04-30,USD,비트스탬프,,USD,9389.7,9444.0,9111.0,9242.2,8.09K,-1.57%
2018-05-01,USD,비트스탬프,,USD,9242.2,9243.5,8850.0,9072.0,12.14K,-1.84%
2018-05-02,USD,비트스탬프,,USD,9072.5,9259.2,8975.2,9222.0,10.58K,1.65%
2018-05-03,USD,비트스탬프,,USD,9222.0,9790.0,9165.2,9732.4,11.67K,5.54%
2018-05-04,USD,비트스탬프,,USD,9732.4,9783.8,9535.0,9696.6,7.33K,-0.37%
2018-05-05,USD,비트스탬프,,USD,9689.0,9949.0,9670.7,9823.3,7.40K,1.31%
2018-05-06,USD,비트스탬프,,USD,9823.3,9917.8,9377.8,9627.3,8.16K,-2.00%
2018-05-07,USD,비트스탬프,,USD,9627.3,9634.5,9175.0,9359.5,13.62K,-2.78%
