"날짜","종가","시가","고가","저가","거래량","변동 %"
"2015- 04- 28","0.9551","0.9547","0.9603","0.9502","","0.04%"
"2015- 04- 27","0.9547","0.9541","0.9589","0.9492","","0.07%"
"2015- 04- 24","0.9540","0.9548","0.9579","0.9508","","-0.06%"
"2015- 04- 23","0.9546","0.9719","0.9720","0.9529","","-1.72%"
"2015- 04- 22","0.9713","0.9556","0.9718","0.9501","","1.76%"
"2015- 04- 21","0.9545","0.9565","0.9629","0.9504","","-0.19%"
"2015- 04- 20","0.9563","0.9527","0.9603","0.9497","","0.48%"
"2015- 04- 17","0.9517","0.9561","0.9589","0.9493","","-0.44%"
"2015- 04- 16","0.9559","0.9645","0.9720","0.9540","","-0.89%"
"2015- 04- 15","0.9645","0.9729","0.9774","0.9635","","-0.84%"
"2015- 04- 14","0.9727","0.9780","0.9798","0.9672","","-0.53%"
"2015- 04- 13","0.9779","0.9802","0.9867","0.9756","","-0.13%"
"2015- 04- 10","0.9792","0.9776","0.9843","0.9750","","0.19%"
"2015- 04- 09","0.9773","0.9667","0.9791","0.9660","","1.12%"
"2015- 04- 08","0.9665","0.9666","0.9676","0.9596","","0.06%"
"2015- 04- 07","0.9659","0.9592","0.9674","0.9556","","0.78%"
"2015- 04- 06","0.9584","0.9511","0.9607","0.9497","","0.70%"
"2015- 04- 03","0.9517","0.9598","0.9613","0.9480","","-0.82%"
"2015- 04- 02","0.9596","0.9669","0.9677","0.9561","","-0.71%"
"2015- 04- 01","0.9665","0.9725","0.9746","0.9643","","-0.62%"
"2015- 03- 31","0.9725","0.9670","0.9761","0.9656","","0.56%"
"2015- 03- 30","0.9671","0.9613","0.9693","0.9602","","0.61%"
"2015- 03- 27","0.9612","0.9629","0.9696","0.9556","","-0.16%"
"2015- 03- 26","0.9627","0.9596","0.9661","0.9488","","0.31%"
"2015- 03- 25","0.9597","0.9582","0.9621","0.9553","","0.17%"
"2015- 03- 24","0.9581","0.9663","0.9696","0.9534","","-0.83%"
