"날짜","종가","시가","고가","저가","거래량","변동 %"
"2025- 02- 18","3.9697","3.9664","3.9895","3.9645","","0.15%"
"2025- 02- 17","3.9639","3.9715","3.9818","3.9615","","-0.02%"
"2025- 02- 14","3.9646","3.9841","3.9960","3.9558","","-0.43%"
"2025- 02- 13","3.9816","4.0096","4.0284","3.9811","","-0.63%"
"2025- 02- 12","4.0068","4.0274","4.0497","3.9892","","-0.46%"
"2025- 02- 11","4.0255","4.0584","4.0728","4.0188","","-0.77%"
"2025- 02- 10","4.0568","4.0617","4.0728","4.0407","","0.05%"
"2025- 02- 07","4.0547","4.0348","4.0723","4.0265","","0.57%"
"2025- 02- 06","4.0319","4.0379","4.0648","4.0302","","-0.10%"
"2025- 02- 05","4.0358","4.0571","4.0626","4.0246","","-0.48%"
"2025- 02- 04","4.0552","4.0865","4.1253","4.0517","","-0.71%"
"2025- 02- 03","4.0841","4.0661","4.1421","4.0644","","0.62%"
"2025- 01- 31","4.0590","4.0446","4.0771","4.0374","","0.39%"
"2025- 01- 30","4.0431","4.0335","4.0512","4.0146","","0.30%"
"2025- 01- 29","4.0311","4.0283","4.0626","4.0200","","0.11%"
"2025- 01- 28","4.0265","4.0155","4.0472","4.0135","","0.30%"
"2025- 01- 27","4.0145","4.0154","4.0391","4.0054","","0.04%"
"2025- 01- 24","4.0129","4.0466","4.0519","4.0024","","-0.78%"
"2025- 01- 23","4.0446","4.0577","4.0694","4.0330","","-0.28%"
"2025- 01- 22","4.0559","4.0750","4.0916","4.0479","","-0.35%"
"2025- 01- 21","4.0702","4.0825","4.1173","4.0718","","-0.23%"
"2025- 01- 20","4.0795","4.1494","4.1516","4.0725","","-1.60%"
"2025- 01- 17","4.1458","4.1393","4.1530","4.1209","","0.24%"
"2025- 01- 16","4.1359","4.1382","4.1611","4.1306","","-0.01%"
"2025- 01- 15","4.1364","4.1364","4.1503","4.1127","","0.09%"
"2025- 01- 14","4.1327","4.1686","4.1756","4.1342","","-0.78%"
"2025- 01- 13","4.1650","4.1636","4.1966","4.1598","","0.15%"
"2025- 01- 10","4.1588","4.1374","4.1826","4.1338","","0.54%"
"2025- 01- 09","4.1366","4.1425","4.1678","4.1347","","-0.11%"
"2025- 01- 08","4.1411","4.1221","4.1626","4.1150","","0.51%"
"2025- 01- 07","4.1202","4.0941","4.1242","4.0739","","0.68%"
"2025- 01- 06","4.0925","4.1428","4.1511","4.0708","","-1.10%"
"2025- 01- 03","4.1380","4.1624","4.1674","4.1389","","-0.55%"
"2025- 01- 02","4.1608","4.1309","4.1817","4.1143","","0.81%"
"2025- 01- 01","4.1272","4.1293","4.1334","4.1286","","-0.03%"
"2024- 12- 31","4.1284","4.1099","4.1380","4.0971","","0.51%"
"2024- 12- 30","4.1073","4.0963","4.1226","4.0761","","0.33%"
"2024- 12- 27","4.0937","4.0908","4.1094","4.0860","","0.22%"
"2024- 12- 26","4.0849","4.0992","4.1089","4.0855","","-0.09%"
"2024- 12- 25","4.0885","4.0992","4.0992","4.0992","","0.00%"
"2024- 12- 24","4.0885","4.0991","4.1168","4.0872","","-0.18%"
"2024- 12- 23","4.0960","4.0868","4.1181","4.0767","","0.38%"
"2024- 12- 20","4.0803","4.1082","4.1185","4.0778","","-0.62%"
"2024- 12- 19","4.1056","4.1224","4.1251","4.0816","","-0.34%"
"2024- 12- 18","4.1198","4.0703","4.1261","4.0522","","1.27%"
"2024- 12- 17","4.0682","4.0503","4.0766","4.0398","","0.51%"
"2024- 12- 16","4.0475","4.0598","4.0716","4.0441","","-0.18%"
"2024- 12- 13","4.0549","4.0839","4.0946","4.0513","","-0.61%"
"2024- 12- 12","4.0798","4.0696","4.0883","4.0545","","0.30%"
"2024- 12- 11","4.0674","4.0458","4.0750","4.0388","","0.62%"
"2024- 12- 10","4.0425","4.0351","4.0619","4.0272","","0.27%"
"2024- 12- 09","4.0315","4.0364","4.0571","4.0181","","-0.06%"
"2024- 12- 06","4.0339","4.0328","4.0481","4.0132","","0.08%"
"2024- 12- 05","4.0308","4.0713","4.0759","4.0231","","-0.93%"
"2024- 12- 04","4.0685","4.0869","4.0988","4.0574","","-0.32%"
"2024- 12- 03","4.0817","4.0806","4.0974","4.0725","","0.11%"
"2024- 12- 02","4.0774","4.0659","4.1013","4.0634","","0.37%"
"2024- 11- 29","4.0622","4.0804","4.0843","4.0553","","-0.34%"
"2024- 11- 28","4.0762","4.0725","4.0953","4.0690","","0.12%"
"2024- 11- 27","4.0714","4.1044","4.1182","4.0646","","-0.73%"
"2024- 11- 26","4.1014","4.1071","4.1429","4.0827","","-0.09%"
"2024- 11- 25","4.1052","4.1536","4.1553","4.0974","","-1.22%"
"2024- 11- 22","4.1558","4.1473","4.2027","4.1316","","0.25%"
"2024- 11- 21","4.1455","4.1118","4.1562","4.1054","","0.89%"
"2024- 11- 20","4.1091","4.0907","4.1300","4.0828","","0.53%"
"2024- 11- 19","4.0876","4.0694","4.1203","4.0678","","0.50%"
"2024- 11- 18","4.0671","4.0968","4.1174","4.0656","","-0.65%"
"2024- 11- 15","4.0936","4.1051","4.1146","4.0777","","-0.19%"
"2024- 11- 14","4.1012","4.1101","4.1406","4.0847","","-0.15%"
"2024- 11- 13","4.1074","4.0951","4.1192","4.0698","","0.33%"
"2024- 11- 12","4.0937","4.0944","4.1130","4.0883","","0.05%"
"2024- 11- 11","4.0915","4.0340","4.1030","4.0328","","1.51%"
"2024- 11- 08","4.0305","3.9920","4.0522","3.9891","","1.07%"
"2024- 11- 07","3.9878","4.0577","4.0669","3.9847","","-1.66%"
"2024- 11- 06","4.0550","3.9839","4.0893","3.9811","","1.87%"
"2024- 11- 05","3.9807","4.0053","4.0108","3.9820","","-0.55%"
"2024- 11- 04","4.0029","4.0268","4.0268","3.9729","","-0.53%"
"2024- 11- 01","4.0244","4.0010","4.0306","3.9927","","0.63%"
"2024- 10- 31","3.9992","4.0114","4.0174","3.9927","","-0.24%"
"2024- 10- 30","4.0089","4.0110","4.0234","3.9864","","0.01%"
"2024- 10- 29","4.0085","4.0233","4.0391","4.0094","","-0.28%"
"2024- 10- 28","4.0199","4.0240","4.0392","4.0161","","-0.05%"
"2024- 10- 25","4.0221","4.0141","4.0321","4.0082","","0.24%"
"2024- 10- 24","4.0125","4.0298","4.0361","4.0106","","-0.40%"
"2024- 10- 23","4.0285","4.0040","4.0417","3.9990","","0.69%"
"2024- 10- 22","4.0010","3.9949","4.0093","3.9771","","0.23%"
"2024- 10- 21","3.9920","3.9643","3.9985","3.9583","","0.85%"
"2024- 10- 18","3.9584","3.9790","3.9830","3.9592","","-0.44%"
"2024- 10- 17","3.9757","3.9573","3.9982","3.9546","","0.51%"
"2024- 10- 16","3.9554","3.9423","3.9635","3.9382","","0.39%"
"2024- 10- 15","3.9400","3.9367","3.9495","3.9304","","0.15%"
"2024- 10- 14","3.9341","3.9258","3.9443","3.9201","","0.36%"
"2024- 10- 11","3.9198","3.9337","3.9409","3.9155","","-0.28%"
"2024- 10- 10","3.9310","3.9276","3.9471","3.9228","","0.13%"
"2024- 10- 09","3.9258","3.9193","3.9365","3.9121","","0.22%"
"2024- 10- 08","3.9173","3.9399","3.9435","3.9172","","-0.47%"
"2024- 10- 07","3.9359","3.9311","3.9483","3.9280","","0.18%"
"2024- 10- 04","3.9289","3.9059","3.9439","3.9000","","0.62%"
"2024- 10- 03","3.9048","3.8872","3.9144","3.8854","","0.52%"
"2024- 10- 02","3.8846","3.8721","3.8957","3.8691","","0.34%"
"2024- 10- 01","3.8716","3.8481","3.8858","3.8417","","0.69%"
"2024- 09- 30","3.8450","3.8312","3.8537","3.8171","","0.44%"
"2024- 09- 27","3.8283","3.8257","3.8463","3.8131","","0.18%"
"2024- 09- 26","3.8215","3.8340","3.8410","3.8200","","-0.28%"
"2024- 09- 25","3.8321","3.8057","3.8404","3.7974","","0.76%"
"2024- 09- 24","3.8031","3.8442","3.8498","3.8040","","-0.99%"
"2024- 09- 23","3.8412","3.8273","3.8617","3.8217","","0.50%"
"2024- 09- 20","3.8221","3.8291","3.8396","3.8204","","-0.15%"
"2024- 09- 19","3.8278","3.8411","3.8630","3.8168","","-0.31%"
"2024- 09- 18","3.8397","3.8447","3.8536","3.8120","","-0.13%"
"2024- 09- 17","3.8447","3.8415","3.8521","3.8289","","0.16%"
"2024- 09- 16","3.8386","3.8647","3.8672","3.8346","","-0.62%"
"2024- 09- 13","3.8624","3.8697","3.8770","3.8558","","-0.15%"
"2024- 09- 12","3.8683","3.8953","3.9111","3.8678","","-0.66%"
"2024- 09- 11","3.8939","3.8847","3.9054","3.8695","","0.29%"
"2024- 09- 10","3.8825","3.8744","3.8925","3.8695","","0.23%"
"2024- 09- 09","3.8735","3.8640","3.8819","3.8581","","0.35%"
"2024- 09- 06","3.8601","3.8549","3.8703","3.8338","","0.17%"
"2024- 09- 05","3.8535","3.8575","3.8663","3.8380","","-0.03%"
"2024- 09- 04","3.8548","3.8755","3.8796","3.8538","","-0.49%"
"2024- 09- 03","3.8736","3.8575","3.8849","3.8541","","0.51%"
"2024- 09- 02","3.8539","3.8761","3.8867","3.8530","","-0.46%"
"2024- 08- 30","3.8719","3.8679","3.8814","3.8560","","0.16%"
"2024- 08- 29","3.8657","3.8626","3.8809","3.8513","","0.13%"
"2024- 08- 28","3.8606","3.8296","3.8764","3.8271","","0.86%"
"2024- 08- 27","3.8276","3.8368","3.8442","3.8259","","-0.17%"
"2024- 08- 26","3.8341","3.8152","3.8421","3.8067","","0.70%"
"2024- 08- 23","3.8074","3.8533","3.8573","3.8082","","-1.11%"
"2024- 08- 22","3.8502","3.8400","3.8635","3.8328","","0.33%"
"2024- 08- 21","3.8374","3.8424","3.8646","3.8300","","-0.07%"
"2024- 08- 20","3.8401","3.8484","3.8572","3.8396","","-0.18%"
"2024- 08- 19","3.8470","3.8667","3.8786","3.8461","","-0.44%"
"2024- 08- 16","3.8641","3.9089","3.9114","3.8635","","-1.09%"
"2024- 08- 15","3.9068","3.8971","3.9144","3.8819","","0.31%"
"2024- 08- 14","3.8946","3.9023","3.9073","3.8781","","-0.14%"
"2024- 08- 13","3.9000","3.9389","3.9443","3.8967","","-0.87%"
"2024- 08- 12","3.9343","3.9595","3.9647","3.9304","","-0.48%"
"2024- 08- 09","3.9531","3.9567","3.9685","3.9509","","-0.08%"
"2024- 08- 08","3.9564","3.9611","3.9790","3.9457","","-0.07%"
"2024- 08- 07","3.9590","3.9446","3.9650","3.9404","","0.39%"
"2024- 08- 06","3.9438","3.9286","3.9629","3.9187","","0.46%"
"2024- 08- 05","3.9256","3.9313","3.9578","3.9139","","-0.08%"
"2024- 08- 02","3.9289","3.9873","3.9924","3.9256","","-1.43%"
"2024- 08- 01","3.9859","3.9622","3.9942","3.9580","","0.59%"
"2024- 07- 31","3.9627","3.9687","3.9785","3.9520","","-0.09%"
"2024- 07- 30","3.9661","3.9678","3.9745","3.9511","","-0.01%"
"2024- 07- 29","3.9663","3.9357","3.9794","3.9281","","0.82%"
"2024- 07- 26","3.9340","3.9507","3.9570","3.9279","","-0.40%"
"2024- 07- 25","3.9498","3.9643","3.9743","3.9423","","-0.30%"
"2024- 07- 24","3.9618","3.9402","3.9702","3.9386","","0.59%"
"2024- 07- 23","3.9386","3.9285","3.9512","3.9248","","0.33%"
"2024- 07- 22","3.9258","3.9367","3.9446","3.9248","","-0.23%"
"2024- 07- 19","3.9350","3.9388","3.9478","3.9312","","-0.03%"
"2024- 07- 18","3.9361","3.9221","3.9423","3.9156","","0.41%"
"2024- 07- 17","3.9202","3.9309","3.9351","3.9196","","-0.21%"
"2024- 07- 16","3.9285","3.9069","3.9393","3.9018","","0.58%"
"2024- 07- 15","3.9058","3.9035","3.9135","3.8907","","0.25%"
"2024- 07- 12","3.8962","3.9204","3.9315","3.8966","","-0.58%"
"2024- 07- 11","3.9189","3.9351","3.9392","3.9015","","-0.36%"
"2024- 07- 10","3.9332","3.9360","3.9423","3.9246","","0.00%"
"2024- 07- 09","3.9332","3.9420","3.9485","3.9312","","-0.20%"
"2024- 07- 08","3.9411","3.9588","3.9678","3.9297","","-0.21%"
"2024- 07- 05","3.9494","3.9607","3.9704","3.9466","","-0.20%"
"2024- 07- 04","3.9573","3.9854","3.9905","3.9578","","-0.61%"
"2024- 07- 03","3.9816","4.0106","4.0175","3.9725","","-0.68%"
"2024- 07- 02","4.0089","4.0194","4.0443","4.0086","","-0.22%"
"2024- 07- 01","4.0178","4.0269","4.0296","3.9866","","-0.06%"
"2024- 06- 28","4.0204","4.0269","4.0394","4.0156","","-0.12%"
"2024- 06- 27","4.0254","4.0389","4.0441","4.0205","","-0.29%"
"2024- 06- 26","4.0370","4.0117","4.0500","4.0080","","0.72%"
"2024- 06- 25","4.0081","4.0009","4.0272","3.9936","","0.24%"
"2024- 06- 24","3.9984","4.0469","4.0523","3.9918","","-1.07%"
"2024- 06- 21","4.0417","4.0427","4.0645","4.0353","","0.03%"
"2024- 06- 20","4.0405","4.0258","4.0466","4.0210","","0.47%"
"2024- 06- 19","4.0216","4.0381","4.0497","4.0191","","-0.35%"
"2024- 06- 18","4.0357","4.0500","4.0686","4.0231","","-0.30%"
"2024- 06- 17","4.0477","4.0928","4.0996","4.0466","","-1.00%"
"2024- 06- 14","4.0887","4.0493","4.1054","4.0455","","1.04%"
"2024- 06- 13","4.0466","4.0082","4.0540","4.0016","","1.04%"
"2024- 06- 12","4.0051","4.0395","4.0455","3.9855","","-0.80%"
"2024- 06- 11","4.0376","4.0180","4.0540","4.0105","","0.55%"
"2024- 06- 10","4.0156","3.9934","4.0377","3.9908","","0.65%"
"2024- 06- 07","3.9897","3.9329","3.9989","3.9269","","1.49%"
