"날짜","종가","시가","고가","저가","거래량","변동 %"
"2025- 01- 02","85.760","85.652","85.798","85.628","","0.13%"
"2025- 01- 01","85.645","85.625","85.716","85.625","","0.11%"
"2024- 12- 31","85.554","85.538","85.687","85.516","","0.09%"
"2024- 12- 30","85.474","85.437","85.605","85.426","","0.10%"
"2024- 12- 27","85.388","85.253","85.823","85.229","","0.16%"
"2024- 12- 26","85.254","85.201","85.319","85.195","","0.07%"
"2024- 12- 25","85.198","85.181","85.210","85.156","","0.03%"
"2024- 12- 24","85.176","85.100","85.218","85.075","","0.10%"
"2024- 12- 23","85.095","84.960","85.141","84.924","","0.17%"
"2024- 12- 20","84.947","85.113","85.113","84.941","","-0.17%"
"2024- 12- 19","85.088","85.035","85.148","84.992","","0.26%"
"2024- 12- 18","84.867","84.907","84.975","84.840","","-0.04%"
"2024- 12- 17","84.902","84.882","84.955","84.877","","0.01%"
"2024- 12- 16","84.890","84.846","84.930","84.794","","0.13%"
"2024- 12- 13","84.782","84.828","84.896","84.766","","-0.05%"
"2024- 12- 12","84.825","84.847","84.902","84.823","","0.04%"
"2024- 12- 11","84.795","84.891","84.919","84.799","","-0.10%"
"2024- 12- 10","84.880","84.848","84.914","84.775","","0.06%"
"2024- 12- 09","84.829","84.704","84.914","84.675","","0.19%"
"2024- 12- 06","84.668","84.685","84.718","84.529","","-0.02%"
"2024- 12- 05","84.684","84.713","84.757","84.673","","-0.01%"
"2024- 12- 04","84.693","84.690","84.776","84.644","","0.02%"
"2024- 12- 03","84.676","84.726","84.800","84.630","","-0.08%"
"2024- 12- 02","84.740","84.572","84.761","84.560","","0.21%"
"2024- 11- 29","84.559","84.476","84.640","84.459","","0.13%"
"2024- 11- 28","84.445","84.441","84.524","84.432","","0.04%"
"2024- 11- 27","84.410","84.318","84.479","84.315","","0.11%"
"2024- 11- 26","84.319","84.271","84.366","84.225","","0.07%"
"2024- 11- 25","84.260","84.408","84.438","84.238","","-0.20%"
"2024- 11- 22","84.426","84.500","84.523","84.401","","-0.08%"
"2024- 11- 21","84.495","84.367","84.522","84.359","","0.16%"
"2024- 11- 20","84.360","84.411","84.419","84.340","","-0.04%"
"2024- 11- 19","84.390","84.402","84.440","84.371","","-0.01%"
"2024- 11- 18","84.398","84.444","84.461","84.371","","-0.03%"
"2024- 11- 15","84.424","84.473","84.483","84.411","","-0.04%"
"2024- 11- 14","84.461","84.422","84.490","84.384","","0.05%"
"2024- 11- 13","84.416","84.380","84.432","84.360","","0.04%"
"2024- 11- 12","84.380","84.381","84.428","84.364","","0.00%"
"2024- 11- 11","84.379","84.375","84.429","84.357","","-0.02%"
"2024- 11- 08","84.395","84.312","84.401","84.302","","0.12%"
"2024- 11- 07","84.293","84.311","84.395","84.260","","-0.02%"
"2024- 11- 06","84.310","84.115","84.355","84.115","","0.24%"
"2024- 11- 05","84.109","84.151","84.180","84.088","","-0.02%"
"2024- 11- 04","84.130","84.057","84.149","84.051","","0.06%"
"2024- 11- 01","84.080","84.078","84.111","84.038","","0.02%"
"2024- 10- 31","84.061","84.094","84.142","84.060","","-0.02%"
"2024- 10- 30","84.080","84.063","84.110","84.056","","0.04%"
"2024- 10- 29","84.050","84.092","84.102","84.043","","-0.01%"
"2024- 10- 28","84.060","84.087","84.100","84.054","","-0.04%"
"2024- 10- 25","84.095","84.089","84.110","84.055","","0.05%"
"2024- 10- 24","84.050","84.093","84.100","84.050","","-0.01%"
"2024- 10- 23","84.056","84.108","84.115","84.056","","-0.02%"
"2024- 10- 22","84.070","84.075","84.104","84.054","","0.00%"
"2024- 10- 21","84.070","84.080","84.094","84.037","","0.01%"
"2024- 10- 18","84.065","84.045","84.092","84.028","","0.04%"
"2024- 10- 17","84.035","84.043","84.083","83.995","","0.01%"
"2024- 10- 16","84.030","84.052","84.103","83.975","","-0.01%"
"2024- 10- 15","84.040","84.065","84.087","84.015","","-0.01%"
"2024- 10- 14","84.045","84.070","84.105","84.021","","-0.07%"
"2024- 10- 11","84.101","83.965","84.121","83.942","","0.19%"
"2024- 10- 10","83.940","83.939","83.992","83.930","","-0.01%"
"2024- 10- 09","83.950","83.938","83.980","83.893","","0.01%"
"2024- 10- 08","83.945","83.969","83.996","83.915","","-0.04%"
"2024- 10- 07","83.980","84.007","84.018","83.945","","-0.05%"
"2024- 10- 04","84.023","83.977","84.050","83.938","","0.04%"
"2024- 10- 03","83.990","83.927","84.036","83.895","","0.08%"
"2024- 10- 02","83.920","83.908","84.012","83.849","","0.02%"
"2024- 10- 01","83.900","83.851","83.951","83.786","","0.17%"
"2024- 09- 30","83.755","83.696","83.836","83.670","","0.05%"
"2024- 09- 27","83.710","83.622","83.725","83.598","","0.13%"
"2024- 09- 26","83.601","83.640","83.729","83.593","","0.00%"
"2024- 09- 25","83.600","83.605","83.652","83.506","","0.00%"
"2024- 09- 24","83.600","83.572","83.688","83.518","","0.08%"
"2024- 09- 23","83.530","83.481","83.577","83.440","","0.05%"
"2024- 09- 20","83.485","83.620","83.637","83.468","","-0.16%"
"2024- 09- 19","83.620","83.689","83.749","83.558","","-0.04%"
"2024- 09- 18","83.650","83.764","83.807","83.651","","-0.12%"
"2024- 09- 17","83.747","83.907","83.914","83.695","","-0.11%"
"2024- 09- 16","83.840","83.876","83.919","83.834","","-0.05%"
"2024- 09- 13","83.880","83.927","83.955","83.843","","-0.05%"
"2024- 09- 12","83.920","84.015","84.015","83.919","","-0.05%"
"2024- 09- 11","83.960","83.980","84.007","83.926","","0.01%"
"2024- 09- 10","83.949","84.005","84.009","83.947","","0.03%"
"2024- 09- 09","83.928","83.945","83.985","83.921","","-0.07%"
"2024- 09- 06","83.985","83.988","83.990","83.906","","0.03%"
"2024- 09- 05","83.961","83.979","84.004","83.956","","0.00%"
"2024- 09- 04","83.960","83.994","84.020","83.939","","0.01%"
"2024- 09- 03","83.950","83.919","83.991","83.897","","0.08%"
"2024- 09- 02","83.880","83.875","83.946","83.850","","0.02%"
"2024- 08- 30","83.867","83.884","83.905","83.811","","-0.02%"
"2024- 08- 29","83.880","83.944","83.956","83.839","","-0.02%"
"2024- 08- 28","83.900","83.963","83.988","83.910","","-0.01%"
"2024- 08- 27","83.910","83.870","83.965","83.870","","0.08%"
"2024- 08- 26","83.840","83.806","83.923","83.787","","0.04%"
"2024- 08- 23","83.809","83.926","83.946","83.799","","-0.14%"
"2024- 08- 22","83.930","83.900","83.985","83.881","","0.07%"
"2024- 08- 21","83.870","83.805","83.951","83.749","","0.14%"
"2024- 08- 20","83.750","83.810","83.880","83.738","","-0.12%"
"2024- 08- 19","83.850","83.865","83.952","83.826","","-0.04%"
"2024- 08- 16","83.880","83.945","83.979","83.887","","-0.07%"
"2024- 08- 15","83.940","83.963","84.007","83.936","","-0.02%"
"2024- 08- 14","83.960","83.920","83.985","83.896","","0.06%"
"2024- 08- 13","83.910","83.949","83.983","83.911","","-0.02%"
"2024- 08- 12","83.930","83.915","83.985","83.899","","-0.02%"
"2024- 08- 09","83.945","84.015","84.016","83.873","","-0.05%"
"2024- 08- 08","83.990","83.942","84.011","83.924","","0.13%"
"2024- 08- 07","83.885","83.955","83.994","83.878","","-0.05%"
"2024- 08- 06","83.930","83.996","84.000","83.833","","-0.10%"
"2024- 08- 05","84.018","83.793","84.182","83.757","","0.27%"
"2024- 08- 02","83.794","83.753","83.822","83.715","","0.10%"
"2024- 08- 01","83.710","83.709","83.762","83.651","","0.01%"
"2024- 07- 31","83.699","83.761","83.770","83.654","","-0.02%"
"2024- 07- 30","83.720","83.746","83.764","83.702","","-0.03%"
"2024- 07- 29","83.748","83.725","83.774","83.700","","0.05%"
"2024- 07- 26","83.703","83.760","83.770","83.701","","-0.02%"
"2024- 07- 25","83.720","83.769","83.810","83.648","","0.01%"
"2024- 07- 24","83.710","83.690","83.739","83.675","","0.04%"
"2024- 07- 23","83.676","83.664","83.731","83.606","","0.03%"
